day,state,SIR_beta_variante,SIR,SEIR,SEIR_beta_variante,SEIIR,SEIIR_beta_variante
2020-08-17,RR,567620,585377,585593,565413,374622,475455
2020-08-18,RR,567243,584836,585097,565057,372151,474231
2020-08-19,RR,566869,584282,584590,564704,369738,473023
2020-08-20,RR,566498,583716,584072,564355,367382,471830
2020-08-21,RR,566130,583138,583543,564009,365084,470654
2020-08-22,RR,565766,582546,583003,563667,362845,469493
2020-08-23,RR,565404,581942,582451,563329,360663,468349
2020-08-24,RR,565046,581324,581887,562994,358539,467221
2020-08-25,RR,564691,580693,581312,562662,356472,466109
2020-08-26,RR,564338,580049,580725,562334,354462,465013
2020-08-27,RR,563989,579391,580126,562009,352508,463933
2020-08-28,RR,563644,578719,579514,561687,350610,462870
2020-08-29,RR,563301,578034,578890,561369,348767,461822
2020-08-30,RR,562961,577334,578254,561054,346979,460791
2020-08-31,RR,562625,576621,577604,560743,345243,459776
2020-09-01,RR,562291,575893,576942,560434,343561,458777
2020-09-02,RR,561961,575151,576266,560130,341931,457793
2020-09-03,RR,561634,574394,575577,559828,340351,456826
2020-09-04,RR,561310,573623,574875,559529,338821,455874
2020-09-05,RR,560989,572838,574159,559234,337341,454939
2020-09-06,RR,560671,572037,573429,558942,335908,454018
2020-09-07,RR,560356,571222,572686,558653,334522,453114
2020-09-08,RR,560044,570392,571928,558367,333182,452225
2020-09-09,RR,559735,569547,571156,558084,331887,451351
2020-09-10,RR,559430,568687,570370,557804,330635,450492
2020-09-11,RR,559127,567812,569570,557528,329426,449648
2020-09-12,RR,558827,566922,568755,557254,328259,448820
2020-09-13,RR,558531,566018,567925,556983,327132,448006
2020-09-14,RR,558237,565098,567081,556716,326044,447207
2020-09-15,RR,557947,564163,566222,556451,324995,446422
2020-09-16,RR,557659,563214,565347,556189,323983,445652
2020-09-17,RR,557374,562250,564458,555930,323007,444896
2020-09-18,RR,557093,561271,563554,555674,322066,444154
2020-09-19,RR,556814,560277,562634,555421,321159,443426
2020-09-20,RR,556538,559269,561700,555171,320285,442712
2020-09-21,RR,556265,558246,560749,554923,319442,442012
2020-09-22,RR,555995,557209,559784,554678,318631,441325
2020-09-23,RR,555728,556157,558803,554436,317850,440651
2020-09-24,RR,555463,555092,557807,554197,317098,439990
2020-09-25,RR,555202,554012,556795,553961,316374,439342
2020-09-26,RR,554943,552919,555768,553727,315677,438707
2020-09-27,RR,554687,551813,554725,553496,315006,438085
2020-09-28,RR,554434,550693,553667,553267,314361,437475
2020-09-29,RR,554184,549560,552594,553041,313740,436877
2020-09-30,RR,553937,548415,551505,552818,313143,436291
2020-10-01,RR,553692,547256,550400,552597,312569,435717
2020-10-02,RR,553450,546086,549281,552379,312017,435155
2020-10-03,RR,553211,544903,548146,552163,311486,434605
2020-10-04,RR,552974,543709,546996,551950,310975,434065
2020-10-05,RR,552740,542504,545831,551739,310485,433537
2020-10-06,RR,552509,541287,544651,551531,310013,433020
2020-10-07,RR,552280,540060,543457,551325,309560,432514
2020-10-08,RR,552054,538823,542247,551122,309125,432018
2020-10-09,RR,551830,537576,541023,550921,308706,431533
2020-10-10,RR,551609,536319,539785,550722,308304,431058
2020-10-11,RR,551391,535053,538532,550526,307918,430593
2020-10-12,RR,551175,533779,537266,550332,307548,430138
2020-10-13,RR,550962,532496,535985,550140,307191,429692
2020-10-14,RR,550751,531206,534691,549951,306849,429257
2020-10-15,RR,550543,529908,533384,549763,306521,428830
2020-10-16,RR,550337,528603,532063,549578,306206,428413
2020-10-17,RR,550133,527292,530729,549396,305903,428005
2020-10-18,RR,549932,525975,529383,549215,305612,427606
2020-10-19,RR,549734,524653,528025,549037,305333,427216
2020-10-20,RR,549537,523326,526654,548860,305065,426834
2020-10-21,RR,549344,521994,525271,548686,304808,426461
2020-10-22,RR,549152,520658,523878,548514,304561,426096
2020-10-23,RR,548963,519319,522473,548344,304324,425739
2020-10-24,RR,548776,517977,521057,548176,304097,425390
2020-10-25,RR,548591,516633,519631,548010,303879,425049
2020-10-26,RR,548409,515287,518195,547846,303670,424715
2020-10-27,RR,548228,513940,516749,547684,303469,424389
2020-10-28,RR,548050,512592,515294,547524,303276,424070
2020-10-29,RR,547874,511244,513830,547366,303091,423759
2020-10-30,RR,547701,509895,512358,547210,302914,423454
2020-10-31,RR,547529,508548,510877,547055,302744,423156
2020-11-01,RR,547360,507202,509389,546903,302581,422866
2020-11-02,RR,547193,505858,507894,546753,302424,422581
2020-11-03,RR,547027,504517,506392,546604,302274,422303
2020-11-04,RR,546864,503178,504884,546457,302130,422032
2020-11-05,RR,546703,501842,503370,546312,301992,421767
2020-11-06,RR,546544,500511,501851,546169,301859,421508
2020-11-07,RR,546387,499184,500327,546027,301732,421255
2020-11-08,RR,546232,497861,498799,545888,301610,421007
2020-11-09,RR,546079,496544,497267,545750,301493,420766
2020-11-10,RR,545928,495233,495731,545613,301381,420530
2020-11-11,RR,545779,493928,494193,545479,301273,420299
2020-11-12,RR,545631,492629,492652,545346,301170,420074
2020-11-13,RR,545486,491338,491110,545214,301071,419854
2020-11-14,RR,545342,490054,489566,545085,300977,419640
2020-11-15,RR,545200,488779,488021,544957,300886,419430
2020-11-16,RR,545060,487511,486476,544830,300798,419225
2020-11-17,RR,544922,486252,484931,544705,300715,419025
2020-11-18,RR,544786,485003,483387,544582,300635,418830
2020-11-19,RR,544651,483763,481845,544460,300558,418639
2020-11-20,RR,544519,482532,480303,544340,300484,418453
2020-11-21,RR,544388,481312,478765,544221,300413,418271
2020-11-22,RR,544258,480102,477228,544104,300346,418093
2020-11-23,RR,544131,478903,475695,543988,300281,417920
2020-11-24,RR,544005,477715,474166,543874,300218,417751
2020-11-25,RR,543880,476539,472641,543761,300159,417585
2020-11-26,RR,543757,475374,471121,543649,300101,417424
2020-11-27,RR,543636,474220,469606,543539,300046,417267
2020-11-28,RR,543517,473079,468096,543431,299994,417113
2020-11-29,RR,543399,471950,466592,543323,299943,416963
2020-11-30,RR,543283,470834,465095,543217,299895,416816
2020-12-01,RR,543168,469730,463605,543113,299849,416673
2020-12-02,RR,543054,468639,462123,543010,299804,416534
2020-12-03,RR,542943,467561,460648,542908,299762,416397
2020-12-04,RR,542832,466497,459181,542807,299721,416264
2020-12-05,RR,542724,465445,457723,542707,299682,416135
2020-12-06,RR,542616,464407,456274,542609,299644,416008
2020-12-07,RR,542510,463383,454834,542512,299608,415884
2020-12-08,RR,542406,462372,453404,542417,299574,415764
2020-12-09,RR,542303,461374,451984,542322,299540,415646
2020-12-10,RR,542201,460391,450575,542229,299509,415531
2020-12-11,RR,542101,459421,449176,542137,299478,415419
2020-12-12,RR,542002,458466,447789,542046,299449,415310
2020-12-13,RR,541904,457524,446413,541957,299421,415203
2020-12-14,RR,541808,456596,445048,541868,299395,415099
2020-12-15,RR,541713,455682,443696,541781,299369,414997
2020-12-16,RR,541619,454781,442356,541694,299344,414898
2020-12-17,RR,541526,453895,441028,541609,299321,414801
2020-12-18,RR,541435,453023,439713,541525,299298,414706
2020-12-19,RR,541345,452164,438412,541442,299277,414614
2020-12-20,RR,541257,451320,437123,541360,299256,414524
2020-12-21,RR,541169,450489,435848,541279,299236,414437
2020-12-22,RR,541083,449672,434586,541200,299217,414351
2020-12-23,RR,540998,448868,433338,541121,299199,414267
2020-12-24,RR,540914,448078,432104,541043,299181,414186
2020-12-25,RR,540831,447302,430884,540966,299164,414106
2020-12-26,RR,540749,446539,429678,540891,299148,414029
2020-12-27,RR,540669,445790,428487,540816,299133,413953
2020-12-28,RR,540589,445054,427310,540742,299118,413879
2020-12-29,RR,540511,444330,426147,540669,299104,413807
2020-12-30,RR,540434,443620,425000,540597,299090,413737
2020-12-31,RR,540357,442923,423867,540526,299077,413669
2020-03-12,PR,11433956,11433907,11433907,11433945,11433857,11433950
2020-03-13,PR,11433956,11433898,11433897,11433938,11433760,11433945
2020-03-14,PR,11433954,11433889,11433886,11433935,11433678,11433938
2020-03-15,PR,11433952,11433880,11433873,11433932,11433601,11433930
2020-03-16,PR,11433948,11433870,11433860,11433928,11433526,11433922
2020-03-17,PR,11433942,11433860,11433847,11433925,11433449,11433911
2020-03-18,PR,11433930,11433850,11433833,11433922,11433372,11433900
2020-03-19,PR,11433910,11433840,11433818,11433918,11433292,11433886
2020-03-20,PR,11433894,11433829,11433804,11433914,11433209,11433871
2020-03-21,PR,11433885,11433817,11433788,11433910,11433123,11433854
2020-03-22,PR,11433875,11433806,11433772,11433905,11433035,11433834
2020-03-23,PR,11433864,11433794,11433756,11433900,11432943,11433811
2020-03-24,PR,11433853,11433782,11433739,11433895,11432847,11433784
2020-03-25,PR,11433841,11433769,11433722,11433889,11432748,11433754
2020-03-26,PR,11433828,11433756,11433704,11433884,11432645,11433720
2020-03-27,PR,11433814,11433743,11433686,11433877,11432539,11433681
2020-03-28,PR,11433800,11433729,11433667,11433870,11432428,11433636
2020-03-29,PR,11433785,11433715,11433647,11433863,11432314,11433585
2020-03-30,PR,11433769,11433700,11433627,11433855,11432195,11433526
2020-03-31,PR,11433753,11433685,11433607,11433847,11432072,11433458
2020-04-01,PR,11433735,11433669,11433586,11433838,11431944,11433382
2020-04-02,PR,11433716,11433653,11433564,11433829,11431812,11433293
2020-04-03,PR,11433696,11433637,11433541,11433819,11431675,11433193
2020-04-04,PR,11433675,11433620,11433518,11433808,11431532,11433078
2020-04-05,PR,11433653,11433602,11433495,11433796,11431384,11432946
2020-04-06,PR,11433629,11433584,11433470,11433784,11431231,11432795
2020-04-07,PR,11433604,11433565,11433445,11433771,11431072,11432622
2020-04-08,PR,11433578,11433546,11433419,11433756,11430907,11432425
2020-04-09,PR,11433550,11433526,11433393,11433741,11430736,11432198
2020-04-10,PR,11433521,11433506,11433365,11433725,11430559,11431940
2020-04-11,PR,11433489,11433485,11433337,11433708,11430375,11431644
2020-04-12,PR,11433456,11433463,11433308,11433689,11430185,11431431
2020-04-13,PR,11433421,11433440,11433278,11433669,11429987,11431198
2020-04-14,PR,11433384,11433417,11433248,11433648,11429782,11430946
2020-04-15,PR,11433345,11433393,11433216,11433625,11429569,11430675
2020-04-16,PR,11433304,11433369,11433184,11433601,11429348,11430385
2020-04-17,PR,11433260,11433344,11433150,11433575,11429120,11430077
2020-04-18,PR,11433214,11433318,11433116,11433547,11428882,11429750
2020-04-19,PR,11433165,11433291,11433081,11433517,11428636,11429402
2020-04-20,PR,11433113,11433263,11433044,11433486,11428381,11429032
2020-04-21,PR,11433058,11433235,11433007,11433452,11428117,11428640
2020-04-22,PR,11433000,11433205,11432968,11433415,11427842,11428225
2020-04-23,PR,11432939,11433175,11432929,11433376,11427558,11427784
2020-04-24,PR,11432874,11433144,11432888,11433335,11427263,11427316
2020-04-25,PR,11432805,11433111,11432846,11433290,11426957,11426820
2020-04-26,PR,11432732,11433078,11432803,11433243,11426639,11426291
2020-04-27,PR,11432655,11433044,11432759,11433192,11426310,11425734
2020-04-28,PR,11432574,11433009,11432713,11433138,11425969,11425142
2020-04-29,PR,11432488,11432973,11432666,11433080,11425615,11424513
2020-04-30,PR,11432397,11432935,11432617,11433017,11425248,11423846
2020-05-01,PR,11432300,11432897,11432568,11432951,11424868,11423139
2020-05-02,PR,11432199,11432857,11432516,11432880,11424473,11422389
2020-05-03,PR,11432091,11432816,11432464,11432804,11424064,11421593
2020-05-04,PR,11431977,11432774,11432409,11432722,11423640,11420749
2020-05-05,PR,11431856,11432730,11432354,11432635,11423200,11419853
2020-05-06,PR,11431728,11432685,11432296,11432542,11422744,11418903
2020-05-07,PR,11431593,11432639,11432237,11432443,11422271,11417896
2020-05-08,PR,11431450,11432592,11432176,11432337,11421780,11416827
2020-05-09,PR,11431299,11432543,11432114,11432223,11421272,11415694
2020-05-10,PR,11431139,11432492,11432049,11432101,11420744,11414492
2020-05-11,PR,11430970,11432440,11431983,11431971,11420198,11413217
2020-05-12,PR,11430791,11432386,11431915,11431832,11419631,11411865
2020-05-13,PR,11430601,11432331,11431845,11431683,11419043,11410431
2020-05-14,PR,11430401,11432274,11431773,11431524,11418433,11408910
2020-05-15,PR,11430189,11432215,11431698,11431354,11417801,11407297
2020-05-16,PR,11429965,11432154,11431622,11431172,11417146,11405587
2020-05-17,PR,11429727,11432092,11431543,11430977,11416466,11403773
2020-05-18,PR,11429476,11432027,11431463,11430769,11415762,11401849
2020-05-19,PR,11429211,11431961,11431379,11430546,11415032,11399811
2020-05-20,PR,11428930,11431893,11431294,11430309,11414274,11397647
2020-05-21,PR,11428633,11431822,11431206,11430054,11413489,11395354
2020-05-22,PR,11428319,11431749,11431115,11429782,11412675,11392923
2020-05-23,PR,11427986,11431675,11431022,11429491,11411832,11390345
2020-05-24,PR,11427635,11431597,11430926,11429180,11410957,11387613
2020-05-25,PR,11427263,11431518,11430827,11428847,11410050,11384715
2020-05-26,PR,11426869,11431436,11430726,11428491,11409110,11381644
2020-05-27,PR,11426453,11431351,11430621,11428110,11408135,11378389
2020-05-28,PR,11426012,11431264,11430514,11427703,11407125,11374938
2020-05-29,PR,11425546,11431175,11430403,11427268,11406077,11371280
2020-05-30,PR,11425054,11431082,11430289,11426802,11404992,11367404
2020-05-31,PR,11424532,11430987,11430172,11426305,11403866,11363296
2020-06-01,PR,11423981,11430889,11430052,11425773,11402699,11358942
2020-06-02,PR,11423398,11430787,11429928,11425203,11401490,11354329
2020-06-03,PR,11422781,11430683,11429800,11424595,11400237,11349441
2020-06-04,PR,11422129,11430576,11429669,11423944,11398938,11344263
2020-06-05,PR,11421438,11430465,11429534,11423248,11397591,11338777
2020-06-06,PR,11420709,11430351,11429395,11422504,11396196,11332966
2020-06-07,PR,11419937,11430233,11429252,11421709,11394749,11326812
2020-06-08,PR,11419120,11430112,11429105,11420858,11393250,11320293
2020-06-09,PR,11418256,11429987,11428954,11419949,11391697,11313391
2020-06-10,PR,11417343,11429858,11428798,11418976,11390087,11307978
2020-06-11,PR,11416377,11429725,11428638,11417936,11388418,11302661
2020-06-12,PR,11415356,11429588,11428473,11416825,11386689,11297190
2020-06-13,PR,11414275,11429447,11428304,11415636,11384898,11291601
2020-06-14,PR,11413133,11429302,11428129,11414365,11383041,11285915
2020-06-15,PR,11411925,11429152,11427950,11413006,11381117,11280146
2020-06-16,PR,11410765,11428998,11427765,11411554,11379124,11274302
2020-06-17,PR,11409794,11428839,11427575,11410001,11377059,11268387
2020-06-18,PR,11408816,11428675,11427380,11408341,11374920,11262405
2020-06-19,PR,11407833,11428506,11427179,11406664,11372703,11256356
2020-06-20,PR,11406842,11428332,11426972,11405622,11370406,11250241
2020-06-21,PR,11405846,11428153,11426759,11404534,11368028,11244062
2020-06-22,PR,11404843,11427968,11426540,11403412,11365563,11237819
2020-06-23,PR,11403833,11427778,11426315,11402265,11363011,11231510
2020-06-24,PR,11402817,11427581,11426083,11401100,11360367,11225137
2020-06-25,PR,11401795,11427379,11425844,11399920,11357628,11218699
2020-06-26,PR,11400766,11427171,11425599,11398728,11354792,11212196
2020-06-27,PR,11399731,11426956,11425346,11397527,11351855,11205628
2020-06-28,PR,11398688,11426735,11425087,11396318,11348813,11198995
2020-06-29,PR,11397640,11426506,11424819,11395101,11345663,11192296
2020-06-30,PR,11396585,11426271,11424544,11393878,11342402,11185532
2020-07-01,PR,11395523,11426029,11424261,11392649,11339025,11178702
2020-07-02,PR,11394454,11425779,11423970,11391413,11335529,11171806
2020-07-03,PR,11393379,11425522,11423671,11390172,11331909,11164845
2020-07-04,PR,11392297,11425257,11423363,11388925,11328163,11157818
2020-07-05,PR,11391208,11424984,11423046,11387672,11324284,11150725
2020-07-06,PR,11390112,11424702,11422720,11386414,11320270,11143565
2020-07-07,PR,11389009,11424412,11422384,11385150,11316115,11136340
2020-07-08,PR,11387900,11424113,11422039,11383881,11311815,11129049
2020-07-09,PR,11386784,11423805,11421684,11382607,11307365,11121691
2020-07-10,PR,11385661,11423488,11421319,11381327,11302761,11114268
2020-07-11,PR,11384531,11423161,11420943,11380041,11297998,11106778
2020-07-12,PR,11383394,11422824,11420557,11378751,11293070,11099222
2020-07-13,PR,11382250,11422476,11420159,11377454,11287972,11091601
2020-07-14,PR,11381099,11422118,11419750,11376153,11282699,11083913
2020-07-15,PR,11379941,11421749,11419329,11374845,11277245,11076160
2020-07-16,PR,11378776,11421369,11418896,11373533,11271605,11068341
2020-07-17,PR,11377604,11420978,11418450,11372215,11265773,11060457
2020-07-18,PR,11376425,11420574,11417992,11370891,11259743,11052507
2020-07-19,PR,11375239,11420159,11417521,11369562,11253509,11044492
2020-07-20,PR,11374045,11419730,11417036,11368228,11247065,11036412
2020-07-21,PR,11372845,11419289,11416537,11366888,11240404,11028268
2020-07-22,PR,11371637,11418834,11416023,11365542,11233521,11020058
2020-07-23,PR,11370422,11418365,11415495,11364191,11226408,11011784
2020-07-24,PR,11369200,11417883,11414952,11362834,11219060,11003446
2020-07-25,PR,11367971,11417385,11414394,11361472,11211468,10995045
2020-07-26,PR,11366734,11416872,11413819,11360104,11203626,10986579
2020-07-27,PR,11365490,11416344,11413227,11358731,11195528,10978051
2020-07-28,PR,11364238,11415800,11412619,11357352,11187165,10969460
2020-07-29,PR,11362980,11415239,11411994,11355968,11178532,10960806
2020-07-30,PR,11361714,11414662,11411350,11354578,11169619,10952090
2020-07-31,PR,11360440,11414067,11410688,11353183,11160420,10943313
2020-08-01,PR,11359159,11413453,11410007,11351782,11150927,10934474
2020-08-02,PR,11357871,11412822,11409306,11350375,11141133,10925574
2020-08-03,PR,11356575,11412171,11408586,11348963,11131030,10916614
2020-08-04,PR,11355272,11411500,11407845,11347545,11120609,10907595
2020-08-05,PR,11353962,11410809,11407082,11346122,11109864,10898515
2020-08-06,PR,11352643,11410098,11406298,11344693,11098785,10889377
2020-08-07,PR,11351318,11409365,11405491,11343258,11087366,10880181
2020-08-08,PR,11349984,11408609,11404662,11341818,11075598,10870927
2020-08-09,PR,11348643,11407831,11403808,11340372,11063472,10861616
2020-08-10,PR,11347295,11407029,11402930,11338921,11050982,10852248
2020-08-11,PR,11345939,11406204,11402027,11337463,11038118,10842825
2020-08-12,PR,11344575,11405353,11401099,11336001,11024874,10833346
2020-08-13,PR,11343204,11404477,11400144,11334532,11011240,10823813
2020-08-14,PR,11341825,11403574,11399161,11333058,10997209,10814226
2020-08-15,PR,11340438,11402644,11398151,11331578,10982773,10804586
2020-08-16,PR,11339044,11401686,11397112,11330093,10967925,10794894
2020-08-17,PR,11337642,11400700,11396043,11328602,10952657,10785150
2020-08-18,PR,11336232,11399683,11394944,11327105,10936960,10775355
2020-08-19,PR,11334815,11398636,11393813,11325603,10920829,10765510
2020-08-20,PR,11333389,11397558,11392651,11324095,10904255,10755616
2020-08-21,PR,11331956,11396448,11391455,11322581,10887232,10745674
2020-08-22,PR,11330516,11395304,11390226,11321062,10869753,10735684
