day,state,SIR_beta_variante,SIR,SEIR,SEIR_beta_variante,SEIIR,SEIIR_beta_variante
2020-03-21,TOTAL,2451,343,414,1706,2714,1868
2020-03-22,TOTAL,2675,368,443,2003,2948,2216
2020-03-23,TOTAL,2914,393,473,2322,3196,2627
2020-03-24,TOTAL,3171,419,504,2664,3461,3114
2020-03-25,TOTAL,3446,447,537,3029,3743,3690
2020-03-26,TOTAL,3740,476,571,3418,4043,4370
2020-03-27,TOTAL,4056,506,607,3834,4364,5176
2020-03-28,TOTAL,4395,538,644,4277,4706,6128
2020-03-29,TOTAL,4758,572,684,4748,5070,7253
2020-03-30,TOTAL,5146,607,725,5251,5459,8584
2020-03-31,TOTAL,5562,644,768,5786,5873,10158
2020-04-01,TOTAL,6008,683,813,6357,6315,12020
2020-04-02,TOTAL,6487,724,860,6964,6787,14221
2020-04-03,TOTAL,6999,766,909,7612,7289,16823
2020-04-04,TOTAL,7548,811,960,8303,7824,19900
2020-04-05,TOTAL,8137,858,1014,9036,8395,23539
2020-04-06,TOTAL,8768,907,1070,9818,9004,27842
2020-04-07,TOTAL,9444,958,1129,10652,9654,32931
2020-04-08,TOTAL,10168,1012,1190,11540,10346,38912
2020-04-09,TOTAL,10945,1068,1255,12486,11086,45676
2020-04-10,TOTAL,11777,1127,1322,13494,11874,53104
2020-04-11,TOTAL,12668,1190,1393,14566,12713,61151
2020-04-12,TOTAL,13623,1255,1467,15708,13609,69813
2020-04-13,TOTAL,14647,1323,1544,16924,14564,79110
2020-04-14,TOTAL,15744,1395,1625,18220,15582,89071
2020-04-15,TOTAL,16920,1470,1710,19601,16668,99738
2020-04-16,TOTAL,18180,1548,1798,21071,17825,111155
2020-04-17,TOTAL,19530,1631,1891,22638,19060,123374
2020-04-18,TOTAL,20977,1718,1988,24306,20376,136449
2020-04-19,TOTAL,22528,1809,2090,26082,21779,150440
2020-04-20,TOTAL,24190,1904,2196,27975,23275,165410
2020-04-21,TOTAL,25970,2004,2306,29990,24870,181427
2020-04-22,TOTAL,27878,2109,2423,32137,26571,198565
2020-04-23,TOTAL,29923,2219,2544,34423,28383,216902
2020-04-24,TOTAL,32114,2334,2671,36858,30316,236520
2020-04-25,TOTAL,34461,2454,2804,39451,32377,257509
2020-04-26,TOTAL,36976,2581,2943,42214,34574,279963
2020-04-27,TOTAL,39671,2714,3089,45156,36917,303985
2020-04-28,TOTAL,42560,2853,3241,48289,39414,329684
2020-04-29,TOTAL,45655,2999,3401,51627,42077,357175
2020-04-30,TOTAL,48972,3152,3568,55182,44916,386583
2020-05-01,TOTAL,52527,3312,3743,58968,47942,418040
2020-05-02,TOTAL,56336,3481,3925,63001,51168,451688
2020-05-03,TOTAL,60417,3657,4116,67295,54607,487678
2020-05-04,TOTAL,64791,3842,4316,71870,58273,526171
2020-05-05,TOTAL,69477,4036,4526,76742,62182,567339
2020-05-06,TOTAL,74499,4240,4745,81931,66350,611366
2020-05-07,TOTAL,79880,4454,4974,87457,70793,658448
2020-05-08,TOTAL,85646,4677,5214,93343,75530,708795
2020-05-09,TOTAL,91824,4912,5465,99612,80580,762630
2020-05-10,TOTAL,98444,5158,5727,106289,85965,820190
2020-05-11,TOTAL,105537,5416,6001,113399,91705,881726
2020-05-12,TOTAL,113137,5686,6289,120972,97825,947517
2020-05-13,TOTAL,121280,5970,6590,129038,104350,1017842
2020-05-14,TOTAL,130005,6268,6904,137627,111305,1093012
2020-05-15,TOTAL,139353,6580,7233,146775,118720,1173353
2020-05-16,TOTAL,149368,6907,7577,156517,126625,1259211
2020-05-17,TOTAL,160099,7249,7938,166892,135052,1350957
2020-05-18,TOTAL,171596,7609,8315,177941,144035,1448982
2020-05-19,TOTAL,183914,7986,8709,189709,153611,1553705
2020-05-20,TOTAL,197111,8381,9122,202240,163820,1665571
2020-05-21,TOTAL,211250,8795,9553,215585,174703,1785051
2020-05-22,TOTAL,226396,9230,10005,229796,186303,1912530
2020-05-23,TOTAL,242623,9685,10478,244929,198668,2046620
2020-05-24,TOTAL,260006,10163,10972,261045,211848,2185247
2020-05-25,TOTAL,278627,10665,11490,278206,225897,2327244
2020-05-26,TOTAL,298574,11190,12032,296479,240872,2471972
2020-05-27,TOTAL,319940,11741,12599,315938,256833,2619086
2020-05-28,TOTAL,342827,12318,13192,336658,273847,2768399
2020-05-29,TOTAL,367341,12924,13811,358721,291980,2919814
2020-05-30,TOTAL,393597,13560,14462,382212,311308,3073280
2020-05-31,TOTAL,421718,14226,15141,407225,331907,3228773
2020-06-01,TOTAL,451695,14924,15851,433798,353862,3386280
2020-06-02,TOTAL,482119,15656,16593,461640,377260,3545799
2020-06-03,TOTAL,512605,16423,17370,490404,402196,3707329
2020-06-04,TOTAL,543151,17228,18184,519845,428770,3870872
2020-06-05,TOTAL,573757,18072,19035,549786,457088,4036430
2020-06-06,TOTAL,604424,18957,19926,580098,487264,4204006
2020-06-07,TOTAL,635148,19885,20858,610687,519419,4373601
2020-06-08,TOTAL,665932,20858,21832,641487,553680,4545215
2020-06-09,TOTAL,696774,21878,22852,672448,590186,4718850
2020-06-10,TOTAL,727673,22948,23920,703535,629080,4894505
2020-06-11,TOTAL,758630,24070,25037,734723,670517,5072179
2020-06-12,TOTAL,789643,25246,26205,765993,714661,5251871
2020-06-13,TOTAL,820712,26479,27427,797332,761687,5433577
2020-06-14,TOTAL,851836,27772,28707,828729,811779,5617294
2020-06-15,TOTAL,883015,29129,30045,860178,865134,5803018
2020-06-16,TOTAL,914247,30550,31445,891673,921962,5990743
2020-06-17,TOTAL,945533,32041,32909,923210,982483,6180462
2020-06-18,TOTAL,976872,33604,34442,954786,1046933,6372167
2020-06-19,TOTAL,1008264,35242,36046,986400,1115561,6565850
2020-06-20,TOTAL,1039707,36960,37723,1018049,1188633,6761502
2020-06-21,TOTAL,1071201,38761,39479,1049733,1266429,6959114
2020-06-22,TOTAL,1102746,40649,41315,1081449,1349246,7158673
2020-06-23,TOTAL,1134341,42629,43237,1113198,1437400,7360166
2020-06-24,TOTAL,1165986,44705,45247,1144977,1531225,7563581
2020-06-25,TOTAL,1197680,46882,47351,1176789,1631073,7768902
2020-06-26,TOTAL,1229421,49165,49552,1208630,1737319,7976115
2020-06-27,TOTAL,1261210,51558,51854,1240501,1850356,8185204
2020-06-28,TOTAL,1293047,54067,54264,1272402,1970604,8396149
2020-06-29,TOTAL,1324929,56698,56784,1304331,2098503,8608933
2020-06-30,TOTAL,1356857,59457,59421,1336289,2234518,8823535
2020-07-01,TOTAL,1388831,62349,62180,1368276,2379140,9039936
2020-07-02,TOTAL,1420849,65382,65067,1400290,2532887,9258113
2020-07-03,TOTAL,1452910,68562,68088,1432331,2696303,9478042
2020-07-04,TOTAL,1485016,71895,71248,1464400,2869962,9699701
2020-07-05,TOTAL,1517163,75391,74554,1496495,3054466,9923063
2020-07-06,TOTAL,1549353,79055,78013,1528616,3250449,10148104
2020-07-07,TOTAL,1581584,82898,81631,1560764,3458574,10374794
2020-07-08,TOTAL,1613855,86927,85417,1592937,3679538,10603107
2020-07-09,TOTAL,1646166,91150,89377,1625135,3914069,10833012
2020-07-10,TOTAL,1678517,95578,93520,1657358,4162929,11064479
2020-07-11,TOTAL,1710906,100221,97856,1689606,4426913,11297478
2020-07-12,TOTAL,1743334,105089,102392,1721878,4706850,11531974
2020-07-13,TOTAL,1775798,110193,107137,1754174,5003603,11767934
2020-07-14,TOTAL,1808300,115543,112102,1786493,5318067,12005325
2020-07-15,TOTAL,1840837,121153,117294,1818835,5651173,12244110
2020-07-16,TOTAL,1873409,127034,122727,1851199,6003881,12484252
2020-07-17,TOTAL,1906016,133199,128411,1883586,6377186,12725715
2020-07-18,TOTAL,1938657,139664,134358,1915994,6772111,12968459
2020-07-19,TOTAL,1971332,146440,140580,1948424,7189708,13212445
2020-07-20,TOTAL,2004038,153545,147089,1980875,7631053,13457634
2020-07-21,TOTAL,2036777,160993,153899,2013347,8097250,13703984
2020-07-22,TOTAL,2069547,168801,161022,2045838,8589417,13951453
2020-07-23,TOTAL,2102347,176986,168475,2078350,9108693,14199998
2020-07-24,TOTAL,2135177,185567,176271,2110882,9656228,14449576
2020-07-25,TOTAL,2168036,194563,184427,2143432,10233176,14700143
2020-07-26,TOTAL,2200923,203994,192960,2176002,10840697,14951654
2020-07-27,TOTAL,2233837,213881,201885,2208590,11479942,15204062
2020-07-28,TOTAL,2266779,224244,211223,2241195,12152051,15457321
2020-07-29,TOTAL,2299747,235109,220990,2273818,12858144,15711384
2020-07-30,TOTAL,2332741,246497,231209,2306459,13599310,15966204
2020-07-31,TOTAL,2365759,258435,241898,2339116,14376604,16221732
2020-08-01,TOTAL,2398801,270949,253080,2371791,15191029,16477919
2020-08-02,TOTAL,2431867,284066,264777,2404481,16043531,16734717
2020-08-03,TOTAL,2464955,297816,277013,2437187,16934985,16992075
2020-08-04,TOTAL,2498065,312228,289813,2469908,17866183,17249942
2020-08-05,TOTAL,2531196,327334,303202,2502644,18837827,17508270
2020-08-06,TOTAL,2564347,343167,317208,2535394,19850505,17767006
2020-08-07,TOTAL,2597518,359762,331858,2568158,20904692,18026099
2020-08-08,TOTAL,2630708,377156,347182,2600937,22000727,18285498
2020-08-09,TOTAL,2663916,395386,363210,2633728,23138805,18545151
2020-08-10,TOTAL,2697142,414492,379976,2666532,24318962,18805007
2020-08-11,TOTAL,2730384,434516,397512,2699349,25541068,19065013
2020-08-12,TOTAL,2763643,455501,415854,2732178,26804810,19325116
2020-08-13,TOTAL,2796916,477494,435039,2765019,28109689,19585265
2020-08-14,TOTAL,2830204,500541,455104,2797871,29455005,19845408
2020-08-15,TOTAL,2863506,524693,476091,2830734,30839856,20105492
2020-08-16,TOTAL,2896821,550001,498041,2863608,32263128,20365465
2020-08-17,TOTAL,2930149,576521,520998,2896491,33723497,20625275
2020-08-18,TOTAL,2963487,604309,545007,2929385,35219423,20884870
2020-08-19,TOTAL,2996837,633425,570116,2962288,36749154,21144199
2020-08-20,TOTAL,3030197,663933,596375,2995199,38310729,21403209
2020-08-21,TOTAL,3063565,695896,623837,3028119,39901988,21661851
2020-08-22,TOTAL,3096943,729383,652554,3061047,41520578,21920071
2020-08-23,TOTAL,3130328,764465,682585,3093983,43163961,22177821
2020-08-24,TOTAL,3163720,801217,713987,3126927,44829438,22435051
2020-08-25,TOTAL,3197119,839717,746825,3159877,46514157,22691709
2020-08-26,TOTAL,3230523,880045,781161,3192833,48215134,22947747
2020-08-27,TOTAL,3263932,922287,817063,3225796,49929276,23203117
2020-08-28,TOTAL,3297345,966531,854603,3258765,51653401,23457770
2020-08-29,TOTAL,3330761,1012869,893852,3291738,53384260,23711657
2020-08-30,TOTAL,3364180,1061399,934889,3324717,55118567,23964735
2020-08-31,TOTAL,3397600,1112221,977792,3357700,56853018,24216955
2020-09-01,TOTAL,3431022,1165439,1022644,3390687,58584316,24468271
2020-09-02,TOTAL,3464443,1221163,1069534,3423678,60309203,24718638
2020-09-03,TOTAL,3497865,1279507,1118551,3456672,62024476,24968012
2020-09-04,TOTAL,3531285,1340590,1169790,3489669,63727012,25216349
2020-09-05,TOTAL,3564703,1404536,1223349,3522669,65413795,25463606
2020-09-06,TOTAL,3598118,1471475,1279330,3555671,67081927,25709742
2020-09-07,TOTAL,3631530,1541540,1337842,3588674,68728655,25954716
2020-09-08,TOTAL,3664938,1614872,1398995,3621678,70351380,26198487
2020-09-09,TOTAL,3698341,1691615,1462905,3654684,71947675,26441016
2020-09-10,TOTAL,3731738,1771922,1529692,3687689,73515294,26682265
2020-09-11,TOTAL,3765128,1855949,1599482,3720695,75052181,26922195
2020-09-12,TOTAL,3798512,1943861,1672407,3753701,76556479,27160771
2020-09-13,TOTAL,3831887,2035826,1748603,3786705,78026528,27397957
2020-09-14,TOTAL,3865254,2132023,1828211,3819709,79460876,27633718
2020-09-15,TOTAL,3898611,2232634,1911378,3852711,80858269,27868021
2020-09-16,TOTAL,3931958,2337850,1998259,3885711,82217653,28100833
2020-09-17,TOTAL,3965294,2447866,2089011,3918708,83538172,28332121
2020-09-18,TOTAL,3998618,2562887,2183802,3951703,84819157,28561857
2020-09-19,TOTAL,4031930,2683124,2282802,3984694,86060123,28790009
2020-09-20,TOTAL,4065228,2808795,2386190,4017682,87260757,29016550
2020-09-21,TOTAL,4098513,2940127,2494152,4050666,88420913,29241452
2020-09-22,TOTAL,4131783,3077354,2606879,4083646,89540598,29464689
2020-09-23,TOTAL,4165038,3220716,2724571,4116620,90619961,29686235
2020-09-24,TOTAL,4198276,3370463,2847436,4149589,91659284,29906066
2020-09-25,TOTAL,4231498,3526851,2975687,4182553,92658971,30124159
2020-09-26,TOTAL,4264702,3690145,3109546,4215511,93619535,30340491
2020-09-27,TOTAL,4297888,3860616,3249244,4248462,94541584,30555042
2020-09-28,TOTAL,4331055,4038545,3395018,4281407,95425818,30767791
2020-09-29,TOTAL,4364202,4224219,3547114,4314344,96273010,30978719
2020-09-30,TOTAL,4397328,4417933,3705786,4347273,97083999,31187809
2020-10-01,TOTAL,4430434,4619988,3871297,4380195,97859681,31395043
2020-10-02,TOTAL,4463517,4830695,4043918,4413108,98600997,31600405
2020-10-03,TOTAL,4496578,5050369,4223932,4446012,99308926,31803882
2020-10-04,TOTAL,4529615,5279333,4411624,4478907,99984479,32005457
2020-10-05,TOTAL,4562628,5517917,4607294,4511792,100628685,32205120
2020-10-06,TOTAL,4595617,5766456,4811248,4544667,101242592,32402858
2020-10-07,TOTAL,4628579,6025289,5023800,4577532,101827252,32598660
2020-10-08,TOTAL,4661516,6294762,5245275,4610386,102383724,32792517
2020-10-09,TOTAL,4694426,6575226,5476007,4643229,102913063,32984419
2020-10-10,TOTAL,4727308,6867032,5716335,4676060,103416316,33174358
2020-10-11,TOTAL,4760161,7170539,5966611,4708879,103894522,33362328
2020-10-12,TOTAL,4792986,7486104,6227193,4741685,104348703,33548322
2020-10-13,TOTAL,4825781,7814087,6498447,4774479,104779864,33732335
2020-10-14,TOTAL,4858545,8154849,6780750,4807260,105188989,33914363
2020-10-15,TOTAL,4891278,8508749,7074483,4840027,105577043,34094402
2020-10-16,TOTAL,4923980,8876144,7380036,4872779,105944963,34272450
2020-10-17,TOTAL,4956649,9257390,7697806,4905518,106293661,34448504
2020-10-18,TOTAL,4989284,9652838,8028197,4938241,106624023,34622564
2020-10-19,TOTAL,5021886,10062831,8371617,4970950,106936907,34794630
2020-10-20,TOTAL,5054454,10487707,8728482,5003642,107233142,34964703
2020-10-21,TOTAL,5086986,10927796,9099211,5036319,107513529,35132785
2020-10-22,TOTAL,5119482,11383416,9484227,5068980,107778839,35298879
2020-10-23,TOTAL,5151942,11854873,9883955,5101624,108029813,35462986
2020-10-24,TOTAL,5184364,12342461,10298826,5134250,108267166,35625109
2020-10-25,TOTAL,5216749,12846457,10729268,5166859,108491582,35785253
2020-10-26,TOTAL,5249096,13367121,11175711,5199450,108703716,35943424
2020-10-27,TOTAL,5281403,13904693,11638585,5232023,108904198,36099627
2020-10-28,TOTAL,5313670,14459392,12118315,5264577,109093628,36253867
2020-10-29,TOTAL,5345897,15031415,12615325,5297112,109272581,36406153
2020-10-30,TOTAL,5378083,15620932,13130033,5329628,109441605,36556491
2020-10-31,TOTAL,5410228,16228085,13662849,5362124,109601223,36704891
2020-11-01,TOTAL,5442330,16852990,14214177,5394599,109751934,36851359
2020-11-02,TOTAL,5474389,17495728,14784409,5427054,109894212,36995906
2020-11-03,TOTAL,5506405,18156349,15373928,5459488,110028511,37138540
2020-11-04,TOTAL,5538376,18834868,15983100,5491901,110155259,37279271
2020-11-05,TOTAL,5570303,19531263,16612275,5524292,110274866,37418112
2020-11-06,TOTAL,5602184,20245472,17261787,5556661,110387721,37555072
2020-11-07,TOTAL,5634019,20977397,17931951,5589007,110494192,37690165
2020-11-08,TOTAL,5665807,21726894,18623058,5621330,110594629,37823399
2020-11-09,TOTAL,5697548,22493782,19335375,5653631,110689364,37954790
2020-11-10,TOTAL,5729242,23277832,20069142,5685907,110778713,38084348
2020-11-11,TOTAL,5760886,24078774,20824570,5718160,110862974,38212088
2020-11-12,TOTAL,5792482,24896292,21601841,5750389,110942429,38338022
2020-11-13,TOTAL,5824028,25730024,22401101,5782592,111017348,38462164
2020-11-14,TOTAL,5855524,26579565,23222461,5814771,111087982,38584529
2020-11-15,TOTAL,5886968,27444463,24065994,5846924,111154573,38705131
2020-11-16,TOTAL,5918362,28324223,24931731,5879052,111217347,38823984
2020-11-17,TOTAL,5949703,29218304,25819664,5911153,111276520,38941103
2020-11-18,TOTAL,5980992,30126124,26729738,5943228,111332294,39056503
2020-11-19,TOTAL,6012228,31047058,27661852,5975275,111384863,39170200
2020-11-20,TOTAL,6043411,31980441,28615858,6007296,111434407,39282208
2020-11-21,TOTAL,6074539,32925571,29591558,6039289,111481098,39392545
2020-11-22,TOTAL,6105612,33881707,30588701,6071254,111525098,39501225
2020-11-23,TOTAL,6136630,34848076,31606986,6103191,111566561,39608265
2020-11-24,TOTAL,6167592,35823872,32646058,6135099,111605632,39713681
2020-11-25,TOTAL,6198498,36808261,33705508,6166978,111642446,39817489
2020-11-26,TOTAL,6229347,37800384,34784872,6198828,111677132,39919707
2020-11-27,TOTAL,6260139,38799355,35883631,6230648,111709814,40020350
2020-11-28,TOTAL,6290872,39804274,37001213,6262438,111740605,40119436
2020-11-29,TOTAL,6321547,40814220,38136991,6294197,111769613,40216981
2020-11-30,TOTAL,6352163,41828263,39290284,6325926,111796942,40313002
2020-12-01,TOTAL,6382720,42845460,40460358,6357624,111822688,40407517
2020-12-02,TOTAL,6413216,43864866,41646430,6389290,111846941,40500542
2020-12-03,TOTAL,6443653,44885532,42847665,6420924,111869789,40592094
2020-12-04,TOTAL,6474028,45906510,44063182,6452527,111891311,40682190
2020-12-05,TOTAL,6504341,46926859,45292055,6484097,111911584,40770849
2020-12-06,TOTAL,6534593,47945643,46533315,6515634,111930681,40858087
2020-12-07,TOTAL,6564782,48961941,47785952,6547137,111948668,40943920
2020-12-08,TOTAL,6594908,49974845,49048921,6578608,111965611,41028366
2020-12-09,TOTAL,6624971,50983466,50321145,6610044,111981570,41111438
2020-12-10,TOTAL,6654971,51986936,51601516,6641446,111996602,41193157
2020-12-11,TOTAL,6684906,52984409,52888899,6672814,112010759,41273544
2020-12-12,TOTAL,6714776,53975066,54182141,6704147,112024094,41352612
2020-12-13,TOTAL,6744581,54958117,55480070,6735445,112036653,41430378
2020-12-14,TOTAL,6774320,55932802,56781499,6766708,112048482,41506860
2020-12-15,TOTAL,6803993,56898393,58085235,6797935,112059622,41582074
2020-12-16,TOTAL,6833600,57854197,59390080,6829125,112070115,41656037
2020-12-17,TOTAL,6863139,58799554,60694837,6860280,112079996,41728765
2020-12-18,TOTAL,6892612,59733843,61998309,6891397,112089303,41800277
2020-12-19,TOTAL,6922016,60656480,63299313,6922478,112098068,41870587
2020-12-20,TOTAL,6951352,61566917,64596678,6953521,112106322,41939713
2020-12-21,TOTAL,6980620,62464646,65889248,6984527,112114095,42007671
2020-12-22,TOTAL,7009819,63349199,67175891,7015494,112121416,42074478
2020-12-23,TOTAL,7038948,64220145,68455496,7046423,112128311,42140149
2020-12-24,TOTAL,7068007,65077091,69726984,7077314,112134803,42204701
2020-12-25,TOTAL,7096996,65919686,70989307,7108166,112140918,42268149
2020-12-26,TOTAL,7125915,66747614,72241451,7138978,112146676,42330511
2020-12-27,TOTAL,7154762,67560597,73482440,7169752,112152099,42391800
2020-12-28,TOTAL,7183539,68358393,74711338,7200485,112157206,42452034
2020-12-29,TOTAL,7212243,69140796,75927254,7231178,112162015,42511226
2020-12-30,TOTAL,7240875,69907636,77129337,7261831,112166544,42569394
2020-12-31,TOTAL,7269435,70658775,78316788,7292443,112170809,42626552
2020-03-16,CE,0,0,0,0,0,0
2020-03-17,CE,6,7,8,3,31,27
2020-03-18,CE,19,15,16,6,64,52
2020-03-19,CE,34,23,26,10,103,78
2020-03-20,CE,50,31,36,15,147,106
2020-03-21,CE,68,39,46,20,197,139
2020-03-22,CE,87,48,57,26,253,175
2020-03-23,CE,107,57,69,33,315,217
2020-03-24,CE,129,66,81,41,382,264
2020-03-25,CE,152,76,93,51,454,317
2020-03-26,CE,177,86,106,62,531,378
2020-03-27,CE,204,97,119,74,613,446
2020-03-28,CE,234,108,132,89,701,522
2020-03-29,CE,265,119,146,105,794,609
2020-03-30,CE,299,130,161,125,892,706
2020-03-31,CE,335,143,176,147,996,815
2020-04-01,CE,374,155,191,173,1107,939
2020-04-02,CE,416,168,208,203,1224,1077
2020-04-03,CE,462,182,224,237,1347,1233
2020-04-04,CE,510,196,241,277,1478,1409
2020-04-05,CE,563,210,259,323,1616,1606
2020-04-06,CE,619,225,278,376,1762,1828
2020-04-07,CE,680,241,297,437,1916,2077
2020-04-08,CE,745,257,316,508,2079,2358
2020-04-09,CE,815,274,337,589,2252,2674
2020-04-10,CE,891,291,358,684,2434,3029
2020-04-11,CE,972,309,380,793,2627,3428
2020-04-12,CE,1060,328,402,918,2830,3877
2020-04-13,CE,1154,348,426,1056,3046,4381
2020-04-14,CE,1255,368,450,1207,3273,4949
2020-04-15,CE,1364,389,475,1369,3514,5587
2020-04-16,CE,1481,410,501,1542,3768,6305
2020-04-17,CE,1607,433,528,1725,4037,7112
2020-04-18,CE,1742,456,555,1919,4321,8019
2020-04-19,CE,1888,480,584,2123,4621,9040
2020-04-20,CE,2045,505,614,2339,4938,10187
2020-04-21,CE,2214,531,644,2566,5274,11476
2020-04-22,CE,2395,558,676,2805,5628,12926
2020-04-23,CE,2590,586,709,3057,6003,14556
2020-04-24,CE,2801,615,743,3322,6399,16370
2020-04-25,CE,3027,646,778,3601,6817,18341
2020-04-26,CE,3270,677,814,3895,7260,20448
2020-04-27,CE,3531,709,852,4204,7727,22683
2020-04-28,CE,3812,743,891,4529,8221,25040
2020-04-29,CE,4115,777,931,4871,8743,27522
2020-04-30,CE,4441,813,973,5231,9295,30129
