day,state,suscetivel,exposto,infectado,recuperado
2020-04-11,CE,0.999682024211681,0.00012116726091700197,0.00011280744413446378,8.680878021912719e-05
2020-04-12,CE,0.9996579710788532,0.00011708106111289969,0.0001272747549573078,0.00010048080202814932
2020-04-13,CE,0.9996312487835354,0.00011622734174036364,0.0001396612541839158,0.00011567031749182978
2020-04-14,CE,0.9996021873005445,0.00011763022042545806,0.00015080023830518944,0.00013218993767644339
2020-04-15,CE,0.9995709745332085,0.00012065174206452908,0.00016124845939393537,0.0001499329622844949
2020-04-16,CE,0.9995377104238182,0.00012485922874145067,0.00017139535372814394,0.00016884269066372922
2020-04-17,CE,0.9995024262152771,0.00012997753927761996,0.00018150246483440295,0.00018890147756250308
2020-04-18,CE,0.9994651099549561,0.0001358265188178282,0.00019175498315182575,0.00021011624002578795
2020-04-19,CE,0.999425718343816,0.0001422911171877078,0.00020228651040735815,0.0002325117255404603
2020-04-20,CE,0.9993841871379707,0.00014929703777618255,0.00021319892078328924,0.00025612460042133357
2020-04-21,CE,0.9993404318434504,0.0001568069728493547,0.0002245658218001969,0.00028100305885157476
2020-04-22,CE,0.9992943548889015,0.0001648026415554244,0.00023644741839406173,0.00030720274810053575
2020-04-23,CE,0.9992458484165642,0.00017327747475966818,0.00024889662133670677,0.00033478518429088826
2020-04-24,CE,0.9991947944234427,0.00018223516744231706,0.000261960430521067,0.0003638176755454921
2020-04-25,CE,0.9991410668015914,0.00019168617740110354,0.00027568255671066343,0.00039437216124829834
2020-04-26,CE,0.9990845301350763,0.0002016476823700975,0.0002901039770703795,0.00042652590243478285
2020-04-27,CE,0.999025040522187,0.00021214023394737272,0.0003052659214283407,0.00046036101938884297
2020-04-28,CE,0.998962446206386,0.00022318692228830763,0.00032121043444533067,0.0004959641338319688
2020-04-29,CE,0.9988965875886024,0.0002348132315418471,0.0003379805130317954,0.00053342636377551
2020-04-30,CE,0.998827295868695,0.0002470472736085059,0.0003556204496235968,0.0005728441050244652
2020-05-01,CE,0.998754392764527,0.0002599193705528273,0.00037417636420629234,0.0006143191976653876
2020-05-02,CE,0.9986776924363409,0.00027346145395464397,0.0003936959834188929,0.0006579578232371313
2020-05-03,CE,0.9985969967424815,0.0002877077830569981,0.00041422993702017825,0.0007038732343929476
2020-05-04,CE,0.9985121007780374,0.0003026938278544955,0.0004358305152187969,0.0007521825758408035
2020-05-05,CE,0.998422786260416,0.0003184574977804865,0.0004585532459414764,0.000803010692813626
2020-05-06,CE,0.9983288237879632,0.000335038681594991,0.00048245638694255035,0.0008564888404509807
2020-05-07,CE,0.9982299744001288,0.00035247903567073654,0.0005076004894366408,0.0009127537717154685
2020-05-08,CE,0.9981259854870935,0.00037082263492726786,0.0005340494603231923,0.0009719501146076741
2020-05-09,CE,0.998016590845931,0.0003901158422335523,0.0005618706392871459,0.0010342303695000529
2020-05-10,CE,0.9979015102220146,0.00041040760092464544,0.0005911347524424375,0.001099755121570006
2020-05-11,CE,0.9977804493150297,0.0004317491657790135,0.000621916129381448,0.0011686930867614838
2020-05-12,CE,0.9976530995859566,0.00045419386050454195,0.0006542929820853843,0.0012412212684051024
2020-05-13,CE,0.997519138617564,0.00047779750916741983,0.0006883469015645943,0.0013175246686555648
2020-05-14,CE,0.997378226964673,0.0005026188061599828,0.0007241637504543068,0.0013977981756642176
2020-05-15,CE,0.9972300043186133,0.0005287199615537472,0.0007618345849733659,0.0014822488318111703
2020-05-16,CE,0.9970740967061474,0.0005561654788262373,0.0008014539338263285,0.0015710915781516092
2020-05-17,CE,0.9969101263742979,0.0005850205648562953,0.0008431171885608488,0.0016645435692365744
2020-05-18,CE,0.9967376287261908,0.000615365781999085,0.0008869406114186097,0.0017628725773430984
2020-05-19,CE,0.9965562143379931,0.0006472684671915605,0.0009330223110347158,0.001866302580732231
2020-05-20,CE,0.996365413590417,0.0006808098334212292,0.000981479971501677,0.00197510430161168
2020-05-21,CE,0.9961647438789631,0.0007160730702311113,0.0010324345859619175,0.00208955616179537
2020-05-22,CE,0.9959536991455556,0.0007531443369097299,0.0010860138842872758,0.002209950330198824
2020-05-23,CE,0.9957317544423684,0.0007921129073610909,0.001142350270698585,0.0023365900765234208
2020-05-24,CE,0.9954983496174263,0.0008330744747845362,0.0012015842255285807,0.002469799379212077
2020-05-25,CE,0.9952529077692992,0.0008761275555442825,0.001263860263223422,0.0026099121088845358
2020-05-26,CE,0.9949948151289165,0.0009213768180340712,0.0013293318377390372,0.0027572839122618287
2020-05-27,CE,0.9947234293034504,0.0009689312540667369,0.0013981597109801627,0.0029122874284542855
2020-05-28,CE,0.9944380766615205,0.0010189051391579073,0.0014705121565809142,0.0030753137396922524
2020-05-29,CE,0.9941380512561487,0.0010714176035631878,0.0015465655575447323,0.003246773279694903
2020-05-30,CE,0.9938226109294207,0.001126593497354804,0.0016265052453338013,0.0034270980248422528
2020-05-31,CE,0.9934909759229376,0.0011845637661642024,0.0017105256517485627,0.003616742356101192
2020-06-01,CE,0.9931423328376057,0.0012454646320798498,0.0017988291501820296,0.0038161810770840185
2020-06-02,CE,0.9927758312828298,0.0013094382346868026,0.0018916271639202982,0.004025911015514792
2020-06-03,CE,0.9924446516200514,0.0013243994875114268,0.001987322405184714,0.00424643418420391
2020-06-04,CE,0.9922309396207563,0.001235497122091565,0.0020596227264833146,0.004476748227620216
2020-06-05,CE,0.9920110287467314,0.0011708202816369318,0.0021071641816493105,0.004713794486933756
2020-06-06,CE,0.99178713399317,0.001123292319699881,0.0021371923341537164,0.004955189049927847
2020-06-07,CE,0.9915608149256641,0.0010879262233436278,0.0021548137468964754,0.005199252801047184
2020-06-08,CE,0.9913331793893783,0.0010611751773919717,0.0021636606921821553,0.005444792437998843
2020-06-09,CE,0.9911050096703952,0.0010405303835987736,0.0021663027829979973,0.005690964859959302
2020-06-10,CE,0.9908768560963128,0.0010242226382168665,0.0021645524351678303,0.00593717652725374
2020-06-11,CE,0.9906491142577144,0.0010109761191704212,0.0021597168986970147,0.006183000421369545
2020-06-12,CE,0.9904220560133193,0.0009999095523789527,0.0021526994188845474,0.006428142712368566
2020-06-13,CE,0.990195872888767,0.0009903978006587449,0.0021441409419845456,0.00667239606554129
2020-06-14,CE,0.9899707026504858,0.0009819871005944127,0.002134506909083541,0.006915611036787731
2020-06-15,CE,0.9897466393887043,0.0009743629322203991,0.002124120137304084,0.007157685238722689
2020-06-16,CE,0.9895237484223748,0.0009673024689794299,0.0021132095140247295,0.007398547291572543
2020-06-17,CE,0.9893020751168976,0.0009606464436275475,0.002101938811843961,0.00763814732458243
2020-06-18,CE,0.9890816500883,0.0009542825485875972,0.0020904236870811998,0.007876451372982795
2020-06-19,CE,0.9888624936011597,0.0009481314076642573,0.0020787460459892994,0.008113436642138233
2020-06-20,CE,0.9886446188906088,0.0009421359772739808,0.002066964901728261,0.00834908792734049
2020-06-21,CE,0.9884280336444848,0.0009362568145756359,0.0020551212205252075,0.008583396017365968
2020-06-22,CE,0.9882127418115233,0.000930466306206155,0.002043243834062763,0.008816355745159416
2020-06-23,CE,0.9879987451239228,0.0009247438389634711,0.0020313543919356935,0.009047964342129589
2020-06-24,CE,0.9877860434629946,0.0009190745923334029,0.0020194685930263537,0.009278221048597234
2020-06-25,CE,0.9875746350415775,0.0009134489828111626,0.00200759675634565,0.009507126916217242
2020-06-26,CE,0.9873645164939863,0.0009078600136496562,0.0019957466125414412,0.00973468457677423
2020-06-27,CE,0.9871556858299331,0.0009023056803465159,0.0019839204685614827,0.009960895718110471
2020-06-28,CE,0.9869481367439448,0.0008967793986935669,0.0019721258710323143,0.010185765683280956
2020-06-29,CE,0.9867418669744311,0.0008912804664471146,0.0019603637592586734,0.010409296496814664
2020-06-30,CE,0.9865368712516213,0.000885806553512035,0.0019486370532014153,0.01063149283861677
2020-07-01,CE,0.9863331469555405,0.0008803567343816732,0.0019369469537569063,0.01085235705327231
2020-07-02,CE,0.9861306864607647,0.0008749291930305725,0.0019252960111229437,0.011071896032033193
2020-07-03,CE,0.9859294892874554,0.0008695244071788298,0.0019136837390990207,0.011290110263218165
2020-07-04,CE,0.98572954868406,0.0008641416583943073,0.001902111423998052,0.011507005930499031
2020-07-05,CE,0.9855308587789507,0.0008587800696845042,0.0018905804599753822,0.011722588388340791
2020-07-06,CE,0.985333413823747,0.0008534388898407102,0.0018790920913404688,0.011936862892023274
2020-07-07,CE,0.9851372093616667,0.0008481186858347763,0.0018676459920578506,0.012149833657392162
2020-07-08,CE,0.9849422405573478,0.0008428196382671709,0.0018562422963752435,0.012361505204961265
2020-07-09,CE,0.9847485023406216,0.0008375416880991617,0.0018448814240218919,0.01257188224420877
2020-07-10,CE,0.9845559894935623,0.0008322851177452753,0.0018335634210908242,0.012780969664553093
2020-07-11,CE,0.9843646964803306,0.0008270509442875057,0.0018222875297630675,0.012988772742570268
2020-07-12,CE,0.9841746179775794,0.0008218396937590825,0.0018110535295511794,0.013195296496061744
2020-07-13,CE,0.9839857116479193,0.0008166520719085133,0.0017998630342286642,0.013400580942895068
2020-07-14,CE,0.9837980699308062,0.000811487370702795,0.0017887117217574896,0.013604538673684965
2020-07-15,CE,0.9836116140375608,0.000806345780244932,0.0017776036722422167,0.013807244206903567
2020-07-16,CE,0.9834263439681828,0.0008012273005349243,0.0017665388856828459,0.014008697542550878
2020-07-17,CE,0.9832422592959147,0.000796131463309514,0.0017555178635148142,0.014208899074212484
