day,state,suscetivel,infectado,recuperado
2020-09-02,ES,0.9749272874983467,0.0019849507164043595,0.02308776178524864
2020-09-03,ES,0.9746398608219304,0.001992935309697893,0.02336720386837138
2020-09-04,ES,0.9743513691578987,0.0020008666248964306,0.023647764217204607
2020-09-05,ES,0.9740618212029146,0.002008743454435153,0.023929435342649946
2020-09-06,ES,0.9737712259047308,0.002016564588208259,0.024212209507060656
2020-09-07,ES,0.9734795924621892,0.0020243288135689632,0.024496078724241612
2020-09-08,ES,0.9731869303252209,0.002032034915329496,0.024781034759449323
2020-09-09,ES,0.9728932491948467,0.0020396816757611066,0.02506706912939192
2020-09-10,ES,0.9725985589990465,0.002047267876330824,0.02535417312462251
2020-09-11,ES,0.9723028689498322,0.0020547923655686133,0.025642338684598906
2020-09-12,ES,0.9720061886163299,0.0020622539818323706,0.02593155740183751
2020-09-13,ES,0.9717085281593043,0.002069651536427931,0.026221820304267486
2020-09-14,ES,0.9714098979380252,0.002076983841904936,0.026513118220069642
2020-09-15,ES,0.9711103085102666,0.0020842497120568335,0.0268054417776764
2020-09-16,ES,0.9708097706323071,0.0020914479619208773,0.0270987814057718
2020-09-17,ES,0.9705082952589301,0.0020985774077781276,0.027393127333291512
2020-09-18,ES,0.9702058935434235,0.0021056368671534516,0.027688469589422827
2020-09-19,ES,0.9699025766978996,0.002112625172028654,0.02798479813007152
2020-09-20,ES,0.9695983553671235,0.0021195412280756738,0.028282103404800633
2020-09-21,ES,0.9692932408214205,0.0021263839018125868,0.02858037527676654
2020-09-22,ES,0.9689872445954908,0.0021331520547702965,0.028879603349738683
2020-09-23,ES,0.9686803783839384,0.0021398445533748808,0.02917977706268646
2020-09-24,ES,0.9683726540412729,0.0021464602689475892,0.029480885689779225
2020-09-25,ES,0.9680640835819087,0.0021529980777048444,0.02978291834038628
2020-09-26,ES,0.9677546791801646,0.0021594568607582426,0.030085863959076874
2020-09-27,ES,0.967444453170265,0.0021658355041145523,0.030389711325620218
2020-09-28,ES,0.9671334179311034,0.002172132931761878,0.030694449137134462
2020-09-29,ES,0.9668215858582553,0.0021783481137055663,0.0310000660280389
2020-09-30,ES,0.9665089696479117,0.0021844799844454067,0.03130655036764259
2020-10-01,ES,0.9661955821477065,0.0021905274858060398,0.031613890366487145
2020-10-02,ES,0.9658814363537275,0.0021964895677950283,0.03192207407847721
2020-10-03,ES,0.9655665454105163,0.002202365188602854,0.03223108940088048
2020-10-04,ES,0.9652509226110692,0.00220815331460292,0.03254092407432766
2020-10-05,ES,0.9649345813968356,0.0022138529203515507,0.032851565682812535
2020-10-06,ES,0.9646175353509377,0.0022194629900444884,0.03316300165901747
2020-10-07,ES,0.9642997979265058,0.0022249825758586346,0.03347521949763526
2020-10-08,ES,0.9639813827543001,0.002230410731888043,0.033788206513811495
2020-10-09,ES,0.9636623037124631,0.0022357464991641924,0.034101949788372346
2020-10-10,ES,0.9633425748124166,0.0022409889301603344,0.03441643625742277
2020-10-11,ES,0.9630222101988617,0.002246137088791495,0.03473165271234648
2020-10-12,ES,0.9627012241497792,0.002251190050414474,0.03504758579980598
2020-10-13,ES,0.9623796310764293,0.0022561469018278443,0.035364222021742504
2020-10-14,ES,0.9620574455233516,0.0022610067412719525,0.0356815477353761
2020-10-15,ES,0.9617346820921219,0.002265768690784957,0.03599954921709291
2020-10-16,ES,0.9614113551025294,0.0022704319511125132,0.036318212946357835
2020-10-17,ES,0.9610874792554732,0.0022749956942786,0.03663752505024787
2020-10-18,ES,0.9607630694266175,0.0022794590970257995,0.03695747147635641
2020-10-19,ES,0.9604381406075633,0.0022838213503489795,0.03727803804208747
2020-10-20,ES,0.9601127079058487,0.002288081659495296,0.0375992104346557
2020-10-21,ES,0.9597867865449491,0.0022922392439641923,0.037920974211086374
2020-10-22,ES,0.9594603918642769,0.002296293337507398,0.038243314798215425
2020-10-23,ES,0.9591335393191813,0.0023002431881289304,0.0385662174926894
2020-10-24,ES,0.9588062444809491,0.002304088058085093,0.03888966746096549
2020-10-25,ES,0.9584785226978841,0.0023078272670118455,0.03921365003510372
2020-10-26,ES,0.9581503891089534,0.0023114601901884197,0.03953815070085782
2020-10-27,ES,0.9578218593508679,0.002314986168561594,0.03986315448057017
2020-10-28,ES,0.9574929491555974,0.0023184045599617146,0.04018864628444065
2020-10-29,ES,0.9571636743458339,0.0023217147396799595,0.04051461091448579
2020-10-30,ES,0.9568340508349926,0.0023249161004683405,0.040841033064538804
2020-10-31,ES,0.9565040946272104,0.0023280080525397017,0.041167897320249586
2020-11-01,ES,0.9561738218173473,0.0023309900235677196,0.0414951881590847
2020-11-02,ES,0.9558432485909855,0.002333861458686903,0.0418228899503274
2020-11-03,ES,0.95551239119371,0.0023366218232610645,0.04215098698302865
