day,state,suscetivel,infectado,recuperado
2020-10-26,ES,0.9177839693418146,0.011971892651799697,0.07024413800638636
2020-10-27,ES,0.9158526416469935,0.012178206340242569,0.07196915201276458
2020-10-28,ES,0.9138925329752492,0.01238387129789167,0.07372359572685984
2020-10-29,ES,0.9119039670502352,0.012588672303867067,0.07550736064589846
2020-10-30,ES,0.9098873016872858,0.012792390103871816,0.07732030820884317
2020-10-31,ES,0.9078429308541166,0.012994800925707848,0.07916226822017636
2020-11-01,ES,0.9057712866940327,0.013195676013849843,0.0810330372921182
2020-11-02,ES,0.9036728390042353,0.013394782437352688,0.08293237855841278
2020-11-03,ES,0.9015480913337187,0.013591885159712547,0.08486002350656953
2020-11-04,ES,0.8993975843025217,0.013786746206309534,0.0868156694911695
2020-11-05,ES,0.8972218968547906,0.013979124662296226,0.08879897848291392
2020-11-06,ES,0.8950216451455941,0.014168777584138481,0.09080957727026824
2020-11-07,ES,0.8927974772308467,0.014355462154829985,0.09284706061432418
2020-11-08,ES,0.8905500777057576,0.014538934697497938,0.09491098759674527
2020-11-09,ES,0.8882801678219736,0.014718951116775722,0.09700088106125147
2020-11-10,ES,0.8859885037259321,0.01489526786914122,0.09911622840492751
2020-11-11,ES,0.8836758701921609,0.01506764391909742,0.10125648588874252
2020-11-12,ES,0.8813430862733866,0.01523583990057451,0.10342107382603967
2020-11-13,ES,0.878991004123959,0.015399618879353738,0.10560937699668806
2020-11-14,ES,0.8766205063657756,0.01555874733314425,0.1078207463010809
2020-11-15,ES,0.8742325005229237,0.015712996502520515,0.11005450297455661
2020-11-16,ES,0.8718279231289837,0.0158621423163224,0.11230993455469471
2020-11-17,ES,0.8694077391364687,0.016005966009417047,0.114586294854115
2020-11-18,ES,0.8669729381621991,0.016144255034766176,0.11688280680303553
2020-11-19,ES,0.8645245286963111,0.016276803902517192,0.11919866740117248
2020-11-20,ES,0.8620635429472566,0.016403414633749884,0.12153304241899426
2020-11-21,ES,0.8595910332372825,0.016523897541515894,0.12388506922120249
2020-11-22,ES,0.8571080698134893,0.016638071953484154,0.12625385823302726
2020-11-23,ES,0.8546157385685933,0.016745765973794773,0.12863849545761274
2020-11-24,ES,0.852115138836209,0.01684681759668074,0.13103804356711096
2020-11-25,ES,0.8496073810054525,0.016941075809120063,0.13345154318542826
2020-11-26,ES,0.8470935838195056,0.017028400959765214,0.13587801522072993
2020-11-27,ES,0.8445748736525601,0.01710866485871959,0.13831646148872112
2020-11-28,ES,0.842052388379251,0.01718174959980086,0.140765862020949
2020-11-29,ES,0.8395272662388723,0.01724755037394305,0.14322518338718546
2020-11-30,ES,0.8370006459478577,0.0173059752157464,0.14569337883639674
2020-12-01,ES,0.8344736646546165,0.017356945284941628,0.1481693900604428
2020-12-02,ES,0.8319474593551893,0.017400394035997663,0.15065214660881396
2020-12-03,ES,0.829423162899409,0.017436267987128905,0.153140569113463
2020-12-04,ES,0.826901899887907,0.017464527476660847,0.15563357263543312
2020-12-05,ES,0.8243847856318787,0.017485146442051135,0.15813006792607112
2020-12-06,ES,0.8218729246995432,0.017498112321233168,0.16062896297922466
2020-12-07,ES,0.8193674113773608,0.017503425426533294,0.16312916319610696
2020-12-08,ES,0.8168693241688334,0.017501099778657273,0.16562957605251033
2020-12-09,ES,0.8143797248006868,0.017491162759104072,0.16812911244021014
