day,state,suscetivel,exposto,infectado,recuperado
2020-04-16,CE,0.9999178463392433,1.1082400889106557e-05,2.0779583098551504e-05,5.576688186504894e-05
2020-04-17,CE,0.9999136927340128,1.1476601336894155e-05,2.151802240911441e-05,5.8787847337176205e-05
2020-04-18,CE,0.999909390476656,1.1884764042267591e-05,2.2283021654657414e-05,6.191694274301964e-05
2020-04-19,CE,0.9999049369133264,1.2307156745666362e-05,2.3075035937033085e-05,6.515609908679618e-05
2020-04-20,CE,0.9999003253817658,1.274439945355109e-05,2.389526007082316e-05,6.851016380582967e-05
2020-04-21,CE,0.9998955497972991,1.3197046957344716e-05,2.4744796790933443e-05,7.198356404852614e-05
2020-04-22,CE,0.9998906040746576,1.3665660195900388e-05,2.5624742805912022e-05,7.558072743640341e-05
2020-04-23,CE,0.9998854821212274,1.4150876099669938e-05,2.6536120329348568e-05,7.930608743936187e-05
2020-04-24,CE,0.999880177846369,1.465331117275969e-05,2.7479971598885208e-05,8.316407595527174e-05
2020-04-25,CE,0.9998746851609552,1.5173566267874312e-05,2.845735419531432e-05,8.715912367745716e-05
2020-04-26,CE,0.9998689956225306,1.5712647330397996e-05,2.9469560478975062e-05,9.129737475582262e-05
2020-04-27,CE,0.9998631017729261,1.627139087455232e-05,3.0517784612995004e-05,9.558425668219613e-05
2020-04-28,CE,0.9998569982862908,1.6850266365726195e-05,3.16030080300256e-05,0.00010002364440927226
2020-04-29,CE,0.9998506785962978,1.7449956799961114e-05,3.2726335918669405e-05,0.00010462031607936182
2020-04-30,CE,0.9998441361366203,1.807114517329857e-05,3.388887346752897e-05,0.00010937904983477568
2020-05-01,CE,0.9998373587381656,1.8714369132818507e-05,3.509339375062305e-05,0.00011430870404692421
2020-05-02,CE,0.9998303408023073,1.9380336778998248e-05,3.634071388210239e-05,0.00011941335212759559
2020-05-03,CE,0.999823074917693,2.0069709185925924e-05,3.763219060590183e-05,0.0001246983876111275
2020-05-04,CE,0.9998155508249169,2.0783451266378758e-05,3.89696506432805e-05,0.0001301712782692437
2020-05-05,CE,0.9998077576433646,2.1522599374611593e-05,4.03550180546402e-05,0.0001358399443020506
2020-05-06,CE,0.9997996884012301,2.2287740336462472e-05,4.178960441710037e-05,0.00014170945911222709
2020-05-07,CE,0.9997913341914235,2.307968914557716e-05,4.3275018901718984e-05,0.00014778630562497887
2020-05-08,CE,0.9997826801506495,2.3900082713223286e-05,4.481366584315223e-05,0.0001540813058899024
2020-05-09,CE,0.9997737191031617,2.4749497118894324e-05,4.640692327513732e-05,0.00016059968154007648
2020-05-10,CE,0.9997644412857016,2.5628865501910703e-05,4.805651466867823e-05,0.0001673485392235289
2020-05-11,CE,0.9997548321278775,2.6539636987971255e-05,4.9764951927075895e-05,0.0001743384883031831
2020-05-12,CE,0.9997448817823784,2.7482753738404975e-05,5.153397230705272e-05,0.00018157669667194677
2020-05-13,CE,0.9997345784240633,2.8459370210133525e-05,5.336563745509947e-05,0.00018907177336723423
2020-05-14,CE,0.9997239108561912,2.947055257546719e-05,5.52619266259491e-05,0.00019683186970325097
2020-05-15,CE,0.9997128624859344,3.0517790437930874e-05,5.722585867998677e-05,0.00020486907004353485
2020-05-16,CE,0.9997014226210456,3.1602133793684654e-05,5.9259292444594755e-05,0.0002131911578120278
2020-05-17,CE,0.9996895776474937,3.272486703922354e-05,6.136464456712633e-05,0.0002218080459958016
2020-05-18,CE,0.9996773132506671,3.388733214990549e-05,6.354446375432711e-05,0.00023073015852455037
2020-05-19,CE,0.9996646140174262,3.5090921687514075e-05,6.580154363681028e-05,0.00023996872234524497
2020-05-20,CE,0.9996514645102257,3.6337097673957465e-05,6.813861812991072e-05,0.0002495349790662476
2020-05-21,CE,0.9996378484189798,3.762737668846264e-05,7.055860197890247e-05,0.0002594408074486773
2020-05-22,CE,0.9996237489527576,3.8963331010790907e-05,7.306448400090946e-05,0.0002696984373265407
2020-05-23,CE,0.9996091495667501,4.0346576806751156e-05,7.565913946878116e-05,0.0002803199220703076
2020-05-24,CE,0.9995940319064016,4.177880753965364e-05,7.834586069084613e-05,0.00029131863046372646
2020-05-25,CE,0.999578377449948,4.3261767276204965e-05,8.112793310383641e-05,0.0003027080547677697
2020-05-26,CE,0.9995621670761154,4.479726866431578e-05,8.400873502932413e-05,0.000314502125286811
2020-05-27,CE,0.9995453810643476,4.638723136905796e-05,8.699169615783713e-05,0.0003267152132213207
2020-05-28,CE,0.9995279990941287,4.80335674252931e-05,9.008042138308548e-05,0.00033936212215880077
2020-05-29,CE,0.9995100002455308,4.973827399853659e-05,9.327859060803898e-05,0.0003524580949584457
2020-05-30,CE,0.999491362709223,5.1503417933263685e-05,9.659005337086492e-05,0.000366019024568687
2020-05-31,CE,0.9994720629536179,5.3331161930343444e-05,0.00010001902451347697,0.0003800620650341517
2020-06-01,CE,0.9994520783669932,5.52236815024095e-05,0.00010356946344758086,0.0003946036931526456
2020-06-02,CE,0.9994313850905298,5.7183233083742036e-05,0.00010724558325582587,0.0004096612982265356
2020-06-03,CE,0.9994099579792693,5.9212169708716706e-05,0.00011105184579897913,0.0004252532103187376
2020-06-04,CE,0.9993877693310148,6.131301076421892e-05,0.00011499323134126232,0.0004413996319755219
2020-06-05,CE,0.9993647937089783,6.348817734385278e-05,0.00011907421557198934,0.00045811910320164856
2020-06-06,CE,0.9993410037490161,6.574022232850851e-05,0.00012329965897335535,0.0004754315747778133
2020-06-07,CE,0.9993163713193179,6.807176674769045e-05,0.00012767456082754105,0.0004933575582025874
2020-06-08,CE,0.9992908641884962,7.048588489820224e-05,0.00013220456148731598,0.0005119205702140739
2020-06-09,CE,0.9992644521669599,7.298539449385904e-05,0.00013689501659147903,0.0005311426270505909
2020-06-10,CE,0.9992371042733252,7.55731841857344e-05,0.00014175142421575618,0.0005510463233691127
2020-06-11,CE,0.9992087880671952,7.825229068279265e-05,0.00014677952545329143,0.0005716553217646387
