day,state,suscetivel,exposto,infectadoA,infectadoS,recuperado
2020-11-13,AL,0.8207185688463507,0.0006803748141013778,0.0005758482467714145,0.00010990635197105495,0.17791536878612707
2020-11-14,AL,0.8205442743098331,0.0006660345957452971,0.0005637710986855872,0.00010760149389760125,0.17811838554716006
2020-11-15,AL,0.8203736732775363,0.0006519790041654116,0.0005519310387450147,0.00010534187509713812,0.17831714184977782
2020-11-16,AL,0.8202066924486747,0.0006382032416441111,0.0005403241135931086,0.00010312674181201771,0.17851172049959774
2020-11-17,AL,0.8200432583246546,0.0006247024901869831,0.0005289463532273939,0.00010095533708760238,0.17870220454016514
2020-11-18,AL,0.8198832987921224,0.0006114719852740326,0.0005177938109690621,9.882690844175551e-05,0.17888867554851448
2020-11-19,AL,0.819726743362521,0.0005985070270201619,0.0005068625695114047,9.674070902543523e-05,0.1790712133772436
2020-11-20,AL,0.8195735231720903,0.0005858029801751696,0.0004961487409198139,9.469599762269431e-05,0.17924989615451364
2020-11-21,AL,0.8194235709805663,0.0005733552712159465,0.00048564846953892785,9.269203918700993e-05,0.17942480028481353
2020-11-22,AL,0.8192768208572513,0.0005611586862230431,0.00047535863395698223,9.072823434435583e-05,0.17959600063354605
2020-11-23,AL,0.8191332079079527,0.0005492071814639012,0.0004652770441497437,8.880415581319057e-05,0.17976357075594204
2020-11-24,AL,0.8189926675696169,0.0005374971251178163,0.00045539928937305465,8.69189674495271e-05,0.17992758409376444
2020-11-25,AL,0.8188551360551409,0.0005260258558733499,0.0004457201357160256,8.507168146735765e-05,0.18008811331712396
2020-11-26,AL,0.8187205510668174,0.0005147901150777076,0.00043623503745801866,8.326143606959444e-05,0.18024522938989898
2020-11-27,AL,0.8185888522333473,0.0005037851408415692,0.0004269409115852309,8.14876403356564e-05,0.18039900111921192
2020-11-28,AL,0.818459981201216,0.0004930043080651199,0.0004178364704640325,7.975003562335091e-05,0.1805494950299531
2020-11-29,AL,0.8183338799916744,0.0004824430760138432,0.0004089186381275023,7.804803342822987e-05,0.18069677730607767
2020-11-30,AL,0.8182104906372615,0.00047209842561139314,0.0004001830116006492,7.638079980537321e-05,0.1808409141710428
2020-12-01,AL,0.8180897559976312,0.0004619683554135983,0.0003916243737540889,7.474735009886938e-05,0.18098197096842383
2020-12-02,AL,0.8179716149841014,0.0004520466163628256,0.00038324061869226037,7.314727328352059e-05,0.1811200175528816
2020-12-03,AL,0.8178560342136746,0.00044233034322924223,0.00037503011358380457,7.158025567104205e-05,0.18125509211916294
2020-12-04,AL,0.8177429353638423,0.0004328145095260489,0.0003669875232322249,7.004528295207225e-05,0.18138728436576895
2020-12-05,AL,0.8176322862772216,0.0004234965866650866,0.0003591110301288945,6.85420075458133e-05,0.18151663114376024
2020-12-06,AL,0.8175240113585881,0.00041437092472544195,0.0003513960669608501,6.706955775957045e-05,0.1816432191372877
2020-12-07,AL,0.8174180955211824,0.0004054363953598944,0.0003438416888804808,6.562775334488613e-05,0.18176706568655396
2020-12-08,AL,0.8173144768530166,0.00039668839780828004,0.00033644406991837256,6.421586439046243e-05,0.18188824186018793
2020-12-09,AL,0.8172130978356537,0.0003881226640702653,0.00032919966647948316,6.28332148490896e-05,0.18200681366426913
2020-12-10,AL,0.8171139074731286,0.00037973538093612213,0.00032210531532282443,6.147920122228101e-05,0.18212283967471174
2020-12-11,AL,0.8170168679438595,0.00037152365380266756,0.0003151586214636543,6.015336654872806e-05,0.18223636345964708
2020-12-12,AL,0.8169219331659295,0.0003634840121006536,0.00030835670822076407,5.885516198834962e-05,0.18234743799708233
2020-12-13,AL,0.8168290575614986,0.0003556130149157389,0.00030169671988239426,5.758404268157841e-05,0.18245611570634337
2020-12-14,AL,0.816738199740829,0.0003479074868511416,0.0002951760043062157,5.6339502505033146e-05,0.18256244431083027
2020-12-15,AL,0.8166493165158423,0.00034036413849875593,0.0002887918219386552,5.5121018702293874e-05,0.18266647355033971
2020-12-16,AL,0.8165623669508479,0.0003329798282431049,0.0002825415468127092,5.392809023387267e-05,0.18276825062918414
2020-12-17,AL,0.8164773051979165,0.00032575109370488905,0.00027642230652016495,5.2760168973490876e-05,0.1828678282782067
2020-12-18,AL,0.8163940969038228,0.0003186752230964094,0.00027043180532850924,5.1616816978584896e-05,0.18296524629609537
2020-12-19,AL,0.8163127001113323,0.0003117490081757911,0.0002645673661863247,5.049752344896838e-05,0.1830605530361785
2020-12-20,AL,0.8162330761990764,0.0003049694637852486,0.0002588264903474455,4.94018116427045e-05,0.18315379308047
2020-12-21,AL,0.816155187784196,0.0002983336864760437,0.0002532067429413443,4.8329217020794006e-05,0.18324500961468754
2020-12-22,AL,0.8160789975802221,0.0002918387775225248,0.0002477056906603395,4.7279275345837005e-05,0.18333424572157103
2020-12-23,AL,0.8160044694334172,0.00028548191277807716,0.00024232095830132458,4.625153348113561e-05,0.18342154320734405
2020-12-24,AL,0.8159315683227767,0.00027926034267512307,0.00023705022876576814,4.524554939069394e-05,0.18350694260171355
2020-12-25,AL,0.8158602602339046,0.0002731713876535012,0.00023189123552697162,4.426089070893674e-05,0.18359048329752775
2020-12-26,AL,0.81579050989138,0.0002672123559648929,0.00022684162719492236,4.3297109024926927e-05,0.18367220606175697
2020-12-27,AL,0.8157222834109696,0.00026138063980832293,0.00022189912592051293,4.235376995940646e-05,0.1837521500986638
2020-12-28,AL,0.8156555484181076,0.0002556737196247319,0.00021706153447178554,4.143045450840004e-05,0.18383035291860914
2020-12-29,AL,0.8155902734245761,0.00025008914150334436,0.00021232669900599278,4.052675197455078e-05,0.18390685102826165
2020-12-30,AL,0.8155264278285056,0.0002446245171816686,0.00020769250906959756,3.964225996712021e-05,0.18398167993059775
2020-12-31,AL,0.8154639818467105,0.00023927735399166157,0.00020315703865468206,3.877661040923587e-05,0.1840548741955556
2020-03-20,MT,0.9999756059273087,4.731878174606745e-06,1.3389516296881373e-05,1.1004556394382805e-05,0.0
2020-03-21,MT,0.9999723524218076,6.977121618943996e-06,1.0596697132298813e-05,8.485720484146654e-06,6.319917131782187e-06
2020-03-22,MT,0.9999698051885729,8.222921820685599e-06,8.733606027057334e-06,6.63967433741287e-06,1.1330487416683032e-05
2020-03-23,MT,0.9999677653631661,8.810343346250921e-06,7.455862525819358e-06,5.273217094509746e-06,1.542709204203526e-05
2020-03-24,MT,0.9999660969721377,8.967069497969675e-06,6.5482180671274215e-06,4.2515389849830044e-06,1.8868079487084744e-05
2020-03-25,MT,0.9999647074906237,8.843120753234028e-06,5.878781292097841e-06,3.4813262965672907e-06,2.1821159209240013e-05
2020-03-26,MT,0.9999635293302022,8.544350758195617e-06,5.358536942938213e-06,2.8941253605914992e-06,2.4405534911003056e-05
2020-03-27,MT,0.9999625119617306,8.146533524402247e-06,4.9281190554802224e-06,2.438358537527441e-06,2.670690532682958e-05
2020-03-28,MT,0.9999616230302384,7.693571802339922e-06,4.558704106323123e-06,2.0806113605590288e-06,2.8775960667304778e-05
2020-03-29,MT,0.9999608359894927,7.21784422020893e-06,4.230749792201998e-06,1.7939258334588798e-06,3.065336883641301e-05
2020-03-30,MT,0.9999601409677216,6.730673111477105e-06,3.937325241760092e-06,1.5684823563649052e-06,3.2354429743865977e-05
2020-03-31,MT,0.9999595126576354,6.257910225712582e-06,3.6627824266861084e-06,1.3798606034032133e-06,3.391866728377884e-05
2020-04-01,MT,0.9999589468774824,5.801036537952694e-06,3.4069586292141133e-06,1.2245517753402321e-06,3.535245375006994e-05
2020-04-02,MT,0.9999584361947118,5.36521802179407e-06,3.167410318341639e-06,1.0958304454936182e-06,3.666722467757168e-05
2020-04-03,MT,0.9999579678396313,4.956334125396984e-06,2.940508110414713e-06,9.832007578225735e-07,3.78839955500201e-05
2020-04-04,MT,0.9999575427404285,4.5737027048016426e-06,2.7266369960084604e-06,8.874979815511108e-07,3.9001300064259886e-05
2020-04-05,MT,0.9999571538118031,4.218342997853034e-06,2.5255153419102054e-06,8.03829317700096e-07,4.0030378714617034e-05
2020-04-06,MT,0.9999554763276254,5.124317451360904e-06,2.398789785390942e-06,7.463516733607385e-07,4.0986091639541235e-05
2020-04-07,MT,0.9999534315972408,6.205945067519702e-06,2.4364303333584727e-06,7.375680070930825e-07,4.1920337526039194e-05
2020-04-08,MT,0.9999513387871144,7.163327879379028e-06,2.5828143771917183e-06,7.621780128267199e-07,4.28847707910092e-05
2020-04-09,MT,0.9999491162746721,8.093010498742413e-06,2.7973132248895083e-06,8.087432902701716e-07,4.3916536488818476e-05
2020-04-10,MT,0.999946711535243,9.045833021878469e-06,3.0632985488288613e-06,8.721007190917682e-07,4.5039110642121957e-05
2020-04-11,MT,0.9999440972176075,1.0043906118737785e-05,3.3756683720223305e-06,9.504408735694667e-07,4.6264645203092304e-05
2020-04-12,MT,0.9999412214212501,1.1125264111472588e-05,3.7273702334179875e-06,1.041258513918032e-06,4.761656406597526e-05
2020-04-13,MT,0.9999380569006678,1.2304175950638646e-05,4.119067409775053e-06,1.1444541829083508e-06,4.9107279963679703e-05
2020-04-14,MT,0.9999345665633705,1.3598718533445841e-05,4.552598772659641e-06,1.260204060485748e-06,5.0753793437718807e-05
2020-04-15,MT,0.9999307200454773,1.5021449555255581e-05,5.03100602900969e-06,1.3891739500725407e-06,5.257020316308704e-05
2020-04-16,MT,0.9999264720146163,1.659223858456454e-05,5.558068126108829e-06,1.532095129442339e-06,5.457746171845023e-05
2020-04-17,MT,0.9999217793067207,1.8326541578478597e-05,6.1398238135339195e-06,1.6904543949035731e-06,5.679575166720449e-05
2020-04-18,MT,0.9999165991472179,2.023764301737858e-05,6.783686761794493e-06,1.8661895639985777e-06,5.924521161381491e-05
2020-04-19,MT,0.9999108831482226,2.2343428806600992e-05,7.495847140107965e-06,2.0608843889621512e-06,6.194856961649984e-05
2020-04-20,MT,0.9999045684528978,2.466984941779524e-05,8.28198534986605e-06,2.2760840079018324e-06,6.4935506501472e-05
2020-04-21,MT,0.9998975140846318,2.727210022208849e-05,9.157181288531754e-06,2.51588618402056e-06,6.827262584830383e-05
2020-04-22,MT,0.999889883347939,3.008666731675404e-05,1.0103722849425214e-05,2.77543470043554e-06,7.188270536908927e-05
2020-04-23,MT,0.9998813823883658,3.322747244477463e-05,1.1153676495858705e-05,3.0635667465519136e-06,7.590477412182137e-05
2020-04-24,MT,0.9998719827904102,3.6700461551424776e-05,1.2314215804506624e-05,3.3821722052792645e-06,8.035223820337794e-05
2020-04-25,MT,0.9998616045547796,4.05323953917939e-05,1.359754040747183e-05,3.734511490700896e-06,8.526287610535596e-05
2020-04-26,MT,0.9998501420784544,4.476341258043718e-05,1.5015815063142043e-05,4.123922359907203e-06,9.068664971700374e-05
2020-04-27,MT,0.9998374810063404,4.943625313104584e-05,1.6582756268029908e-05,4.554175965048195e-06,9.667768647040217e-05
2020-04-28,MT,0.9998235340772078,5.458328787153739e-05,1.8309025701868036e-05,5.0281992875043675e-06,0.00010327728810617007
2020-04-29,MT,0.99980805148329,6.029681550042786e-05,2.0225426550557927e-05,5.554447018802142e-06,0.00011060370581503044
2020-04-30,MT,0.9997910256060801,6.657963079373303e-05,2.233291094335584e-05,6.133180844762577e-06,0.0001186605495128262
2020-05-01,MT,0.9997722288892406,7.351571838133916e-05,2.465960051240039e-05,6.772120448534466e-06,0.00012755554959204972
2020-05-02,MT,0.9997514590986811,8.117969581469047e-05,2.7230497850532137e-05,7.4781300048601455e-06,0.00013738445582362456
2020-05-03,MT,0.9997285211857627,8.964348051009633e-05,3.0069742885427995e-05,8.257838254067663e-06,0.00014823963076258554
2020-05-04,MT,0.9997031932253165,9.89888944539533e-05,3.3204801595825764e-05,9.118787047465783e-06,0.0001602261697610243
2020-05-05,MT,0.9996752105069766,0.0001093135024404128,3.666844231509687e-05,1.0069974875365216e-05,0.00017346945156731174
2020-05-06,MT,0.9996443416963228,0.00012070258000086995,4.048930468691112e-05,1.111926604235836e-05,0.00018807903112188804
2020-05-07,MT,0.999610242203846,0.00013328314613223852,4.47100014460988e-05,1.227836320974984e-05,0.0002042181635407409
2020-05-08,MT,0.9995725993199107,0.0001471704529249254,4.9369216425451705e-05,1.3557889880578036e-05,0.00022203499903306886
2020-05-09,MT,0.9995310370201566,0.00016250307123054283,5.4513449683545823e-05,1.4970616749232948e-05,0.00024170772035486644
2020-05-10,MT,0.9994851442334899,0.0001794324620905458,6.019353612799322e-05,1.6530505074696082e-05,0.00026343114139165056
2020-05-11,MT,0.9994344705377121,0.0001981245061098571,6.646520040633109e-05,1.8252858580700484e-05,0.0002874187753657644
2020-05-12,MT,0.9993785185765597,0.00021876235300987982,7.338996715878772e-05,2.0154574079919114e-05,0.0003139064073664274
2020-05-13,MT,0.9993167365696164,0.00024154909709446086,8.103610419276096e-05,2.225439968326227e-05,0.00034315570758779136
2020-05-14,MT,0.9992485245906012,0.00026670550925578137,8.947783976294067e-05,2.4572720269873968e-05,0.00037545121828497246
2020-05-15,MT,0.999173213375826,0.00029447782885937444,9.879793687917412e-05,2.7132265774652866e-05,0.0004111104708355682
2020-05-16,MT,0.9990900627442745,0.0003251383384268013,0.00010908788826207489,2.995816470386441e-05,0.0004504847425075358
2020-05-17,MT,0.9989982657435806,0.0003589838075759261,0.00012044742603349949,3.3077808871892746e-05,0.0004939570921128248
2020-05-18,MT,0.9988969133486674,0.0003963483848271,0.00013298884764131687,3.652204256023489e-05,0.0005419592544787894
2020-05-19,MT,0.9987850275403891,0.00043759151726705133,0.00014683296353805672,4.0324048488978175e-05,0.0005949558084916081
2020-05-20,MT,0.9986615086724883,0.000483116980300588,0.0001621156392487431,4.452114319153327e-05,0.0006534694429457443
2020-05-21,MT,0.9985251527978947,0.0005333666380961235,0.00017898562957567403,4.9154183041389816e-05,0.0007180726295669676
2020-05-22,MT,0.9983746369915807,0.0005888257313521504,0.00019760638959579092,5.426806168892616e-05,0.0007893947039572017
2020-05-23,MT,0.9982084922317287,0.0006500325659577428,0.0002181594193814022,5.991262882501332e-05,0.0008681350322818996
2020-05-24,MT,0.9980250989907982,0.0007175802156368631,0.00024084482014282964,6.614284253693485e-05,0.0009550650090600358
2020-05-25,MT,0.9978226721567538,0.0007921219498819505,0.00026588300272347456,7.301924247742247e-05,0.0010510355263380507
2020-05-26,MT,0.9975992481282727,0.0008743758992015059,0.00029351610149312246,8.060834277353641e-05,0.0011569834064337591
2020-05-27,MT,0.9973526683793288,0.0009651309756780788,0.0003240101866668673,8.898323495806925e-05,0.001273939101542853
2020-05-28,MT,0.997080546112829,0.0010652585109938641,0.0003576592130808446,9.822467646791978e-05,0.0014030433648030407
2020-05-29,MT,0.9967802514765031,0.0011757175793479758,0.0003947867991841592,0.00010842158041116426,0.0015455544427283494
2020-05-30,MT,0.9964489012051699,0.001297558711279592,0.00043574753184326924,0.00011967137319075216,0.0017028530566910542
2020-05-31,MT,0.9960833035501508,0.001431941711553565,0.0004809343862378023,0.000132082014215736,0.0018764702160166847
2020-06-01,MT,0.995679954606673,0.00158013771814606,0.0005307788378518908,0.0001457720362390347,0.0020680886792645934
2020-06-02,MT,0.9952349994086143,0.001743542527007942,0.0005857555526199068,0.00016087183552299363,0.0022795625544094937
2020-06-03,MT,0.9947442166431308,0.0019236812022141061,0.0006463839625725561,0.00017752411129385613,0.002512925958963187
2020-06-04,MT,0.9942029257975818,0.0021222402414941845,0.0007132400368316115,0.00019588708938633528,0.0027704387128805923
2020-06-05,MT,0.9936060273101995,0.002341055771424912,0.0007869490784901573,0.00021613261061158388,0.003054567107448416
2020-06-06,MT,0.992947879241088,0.0025821575127551056,0.0008681975649491296,0.00023844947162279744,0.0033680480877596865
2020-06-07,MT,0.992222318939652,0.00284774869425624,0.0009577411358933048,0.00026304529901307656,0.0037138778093601097
2020-06-08,MT,0.9914225800574603,0.0031402410305404653,0.001056407535589147,0.00029014759238219325,0.004095355662202508
2020-06-09,MT,0.9905412456133875,0.0034622704815326457,0.001165100991469867,0.0003200049454709634,0.004516109846313662
2020-06-10,MT,0.9895701931534089,0.0038167097651485363,0.0012848115659788968,0.00035288953829032855,0.00498012785534799
2020-06-11,MT,0.9885005404314023,0.00420668597794088,0.0014166199492284468,0.0003890985046433514,0.005491787014959596
2020-06-12,MT,0.9873225758485199,0.004635601171058944,0.0015617046249212715,0.0004289559326260278,0.006055894301048534
2020-06-13,MT,0.9860256957617498,0.005107147833863433,0.0017213496934255805,0.00047281500168836724,0.006677723587447465
2020-06-14,MT,0.9845983373824884,0.0056253255892522655,0.0018969522761499488,0.0005210600307537301,0.0073630565995303
2020-06-15,MT,0.9830279090649316,0.006194458324224396,0.0020900292960493393,0.0005741083799268077,0.008118226813042374
