day,state,suscetivel,infectado,recuperado
2020-05-25,CE,0.996128975076742,0.0008029635391012235,0.0030680613841562935
2020-05-26,CE,0.9959238510552595,0.000843476319848829,0.003232672624891331
2020-05-27,CE,0.995708428850024,0.0008859865267512256,0.0034055846232244127
2020-05-28,CE,0.9954822060441297,0.0009305877894914129,0.0035872061663783828
2020-05-29,CE,0.9952446572357213,0.000977377615709384,0.0037779651485688945
2020-05-30,CE,0.9949952331394547,0.0010264574997416343,0.0039783093608031705
2020-05-31,CE,0.9947333596590362,0.001077933032741464,0.004188707308221906
2020-06-01,CE,0.9944584369757998,0.0011319139953047763,0.004409649028894965
2020-06-02,CE,0.9941698386191926,0.0011885144464838485,0.004641646934323171
2020-06-03,CE,0.9938798236007582,0.0012351896616397975,0.0048849867376014895
2020-06-04,CE,0.9936367742816219,0.0012315632542339988,0.005131662464143767
2020-06-05,CE,0.9933945033486219,0.0012278883939207392,0.005377608257456913
2020-06-06,CE,0.9931530200536726,0.0012241657918339206,0.005622814154493136
2020-06-07,CE,0.99291233305389,0.001220396131129697,0.0058672708149799515
2020-06-08,CE,0.9926724509937012,0.0012165801097284237,0.006110968896570035
2020-06-09,CE,0.9924333823772382,0.0012127184300380716,0.006353899192723359
2020-06-10,CE,0.9921951355581847,0.0012088117991384169,0.00659605264267649
2020-06-11,CE,0.9919577187436242,0.0012048609285490778,0.006837420327826453
2020-06-12,CE,0.991721139998505,0.0012008665331611464,0.007077993468333541
2020-06-13,CE,0.9914854072178572,0.0011968293328158061,0.007317763449326843
2020-06-14,CE,0.991250528177883,0.0011927500493185662,0.007556721772798264
2020-06-15,CE,0.991016510499084,0.0011886294084377678,0.007794860092478005
2020-06-16,CE,0.9907833616512601,0.001184468138498738,0.00803217021024093
2020-06-17,CE,0.9905510889561918,0.0011802669709824703,0.008268644072825597
2020-06-18,CE,0.9903196995860486,0.0011760266393353398,0.008504273774615987
2020-06-19,CE,0.9900892005643643,0.0011717478796746126,0.00873905155596097
2020-06-20,CE,0.9898595987648248,0.00116743142902696,0.008972969806148225
2020-06-21,CE,0.9896309009121034,0.001163078026757076,0.009206021061139484
2020-06-22,CE,0.9894031135816219,0.0011586884144657492,0.00943819800391229
2020-06-23,CE,0.9891762431989588,0.0011542633353099415,0.009669493465731229
2020-06-24,CE,0.9889502960394947,0.0011498035337122539,0.009899900426792988
2020-06-25,CE,0.9887252782297256,0.0011453097544865834,0.0101294120157878
2020-06-26,CE,0.9885011957489724,0.0011407827418247044,0.010358021509202732
2020-06-27,CE,0.9882780544241891,0.0011362232406997412,0.01058572233511107
2020-06-28,CE,0.9880558599316992,0.0011316319958430468,0.010812508072457601
2020-06-29,CE,0.9878346177970377,0.0011270097513853413,0.011038372451576859
2020-06-30,CE,0.9876143333954627,0.0011223572507150885,0.011263309353822179
2020-07-01,CE,0.9873950119650241,0.0011176752394163856,0.011487312795559456
2020-07-02,CE,0.9871766585933013,0.0011129644617487947,0.011710376944949787
2020-07-03,CE,0.9869592782164734,0.0011082256601519934,0.011932496123374459
2020-07-04,CE,0.9867428756225696,0.001103459575775641,0.01215366480165475
2020-07-05,CE,0.9865274554515889,0.0010986669482415453,0.012373877600169465
2020-07-06,CE,0.9863130221992678,0.0010938485158122166,0.012593129284919888
2020-07-07,CE,0.9860995802211148,0.001089005015589408,0.012811414763295698
2020-07-08,CE,0.9858871337226849,0.001084137182178879,0.013028729095136101
2020-07-09,CE,0.9856756867640687,0.0010792457479394848,0.013245067487991685
2020-07-10,CE,0.9854652432603856,0.0010743314427869152,0.013460425296827366
2020-07-11,CE,0.9852558069826276,0.0010693949940209597,0.01367479802335127
2020-07-12,CE,0.9850473815657808,0.0010644371267380865,0.013888181307481042
2020-07-13,CE,0.9848399705012927,0.001059458562985035,0.014100570935722144
2020-07-14,CE,0.9846335771373265,0.001054460021538574,0.01431196284113484
2020-07-15,CE,0.9844282046810444,0.0010494422178486172,0.014522353101106845
2020-07-16,CE,0.9842238561991647,0.0010444058638423635,0.01473173793699279
2020-07-17,CE,0.9840205346217566,0.001039351668050062,0.014940113710193194
2020-07-18,CE,0.9838182427457732,0.0010342803357047115,0.015147476918522003
2020-07-19,CE,0.9836169832274827,0.0010291925677393748,0.015353824204777919
2020-07-20,CE,0.9834167585867226,0.0010240890609585196,0.015559152352318837
2020-07-21,CE,0.9832175712077468,0.001018970507870988,0.015763458284382182
2020-07-22,CE,0.9830194233405448,0.0010138375965844985,0.015966739062870623
2020-07-23,CE,0.9828223171091025,0.0010086910115648612,0.016168991879332587
2020-07-24,CE,0.9826262545030106,0.0010035314323206053,0.016370214064668775
2020-07-25,CE,0.9824312373787983,0.0009983595332991916,0.016570403087902443
2020-07-26,CE,0.9822372674625385,0.0009931759839416246,0.01676955655351992
2020-07-27,CE,0.9820443463507016,0.0009879814485190099,0.016967672200779372
2020-07-28,CE,0.9818524755110113,0.0009827765859691134,0.017164747903019546
2020-07-29,CE,0.9816616562848658,0.0009775620499531993,0.01736078166518091
2020-07-30,CE,0.9814718899012141,0.0009723384905226434,0.017555771608263097
2020-07-31,CE,0.9812831774596055,0.0009671065514530694,0.017749715988941383
2020-08-01,CE,0.9810955199341518,0.0009618668705177393,0.01794261319533041
2020-08-02,CE,0.9809089181769864,0.0009566200796900356,0.018134461743323425
2020-08-03,CE,0.9807233729193138,0.0009513668050074082,0.018325260275678736
2020-08-04,CE,0.9805388847724584,0.0009461076664353198,0.01851500756110623
2020-08-05,CE,0.9803554542305134,0.0009408432780298826,0.01870370249145661
2020-08-06,CE,0.9801730816801615,0.000935574249440693,0.018891344070397796
2020-08-07,CE,0.9799917673882794,0.0009303011832627245,0.019077931428457772
2020-08-08,CE,0.9798115115064243,0.0009250246755422491,0.019263463818033313
2020-08-09,CE,0.9796323140733055,0.0009197453159066456,0.019447940610787737
2020-08-10,CE,0.9794541750159727,0.0009144636874542194,0.019631361296573054
2020-08-11,CE,0.9792770941510038,0.0009091803666440222,0.019813725482352117
2020-08-12,CE,0.979101071187418,0.0009038959235952927,0.019995032888986644
2020-08-13,CE,0.97892610573416,0.0008986109234729397,0.020175283342366998
2020-08-14,CE,0.978752197290367,0.0008933259237832378,0.02035447678584966
2020-08-15,CE,0.9785793452500453,0.0008880414750922594,0.020532613274862326
2020-08-16,CE,0.9784075489040905,0.0008827581211134022,0.020709692974795996
2020-08-17,CE,0.9782368074415851,0.000877476398623238,0.02088571615979152
2020-08-18,CE,0.9780671199510964,0.0008721968373773638,0.021060683211526106
2020-08-19,CE,0.9778984854235101,0.00086691996053807,0.021234594615951705
2020-08-20,CE,0.9777309027569798,0.0008616462858066896,0.021407450957213425
2020-08-21,CE,0.9775643707508621,0.0008563763228867485,0.02157925292625111
2020-08-22,CE,0.9773988881097619,0.0008511105743152059,0.021750001315922737
2020-08-23,CE,0.9772344534452281,0.000845849535510708,0.021919697019261088
2020-08-24,CE,0.9770710652771246,0.000840593694714229,0.022088341028161068
2020-08-25,CE,0.9769087220350031,0.000835343532929712,0.022255934432067047
2020-08-26,CE,0.976747422061075,0.0008300995247284411,0.022422478414196517
2020-08-27,CE,0.976587163611002,0.000824862137876099,0.02258797425112185
2020-08-28,CE,0.9764279448551858,0.0008196318332285425,0.02275242331158562
2020-08-29,CE,0.9762697638785287,0.000814409063802819,0.022915827057668366
2020-08-30,CE,0.9761126186830975,0.0008091942754149254,0.02307818704148751
2020-08-31,CE,0.9759565071895149,0.0008039879066312863,0.02323950490385377
2020-09-01,CE,0.9758014272383583,0.0007987903887235716,0.023399782372918027
2020-09-02,CE,0.9756473765920012,0.0007936021463354415,0.02355902126166334
2020-09-03,CE,0.9754943529363255,0.0007884235979344678,0.02371722346574001
2020-09-04,CE,0.9753423538809831,0.000783255153901705,0.023874390965115167
2020-09-05,CE,0.9751913769613886,0.0007780972174245377,0.024030525821186876
2020-09-06,CE,0.975041419640185,0.0007729501845275625,0.024185630175287444
2020-09-07,CE,0.9748924793087009,0.0007678144440823576,0.024339706247216736
2020-09-08,CE,0.9747445532884145,0.0007626903778223057,0.0244927563337632
2020-09-09,CE,0.9745976388324249,0.0007575783603624663,0.02464478280721256
2020-09-10,CE,0.9744517331267759,0.0007524787592476167,0.024795788113976442
2020-09-11,CE,0.9743068332893143,0.0007473919353733565,0.024945774775312318
2020-09-12,CE,0.9741629363742513,0.0007423182425643625,0.025094745383184295
2020-09-13,CE,0.9740200393736247,0.0007372580276201493,0.02524270259875514
2020-09-14,CE,0.9738781392180348,0.0007322116304750677,0.025389649151490185
2020-09-15,CE,0.9737372327780978,0.0007271793842576382,0.02553558783764462
2020-09-16,CE,0.9735973168659035,0.0007221616153553944,0.025680521518741128
2020-09-17,CE,0.9734583882364769,0.0007171586434852416,0.02582445312003786
