reproductionNumber,reproductionNumberLow,reproductionNumberHigh,date,city,ibgeID
0.99,0.42,1.51,2020-08-02,Nova Friburgo/RJ,3303401
0.96,0.38,1.48,2020-08-03,Nova Friburgo/RJ,3303401
1.04,0.46,1.57,2020-08-04,Nova Friburgo/RJ,3303401
1.12,0.52,1.6300000000000001,2020-08-05,Nova Friburgo/RJ,3303401
1.12,0.53,1.6300000000000001,2020-08-06,Nova Friburgo/RJ,3303401
1.04,0.47000000000000003,1.56,2020-08-07,Nova Friburgo/RJ,3303401
0.97,0.38,1.48,2020-08-08,Nova Friburgo/RJ,3303401
0.88,0.29,1.4000000000000001,2020-08-09,Nova Friburgo/RJ,3303401
0.92,0.34,1.46,2020-08-10,Nova Friburgo/RJ,3303401
0.9500000000000001,0.35000000000000003,1.48,2020-08-11,Nova Friburgo/RJ,3303401
0.92,0.31,1.45,2020-08-12,Nova Friburgo/RJ,3303401
0.99,0.41000000000000003,1.55,2020-08-13,Nova Friburgo/RJ,3303401
1.01,0.42,1.56,2020-08-14,Nova Friburgo/RJ,3303401
1.11,0.5,1.6400000000000001,2020-08-15,Nova Friburgo/RJ,3303401
1.21,0.61,1.73,2020-08-16,Nova Friburgo/RJ,3303401
1.29,0.71,1.8,2020-08-17,Nova Friburgo/RJ,3303401
1.27,0.71,1.77,2020-08-18,Nova Friburgo/RJ,3303401
1.23,0.67,1.71,2020-08-19,Nova Friburgo/RJ,3303401
1.08,0.53,1.56,2020-08-20,Nova Friburgo/RJ,3303401
1.02,0.47000000000000003,1.5,2020-08-21,Nova Friburgo/RJ,3303401
0.92,0.37,1.41,2020-08-22,Nova Friburgo/RJ,3303401
0.85,0.28,1.34,2020-08-23,Nova Friburgo/RJ,3303401
0.81,0.23,1.31,2020-08-24,Nova Friburgo/RJ,3303401
0.81,0.22,1.32,2020-08-25,Nova Friburgo/RJ,3303401
0.76,0.15,1.27,2020-08-26,Nova Friburgo/RJ,3303401
3.0,0.65,7.86,2020-05-25,Nova Iguaçu/RJ,3303500
2.42,1.11,3.7600000000000002,2020-05-26,Nova Iguaçu/RJ,3303500
3.0300000000000002,2.0,3.93,2020-05-27,Nova Iguaçu/RJ,3303500
2.7600000000000002,1.98,3.44,2020-05-28,Nova Iguaçu/RJ,3303500
2.44,1.8,3.0,2020-05-29,Nova Iguaçu/RJ,3303500
2.05,1.49,2.54,2020-05-30,Nova Iguaçu/RJ,3303500
1.6300000000000001,1.1300000000000001,2.1,2020-05-31,Nova Iguaçu/RJ,3303500
1.28,0.77,1.72,2020-06-01,Nova Iguaçu/RJ,3303500
1.09,0.5700000000000001,1.52,2020-06-02,Nova Iguaçu/RJ,3303500
0.9400000000000001,0.43,1.3900000000000001,2020-06-03,Nova Iguaçu/RJ,3303500
1.11,0.6,1.57,2020-06-04,Nova Iguaçu/RJ,3303500
1.1400000000000001,0.63,1.6,2020-06-05,Nova Iguaçu/RJ,3303500
1.29,0.77,1.73,2020-06-06,Nova Iguaçu/RJ,3303500
1.27,0.77,1.71,2020-06-07,Nova Iguaçu/RJ,3303500
1.23,0.75,1.67,2020-06-08,Nova Iguaçu/RJ,3303500
1.17,0.6900000000000001,1.6,2020-06-09,Nova Iguaçu/RJ,3303500
1.05,0.56,1.47,2020-06-10,Nova Iguaçu/RJ,3303500
0.89,0.4,1.32,2020-06-11,Nova Iguaçu/RJ,3303500
0.8,0.3,1.24,2020-06-12,Nova Iguaçu/RJ,3303500
0.6900000000000001,0.19,1.1500000000000001,2020-06-13,Nova Iguaçu/RJ,3303500
0.8,0.27,1.27,2020-06-14,Nova Iguaçu/RJ,3303500
0.87,0.34,1.35,2020-06-15,Nova Iguaçu/RJ,3303500
1.04,0.52,1.53,2020-06-16,Nova Iguaçu/RJ,3303500
1.1,0.5700000000000001,1.57,2020-06-17,Nova Iguaçu/RJ,3303500
1.06,0.53,1.52,2020-06-18,Nova Iguaçu/RJ,3303500
0.97,0.47000000000000003,1.45,2020-06-19,Nova Iguaçu/RJ,3303500
0.89,0.36,1.35,2020-06-20,Nova Iguaçu/RJ,3303500
0.86,0.34,1.34,2020-06-21,Nova Iguaçu/RJ,3303500
0.9500000000000001,0.41000000000000003,1.42,2020-06-22,Nova Iguaçu/RJ,3303500
0.97,0.44,1.45,2020-06-23,Nova Iguaçu/RJ,3303500
1.01,0.48,1.49,2020-06-24,Nova Iguaçu/RJ,3303500
0.96,0.42,1.43,2020-06-25,Nova Iguaçu/RJ,3303500
0.8300000000000001,0.28,1.3,2020-06-26,Nova Iguaçu/RJ,3303500
0.72,0.18,1.21,2020-06-27,Nova Iguaçu/RJ,3303500
0.7000000000000001,0.15,1.2,2020-06-28,Nova Iguaçu/RJ,3303500
0.74,0.17,1.25,2020-06-29,Nova Iguaçu/RJ,3303500
0.81,0.21,1.32,2020-06-30,Nova Iguaçu/RJ,3303500
0.92,0.35000000000000003,1.46,2020-07-01,Nova Iguaçu/RJ,3303500
0.9500000000000001,0.36,1.47,2020-07-02,Nova Iguaçu/RJ,3303500
0.9400000000000001,0.34,1.45,2020-07-03,Nova Iguaçu/RJ,3303500
0.9,0.3,1.41,2020-07-04,Nova Iguaçu/RJ,3303500
0.8300000000000001,0.25,1.36,2020-07-05,Nova Iguaçu/RJ,3303500
0.8300000000000001,0.22,1.35,2020-07-06,Nova Iguaçu/RJ,3303500
0.8300000000000001,0.22,1.36,2020-07-07,Nova Iguaçu/RJ,3303500
0.81,0.19,1.34,2020-07-08,Nova Iguaçu/RJ,3303500
0.75,0.12,1.28,2020-07-09,Nova Iguaçu/RJ,3303500
0.74,0.1,1.27,2020-07-10,Nova Iguaçu/RJ,3303500
0.7000000000000001,0.06,1.23,2020-07-11,Nova Iguaçu/RJ,3303500
0.73,0.09,1.29,2020-07-12,Nova Iguaçu/RJ,3303500
0.79,0.12,1.36,2020-07-13,Nova Iguaçu/RJ,3303500
0.85,0.17,1.43,2020-07-14,Nova Iguaçu/RJ,3303500
0.8200000000000001,0.13,1.3900000000000001,2020-07-15,Nova Iguaçu/RJ,3303500
0.8300000000000001,0.14,1.41,2020-07-16,Nova Iguaçu/RJ,3303500
0.85,0.15,1.43,2020-07-17,Nova Iguaçu/RJ,3303500
0.9400000000000001,0.25,1.54,2020-07-18,Nova Iguaçu/RJ,3303500
1.05,0.4,1.67,2020-07-19,Nova Iguaçu/RJ,3303500
1.19,0.52,1.77,2020-07-20,Nova Iguaçu/RJ,3303500
1.26,0.61,1.82,2020-07-21,Nova Iguaçu/RJ,3303500
1.25,0.64,1.81,2020-07-22,Nova Iguaçu/RJ,3303500
1.17,0.55,1.7,2020-07-23,Nova Iguaçu/RJ,3303500
1.04,0.43,1.57,2020-07-24,Nova Iguaçu/RJ,3303500
0.96,0.35000000000000003,1.49,2020-07-25,Nova Iguaçu/RJ,3303500
0.88,0.27,1.42,2020-07-26,Nova Iguaçu/RJ,3303500
0.88,0.26,1.43,2020-07-27,Nova Iguaçu/RJ,3303500
0.91,0.29,1.47,2020-07-28,Nova Iguaçu/RJ,3303500
0.99,0.36,1.55,2020-07-29,Nova Iguaçu/RJ,3303500
1.03,0.42,1.6,2020-07-30,Nova Iguaçu/RJ,3303500
0.99,0.37,1.55,2020-07-31,Nova Iguaçu/RJ,3303500
0.9,0.29,1.47,2020-08-01,Nova Iguaçu/RJ,3303500
0.89,0.24,1.44,2020-08-02,Nova Iguaçu/RJ,3303500
0.9500000000000001,0.31,1.52,2020-08-03,Nova Iguaçu/RJ,3303500
1.07,0.45,1.6500000000000001,2020-08-04,Nova Iguaçu/RJ,3303500
1.21,0.6,1.78,2020-08-05,Nova Iguaçu/RJ,3303500
1.26,0.67,1.82,2020-08-06,Nova Iguaçu/RJ,3303500
1.21,0.6,1.73,2020-08-07,Nova Iguaçu/RJ,3303500
1.12,0.53,1.6400000000000001,2020-08-08,Nova Iguaçu/RJ,3303500
0.99,0.4,1.51,2020-08-09,Nova Iguaçu/RJ,3303500
0.99,0.42,1.53,2020-08-10,Nova Iguaçu/RJ,3303500
1.01,0.41000000000000003,1.53,2020-08-11,Nova Iguaçu/RJ,3303500
1.01,0.42,1.54,2020-08-12,Nova Iguaçu/RJ,3303500
1.07,0.48,1.6,2020-08-13,Nova Iguaçu/RJ,3303500
1.06,0.49,1.6,2020-08-14,Nova Iguaçu/RJ,3303500
1.1500000000000001,0.55,1.6600000000000001,2020-08-15,Nova Iguaçu/RJ,3303500
1.25,0.67,1.76,2020-08-16,Nova Iguaçu/RJ,3303500
1.3900000000000001,0.8200000000000001,1.8800000000000001,2020-08-17,Nova Iguaçu/RJ,3303500
1.44,0.89,1.9100000000000001,2020-08-18,Nova Iguaçu/RJ,3303500
1.3800000000000001,0.87,1.85,2020-08-19,Nova Iguaçu/RJ,3303500
1.19,0.6900000000000001,1.6500000000000001,2020-08-20,Nova Iguaçu/RJ,3303500
1.02,0.52,1.48,2020-08-21,Nova Iguaçu/RJ,3303500
0.86,0.34,1.32,2020-08-22,Nova Iguaçu/RJ,3303500
0.74,0.22,1.22,2020-08-23,Nova Iguaçu/RJ,3303500
0.6900000000000001,0.15,1.18,2020-08-24,Nova Iguaçu/RJ,3303500
0.7000000000000001,0.14,1.2,2020-08-25,Nova Iguaçu/RJ,3303500
0.6900000000000001,0.1,1.19,2020-08-26,Nova Iguaçu/RJ,3303500
3.0,0.65,7.86,2020-07-18,Nova Lima/MG,3144805
1.69,0.54,2.98,2020-07-19,Nova Lima/MG,3144805
1.47,0.52,2.48,2020-07-20,Nova Lima/MG,3144805
1.45,0.6,2.35,2020-07-21,Nova Lima/MG,3144805
1.5,0.66,2.2800000000000002,2020-07-22,Nova Lima/MG,3144805
1.55,0.78,2.27,2020-07-23,Nova Lima/MG,3144805
1.56,0.84,2.22,2020-07-24,Nova Lima/MG,3144805
1.46,0.77,2.06,2020-07-25,Nova Lima/MG,3144805
1.32,0.67,1.9000000000000001,2020-07-26,Nova Lima/MG,3144805
1.18,0.56,1.75,2020-07-27,Nova Lima/MG,3144805
1.1400000000000001,0.51,1.69,2020-07-28,Nova Lima/MG,3144805
1.1400000000000001,0.55,1.71,2020-07-29,Nova Lima/MG,3144805
1.07,0.45,1.61,2020-07-30,Nova Lima/MG,3144805
1.17,0.56,1.71,2020-07-31,Nova Lima/MG,3144805
1.16,0.55,1.69,2020-08-01,Nova Lima/MG,3144805
1.1300000000000001,0.55,1.67,2020-08-02,Nova Lima/MG,3144805
1.19,0.62,1.73,2020-08-03,Nova Lima/MG,3144805
1.2,0.61,1.71,2020-08-04,Nova Lima/MG,3144805
1.17,0.61,1.69,2020-08-05,Nova Lima/MG,3144805
1.09,0.51,1.59,2020-08-06,Nova Lima/MG,3144805
0.99,0.41000000000000003,1.49,2020-08-07,Nova Lima/MG,3144805
0.9400000000000001,0.36,1.45,2020-08-08,Nova Lima/MG,3144805
0.88,0.32,1.42,2020-08-09,Nova Lima/MG,3144805
0.93,0.33,1.45,2020-08-10,Nova Lima/MG,3144805
1.08,0.5,1.62,2020-08-11,Nova Lima/MG,3144805
1.21,0.62,1.73,2020-08-12,Nova Lima/MG,3144805
1.24,0.6900000000000001,1.77,2020-08-13,Nova Lima/MG,3144805
1.12,0.54,1.61,2020-08-14,Nova Lima/MG,3144805
1.04,0.49,1.55,2020-08-15,Nova Lima/MG,3144805
0.92,0.35000000000000003,1.42,2020-08-16,Nova Lima/MG,3144805
0.85,0.29,1.37,2020-08-17,Nova Lima/MG,3144805
0.87,0.29,1.3900000000000001,2020-08-18,Nova Lima/MG,3144805
0.91,0.31,1.43,2020-08-19,Nova Lima/MG,3144805
0.85,0.25,1.3800000000000001,2020-08-20,Nova Lima/MG,3144805
0.9500000000000001,0.35000000000000003,1.49,2020-08-21,Nova Lima/MG,3144805
0.99,0.39,1.53,2020-08-22,Nova Lima/MG,3144805
1.12,0.53,1.6600000000000001,2020-08-23,Nova Lima/MG,3144805
1.17,0.59,1.7,2020-08-24,Nova Lima/MG,3144805
1.16,0.6,1.69,2020-08-25,Nova Lima/MG,3144805
1.08,0.51,1.59,2020-08-26,Nova Lima/MG,3144805
3.0,0.65,7.86,2020-07-14,Nova Mutum/MT,5106224
2.32,1.02,3.65,2020-07-15,Nova Mutum/MT,5106224
1.97,0.9500000000000001,2.92,2020-07-16,Nova Mutum/MT,5106224
1.67,0.8200000000000001,2.46,2020-07-17,Nova Mutum/MT,5106224
1.48,0.73,2.19,2020-07-18,Nova Mutum/MT,5106224
1.3900000000000001,0.67,2.0300000000000002,2020-07-19,Nova Mutum/MT,5106224
1.45,0.8,2.08,2020-07-20,Nova Mutum/MT,5106224
1.45,0.8,2.02,2020-07-21,Nova Mutum/MT,5106224
1.41,0.79,1.95,2020-07-22,Nova Mutum/MT,5106224
1.29,0.6900000000000001,1.81,2020-07-23,Nova Mutum/MT,5106224
1.18,0.59,1.69,2020-07-24,Nova Mutum/MT,5106224
1.11,0.53,1.62,2020-07-25,Nova Mutum/MT,5106224
1.1,0.54,1.62,2020-07-26,Nova Mutum/MT,5106224
1.1300000000000001,0.56,1.6400000000000001,2020-07-27,Nova Mutum/MT,5106224
1.16,0.59,1.6600000000000001,2020-07-28,Nova Mutum/MT,5106224
1.11,0.55,1.61,2020-07-29,Nova Mutum/MT,5106224
0.99,0.43,1.49,2020-07-30,Nova Mutum/MT,5106224
0.86,0.3,1.37,2020-07-31,Nova Mutum/MT,5106224
0.76,0.19,1.28,2020-08-01,Nova Mutum/MT,5106224
0.75,0.15,1.27,2020-08-02,Nova Mutum/MT,5106224
0.81,0.22,1.37,2020-08-03,Nova Mutum/MT,5106224
0.86,0.26,1.43,2020-08-04,Nova Mutum/MT,5106224
0.91,0.3,1.48,2020-08-05,Nova Mutum/MT,5106224
0.88,0.25,1.44,2020-08-06,Nova Mutum/MT,5106224
0.8,0.18,1.37,2020-08-07,Nova Mutum/MT,5106224
0.7000000000000001,0.05,1.23,2020-08-08,Nova Mutum/MT,5106224
0.61,0.0,1.1400000000000001,2020-08-09,Nova Mutum/MT,5106224
0.53,0.0,1.09,2020-08-10,Nova Mutum/MT,5106224
0.48,0.0,1.08,2020-08-11,Nova Mutum/MT,5106224
0.45,0.0,1.08,2020-08-12,Nova Mutum/MT,5106224
0.44,0.0,1.11,2020-08-13,Nova Mutum/MT,5106224
0.37,0.0,1.11,2020-08-14,Nova Mutum/MT,5106224
0.33,0.0,1.1300000000000001,2020-08-15,Nova Mutum/MT,5106224
0.3,0.0,1.1500000000000001,2020-08-16,Nova Mutum/MT,5106224
0.28,0.0,1.17,2020-08-17,Nova Mutum/MT,5106224
0.27,0.0,1.19,2020-08-18,Nova Mutum/MT,5106224
0.26,0.0,1.21,2020-08-19,Nova Mutum/MT,5106224
0.25,0.0,1.23,2020-08-20,Nova Mutum/MT,5106224
0.25,0.0,1.25,2020-08-21,Nova Mutum/MT,5106224
0.24,0.0,1.27,2020-08-22,Nova Mutum/MT,5106224
0.24,0.0,1.29,2020-08-23,Nova Mutum/MT,5106224
0.24,0.0,1.3,2020-08-24,Nova Mutum/MT,5106224
0.23,0.0,1.32,2020-08-25,Nova Mutum/MT,5106224
0.23,0.0,1.34,2020-08-26,Nova Mutum/MT,5106224
3.0,0.65,7.86,2020-06-17,Novo Hamburgo/RS,4313409
1.8,0.61,3.13,2020-06-18,Novo Hamburgo/RS,4313409
1.48,0.53,2.5,2020-06-19,Novo Hamburgo/RS,4313409
1.28,0.44,2.16,2020-06-20,Novo Hamburgo/RS,4313409
1.31,0.5,2.12,2020-06-21,Novo Hamburgo/RS,4313409
1.35,0.56,2.1,2020-06-22,Novo Hamburgo/RS,4313409
1.41,0.65,2.11,2020-06-23,Novo Hamburgo/RS,4313409
1.42,0.6900000000000001,2.07,2020-06-24,Novo Hamburgo/RS,4313409
1.33,0.64,1.95,2020-06-25,Novo Hamburgo/RS,4313409
1.17,0.54,1.8,2020-06-26,Novo Hamburgo/RS,4313409
1.19,0.55,1.79,2020-06-27,Novo Hamburgo/RS,4313409
1.19,0.55,1.77,2020-06-28,Novo Hamburgo/RS,4313409
1.3,0.66,1.86,2020-06-29,Novo Hamburgo/RS,4313409
1.3800000000000001,0.77,1.93,2020-06-30,Novo Hamburgo/RS,4313409
1.37,0.79,1.9100000000000001,2020-07-01,Novo Hamburgo/RS,4313409
1.31,0.74,1.83,2020-07-02,Novo Hamburgo/RS,4313409
1.26,0.7000000000000001,1.77,2020-07-03,Novo Hamburgo/RS,4313409
1.21,0.64,1.7,2020-07-04,Novo Hamburgo/RS,4313409
1.22,0.6900000000000001,1.73,2020-07-05,Novo Hamburgo/RS,4313409
1.23,0.6900000000000001,1.72,2020-07-06,Novo Hamburgo/RS,4313409
1.29,0.77,1.78,2020-07-07,Novo Hamburgo/RS,4313409
1.32,0.81,1.8,2020-07-08,Novo Hamburgo/RS,4313409
1.28,0.77,1.74,2020-07-09,Novo Hamburgo/RS,4313409
1.17,0.67,1.6300000000000001,2020-07-10,Novo Hamburgo/RS,4313409
1.11,0.6,1.56,2020-07-11,Novo Hamburgo/RS,4313409
1.02,0.52,1.48,2020-07-12,Novo Hamburgo/RS,4313409
0.97,0.46,1.43,2020-07-13,Novo Hamburgo/RS,4313409
0.91,0.4,1.3800000000000001,2020-07-14,Novo Hamburgo/RS,4313409
0.88,0.35000000000000003,1.35,2020-07-15,Novo Hamburgo/RS,4313409
0.8,0.25,1.27,2020-07-16,Novo Hamburgo/RS,4313409
0.68,0.14,1.17,2020-07-17,Novo Hamburgo/RS,4313409
0.54,0.01,1.0,2020-07-18,Novo Hamburgo/RS,4313409
0.72,0.12,1.23,2020-07-19,Novo Hamburgo/RS,4313409
0.99,0.42,1.55,2020-07-20,Novo Hamburgo/RS,4313409
1.33,0.74,1.85,2020-07-21,Novo Hamburgo/RS,4313409
1.54,0.99,2.04,2020-07-22,Novo Hamburgo/RS,4313409
1.52,1.0,1.99,2020-07-23,Novo Hamburgo/RS,4313409
1.37,0.87,1.82,2020-07-24,Novo Hamburgo/RS,4313409
1.18,0.6900000000000001,1.62,2020-07-25,Novo Hamburgo/RS,4313409
0.98,0.5,1.43,2020-07-26,Novo Hamburgo/RS,4313409
0.96,0.48,1.42,2020-07-27,Novo Hamburgo/RS,4313409
0.93,0.42,1.3800000000000001,2020-07-28,Novo Hamburgo/RS,4313409
1.07,0.58,1.54,2020-07-29,Novo Hamburgo/RS,4313409
1.17,0.65,1.61,2020-07-30,Novo Hamburgo/RS,4313409
1.17,0.68,1.62,2020-07-31,Novo Hamburgo/RS,4313409
1.1400000000000001,0.65,1.58,2020-08-01,Novo Hamburgo/RS,4313409
1.08,0.6,1.52,2020-08-02,Novo Hamburgo/RS,4313409
1.0,0.53,1.45,2020-08-03,Novo Hamburgo/RS,4313409
0.96,0.47000000000000003,1.4000000000000001,2020-08-04,Novo Hamburgo/RS,4313409
1.01,0.51,1.45,2020-08-05,Novo Hamburgo/RS,4313409
1.11,0.63,1.56,2020-08-06,Novo Hamburgo/RS,4313409
1.1300000000000001,0.65,1.57,2020-08-07,Novo Hamburgo/RS,4313409
1.09,0.63,1.54,2020-08-08,Novo Hamburgo/RS,4313409
1.06,0.58,1.49,2020-08-09,Novo Hamburgo/RS,4313409
1.03,0.54,1.45,2020-08-10,Novo Hamburgo/RS,4313409
1.06,0.58,1.49,2020-08-11,Novo Hamburgo/RS,4313409
1.0,0.51,1.42,2020-08-12,Novo Hamburgo/RS,4313409
1.01,0.53,1.44,2020-08-13,Novo Hamburgo/RS,4313409
0.91,0.45,1.36,2020-08-14,Novo Hamburgo/RS,4313409
0.78,0.29,1.22,2020-08-15,Novo Hamburgo/RS,4313409
0.6900000000000001,0.19,1.1400000000000001,2020-08-16,Novo Hamburgo/RS,4313409
0.67,0.14,1.12,2020-08-17,Novo Hamburgo/RS,4313409
0.64,0.12,1.11,2020-08-18,Novo Hamburgo/RS,4313409
0.76,0.2,1.24,2020-08-19,Novo Hamburgo/RS,4313409
0.86,0.3,1.35,2020-08-20,Novo Hamburgo/RS,4313409
0.93,0.37,1.42,2020-08-21,Novo Hamburgo/RS,4313409
1.01,0.45,1.49,2020-08-22,Novo Hamburgo/RS,4313409
1.04,0.48,1.51,2020-08-23,Novo Hamburgo/RS,4313409
1.02,0.47000000000000003,1.49,2020-08-24,Novo Hamburgo/RS,4313409
0.99,0.45,1.46,2020-08-25,Novo Hamburgo/RS,4313409
0.87,0.34,1.35,2020-08-26,Novo Hamburgo/RS,4313409
3.0,0.65,7.86,2020-06-08,Oiapoque/AP,1600501
3.0700000000000003,1.6300000000000001,4.38,2020-06-09,Oiapoque/AP,1600501
2.65,1.6400000000000001,3.5500000000000003,2020-06-10,Oiapoque/AP,1600501
2.24,1.45,2.97,2020-06-11,Oiapoque/AP,1600501
1.83,1.12,2.44,2020-06-12,Oiapoque/AP,1600501
1.69,1.05,2.25,2020-06-13,Oiapoque/AP,1600501
1.46,0.89,2.0100000000000002,2020-06-14,Oiapoque/AP,1600501
1.45,0.88,1.96,2020-06-15,Oiapoque/AP,1600501
1.32,0.78,1.82,2020-06-16,Oiapoque/AP,1600501
1.19,0.63,1.6600000000000001,2020-06-17,Oiapoque/AP,1600501
1.0,0.44,1.47,2020-06-18,Oiapoque/AP,1600501
0.8300000000000001,0.29,1.33,2020-06-19,Oiapoque/AP,1600501
0.62,0.06,1.1,2020-06-20,Oiapoque/AP,1600501
0.78,0.18,1.3,2020-06-21,Oiapoque/AP,1600501
1.01,0.42,1.56,2020-06-22,Oiapoque/AP,1600501
1.29,0.6900000000000001,1.82,2020-06-23,Oiapoque/AP,1600501
1.4000000000000001,0.81,1.9000000000000001,2020-06-24,Oiapoque/AP,1600501
1.3,0.74,1.79,2020-06-25,Oiapoque/AP,1600501
1.1,0.55,1.58,2020-06-26,Oiapoque/AP,1600501
0.88,0.32,1.36,2020-06-27,Oiapoque/AP,1600501
0.68,0.11,1.16,2020-06-28,Oiapoque/AP,1600501
0.63,0.06,1.12,2020-06-29,Oiapoque/AP,1600501
0.65,0.05,1.1500000000000001,2020-06-30,Oiapoque/AP,1600501
0.66,0.06,1.19,2020-07-01,Oiapoque/AP,1600501
0.62,0.0,1.1300000000000001,2020-07-02,Oiapoque/AP,1600501
0.5700000000000001,0.0,1.11,2020-07-03,Oiapoque/AP,1600501
0.56,0.0,1.12,2020-07-04,Oiapoque/AP,1600501
0.55,0.0,1.1300000000000001,2020-07-05,Oiapoque/AP,1600501
0.61,0.0,1.2,2020-07-06,Oiapoque/AP,1600501
0.76,0.05,1.37,2020-07-07,Oiapoque/AP,1600501
0.85,0.09,1.47,2020-07-08,Oiapoque/AP,1600501
0.91,0.18,1.57,2020-07-09,Oiapoque/AP,1600501
0.92,0.16,1.55,2020-07-10,Oiapoque/AP,1600501
0.9500000000000001,0.22,1.6,2020-07-11,Oiapoque/AP,1600501
0.9500000000000001,0.23,1.6,2020-07-12,Oiapoque/AP,1600501
1.01,0.29,1.6500000000000001,2020-07-13,Oiapoque/AP,1600501
1.1400000000000001,0.43,1.77,2020-07-14,Oiapoque/AP,1600501
1.26,0.5700000000000001,1.87,2020-07-15,Oiapoque/AP,1600501
1.3,0.66,1.9100000000000001,2020-07-16,Oiapoque/AP,1600501
1.33,0.6900000000000001,1.9000000000000001,2020-07-17,Oiapoque/AP,1600501
1.25,0.65,1.82,2020-07-18,Oiapoque/AP,1600501
