reproductionNumber,reproductionNumberLow,reproductionNumberHigh,date,state
1.24,1.1,1.37,2020-05-03,PE
1.21,1.06,1.33,2020-05-04,PE
1.22,1.07,1.34,2020-05-05,PE
1.26,1.11,1.3800000000000001,2020-05-06,PE
1.31,1.17,1.43,2020-05-07,PE
1.32,1.17,1.43,2020-05-08,PE
1.28,1.1400000000000001,1.3900000000000001,2020-05-09,PE
1.21,1.07,1.32,2020-05-10,PE
1.1500000000000001,1.0,1.25,2020-05-11,PE
1.11,0.96,1.21,2020-05-12,PE
1.17,1.03,1.28,2020-05-13,PE
1.25,1.12,1.36,2020-05-14,PE
1.31,1.18,1.42,2020-05-15,PE
1.34,1.22,1.45,2020-05-16,PE
1.32,1.19,1.42,2020-05-17,PE
1.28,1.16,1.3800000000000001,2020-05-18,PE
1.28,1.1500000000000001,1.37,2020-05-19,PE
1.25,1.12,1.34,2020-05-20,PE
1.25,1.1400000000000001,1.35,2020-05-21,PE
1.21,1.09,1.3,2020-05-22,PE
1.1,0.99,1.2,2020-05-23,PE
1.01,0.89,1.1,2020-05-24,PE
0.9400000000000001,0.8200000000000001,1.03,2020-05-25,PE
0.92,0.8,1.02,2020-05-26,PE
0.97,0.85,1.07,2020-05-27,PE
1.03,0.91,1.1300000000000001,2020-05-28,PE
1.06,0.9400000000000001,1.16,2020-05-29,PE
1.04,0.91,1.1300000000000001,2020-05-30,PE
0.98,0.85,1.07,2020-05-31,PE
0.9400000000000001,0.8200000000000001,1.04,2020-06-01,PE
0.92,0.8,1.02,2020-06-02,PE
0.9400000000000001,0.8200000000000001,1.04,2020-06-03,PE
0.97,0.86,1.08,2020-06-04,PE
0.98,0.87,1.09,2020-06-05,PE
0.9400000000000001,0.8300000000000001,1.05,2020-06-06,PE
0.9,0.77,1.0,2020-06-07,PE
0.88,0.75,0.98,2020-06-08,PE
0.89,0.76,0.99,2020-06-09,PE
0.93,0.81,1.04,2020-06-10,PE
0.97,0.84,1.07,2020-06-11,PE
0.96,0.84,1.07,2020-06-12,PE
0.9500000000000001,0.8200000000000001,1.05,2020-06-13,PE
0.92,0.8,1.03,2020-06-14,PE
0.9400000000000001,0.8200000000000001,1.05,2020-06-15,PE
1.0,0.88,1.11,2020-06-16,PE
1.09,0.97,1.2,2020-06-17,PE
1.16,1.03,1.26,2020-06-18,PE
1.16,1.03,1.26,2020-06-19,PE
1.08,0.97,1.19,2020-06-20,PE
1.02,0.9,1.12,2020-06-21,PE
0.96,0.85,1.07,2020-06-22,PE
0.9400000000000001,0.8300000000000001,1.05,2020-06-23,PE
0.98,0.84,1.07,2020-06-24,PE
1.03,0.9,1.1300000000000001,2020-06-25,PE
1.05,0.91,1.1400000000000001,2020-06-26,PE
1.02,0.9,1.12,2020-06-27,PE
0.96,0.8200000000000001,1.05,2020-06-28,PE
0.93,0.8,1.03,2020-06-29,PE
0.96,0.8300000000000001,1.06,2020-06-30,PE
1.02,0.89,1.12,2020-07-01,PE
1.12,0.99,1.22,2020-07-02,PE
1.17,1.05,1.27,2020-07-03,PE
1.1400000000000001,1.02,1.24,2020-07-04,PE
1.1,0.97,1.19,2020-07-05,PE
1.04,0.92,1.1400000000000001,2020-07-06,PE
1.04,0.91,1.1300000000000001,2020-07-07,PE
1.06,0.9400000000000001,1.16,2020-07-08,PE
1.09,0.96,1.18,2020-07-09,PE
1.09,0.98,1.19,2020-07-10,PE
1.04,0.93,1.1400000000000001,2020-07-11,PE
0.98,0.87,1.08,2020-07-12,PE
0.96,0.8300000000000001,1.05,2020-07-13,PE
0.97,0.84,1.06,2020-07-14,PE
1.01,0.89,1.11,2020-07-15,PE
1.05,0.92,1.1400000000000001,2020-07-16,PE
1.05,0.93,1.1500000000000001,2020-07-17,PE
1.0,0.87,1.09,2020-07-18,PE
0.92,0.8,1.02,2020-07-19,PE
0.91,0.79,1.01,2020-07-20,PE
0.97,0.84,1.06,2020-07-21,PE
1.08,0.96,1.18,2020-07-22,PE
1.21,1.08,1.3,2020-07-23,PE
1.25,1.1300000000000001,1.34,2020-07-24,PE
1.2,1.08,1.29,2020-07-25,PE
1.12,1.02,1.22,2020-07-26,PE
1.06,0.9500000000000001,1.1500000000000001,2020-07-27,PE
1.05,0.9400000000000001,1.1400000000000001,2020-07-28,PE
1.1,0.99,1.19,2020-07-29,PE
1.1300000000000001,1.02,1.22,2020-07-30,PE
1.12,1.01,1.21,2020-07-31,PE
1.04,0.93,1.1300000000000001,2020-08-01,PE
0.93,0.8200000000000001,1.02,2020-08-02,PE
0.86,0.75,0.9500000000000001,2020-08-03,PE
0.85,0.73,0.9400000000000001,2020-08-04,PE
0.9,0.78,0.99,2020-08-05,PE
0.97,0.85,1.06,2020-08-06,PE
0.98,0.87,1.08,2020-08-07,PE
0.9400000000000001,0.8300000000000001,1.04,2020-08-08,PE
0.88,0.76,0.97,2020-08-09,PE
0.86,0.75,0.96,2020-08-10,PE
0.9,0.78,1.0,2020-08-11,PE
0.99,0.87,1.09,2020-08-12,PE
1.08,0.9500000000000001,1.17,2020-08-13,PE
1.1,0.98,1.19,2020-08-14,PE
1.03,0.91,1.12,2020-08-15,PE
0.9500000000000001,0.8300000000000001,1.04,2020-08-16,PE
0.9,0.78,0.99,2020-08-17,PE
0.89,0.77,0.99,2020-08-18,PE
0.92,0.79,1.01,2020-08-19,PE
0.9500000000000001,0.8300000000000001,1.05,2020-08-20,PE
0.9400000000000001,0.8200000000000001,1.04,2020-08-21,PE
0.89,0.77,0.99,2020-08-22,PE
0.85,0.73,0.9500000000000001,2020-08-23,PE
0.85,0.73,0.9500000000000001,2020-08-24,PE
0.88,0.75,0.98,2020-08-25,PE
0.9500000000000001,0.8200000000000001,1.05,2020-08-26,PE
1.0,0.87,1.1,2020-08-27,PE
1.01,0.88,1.11,2020-08-28,PE
1.03,0.9,1.1300000000000001,2020-08-29,PE
1.04,0.93,1.1500000000000001,2020-08-30,PE
1.09,0.97,1.19,2020-08-31,PE
1.1400000000000001,1.01,1.23,2020-09-01,PE
1.1400000000000001,1.02,1.24,2020-09-02,PE
1.08,0.97,1.18,2020-09-03,PE
0.98,0.86,1.07,2020-09-04,PE
0.8200000000000001,0.7000000000000001,0.92,2020-09-05,PE
0.73,0.61,0.8300000000000001,2020-09-06,PE
0.71,0.58,0.81,2020-09-07,PE
0.77,0.65,0.88,2020-09-08,PE
0.88,0.74,0.98,2020-09-09,PE
0.9500000000000001,0.8200000000000001,1.06,2020-09-10,PE
0.9500000000000001,0.81,1.05,2020-09-11,PE
0.92,0.78,1.02,2020-09-12,PE
0.87,0.73,0.97,2020-09-13,PE
0.86,0.73,0.97,2020-09-14,PE
0.9,0.77,1.01,2020-09-15,PE
0.96,0.8300000000000001,1.07,2020-09-16,PE
1.0,0.87,1.11,2020-09-17,PE
0.99,0.86,1.1,2020-09-18,PE
0.9400000000000001,0.81,1.05,2020-09-19,PE
0.91,0.78,1.02,2020-09-20,PE
0.89,0.76,1.0,2020-09-21,PE
0.88,0.76,1.0,2020-09-22,PE
0.9,0.76,1.01,2020-09-23,PE
0.9,0.76,1.01,2020-09-24,PE
0.87,0.73,0.98,2020-09-25,PE
0.86,0.72,0.97,2020-09-26,PE
0.88,0.74,0.99,2020-09-27,PE
0.9400000000000001,0.81,1.06,2020-09-28,PE
1.02,0.89,1.1400000000000001,2020-09-29,PE
1.08,0.9400000000000001,1.19,2020-09-30,PE
1.07,0.93,1.18,2020-10-01,PE
1.0,0.86,1.11,2020-10-02,PE
0.9,0.76,1.01,2020-10-03,PE
0.87,0.73,0.98,2020-10-04,PE
0.88,0.75,1.0,2020-10-05,PE
0.9400000000000001,0.81,1.06,2020-10-06,PE
1.0,0.87,1.12,2020-10-07,PE
1.02,0.89,1.1400000000000001,2020-10-08,PE
0.98,0.84,1.09,2020-10-09,PE
0.88,0.74,0.99,2020-10-10,PE
0.81,0.66,0.92,2020-10-11,PE
0.81,0.67,0.93,2020-10-12,PE
0.86,0.73,0.99,2020-10-13,PE
0.9500000000000001,0.79,1.06,2020-10-14,PE
1.0,0.85,1.12,2020-10-15,PE
0.98,0.8300000000000001,1.1,2020-10-16,PE
0.9400000000000001,0.8,1.06,2020-10-17,PE
0.89,0.74,1.01,2020-10-18,PE
0.88,0.73,1.0,2020-10-19,PE
0.93,0.78,1.05,2020-10-20,PE
1.01,0.86,1.1300000000000001,2020-10-21,PE
1.04,0.89,1.16,2020-10-22,PE
1.02,0.87,1.1400000000000001,2020-10-23,PE
0.99,0.86,1.12,2020-10-24,PE
0.99,0.85,1.11,2020-10-25,PE
1.01,0.88,1.1400000000000001,2020-10-26,PE
1.05,0.92,1.18,2020-10-27,PE
1.09,0.9400000000000001,1.2,2020-10-28,PE
1.08,0.93,1.19,2020-10-29,PE
1.01,0.87,1.1300000000000001,2020-10-30,PE
0.9,0.75,1.01,2020-10-31,PE
0.8200000000000001,0.68,0.9400000000000001,2020-11-01,PE
0.8,0.65,0.92,2020-11-02,PE
0.86,0.72,0.99,2020-11-03,PE
0.98,0.8300000000000001,1.1,2020-11-04,PE
1.09,0.9500000000000001,1.22,2020-11-05,PE
1.1300000000000001,0.98,1.25,2020-11-06,PE
1.11,0.98,1.24,2020-11-07,PE
1.08,0.9400000000000001,1.2,2020-11-08,PE
1.07,0.93,1.19,2020-11-09,PE
1.09,0.9500000000000001,1.21,2020-11-10,PE
1.1500000000000001,1.0,1.26,2020-11-11,PE
1.16,1.03,1.28,2020-11-12,PE
1.1300000000000001,0.99,1.24,2020-11-13,PE
1.07,0.93,1.18,2020-11-14,PE
1.02,0.88,1.1300000000000001,2020-11-15,PE
1.02,0.88,1.1300000000000001,2020-11-16,PE
1.05,0.9,1.1500000000000001,2020-11-17,PE
1.09,0.9500000000000001,1.2,2020-11-18,PE
1.12,1.0,1.24,2020-11-19,PE
1.1,0.97,1.21,2020-11-20,PE
1.06,0.93,1.17,2020-11-21,PE
1.05,0.92,1.16,2020-11-22,PE
1.04,0.91,1.1500000000000001,2020-11-23,PE
1.05,0.92,1.16,2020-11-24,PE
1.12,0.99,1.23,2020-11-25,PE
1.16,1.03,1.27,2020-11-26,PE
1.2,1.07,1.3,2020-11-27,PE
1.2,1.07,1.3,2020-11-28,PE
1.17,1.04,1.27,2020-11-29,PE
3.0,0.65,7.86,2020-04-22,PI
2.07,0.79,3.4,2020-04-23,PI
1.83,0.85,2.85,2020-04-24,PI
1.72,0.85,2.54,2020-04-25,PI
1.67,0.92,2.4,2020-04-26,PI
1.68,0.98,2.31,2020-04-27,PI
1.6600000000000001,1.03,2.23,2020-04-28,PI
1.67,1.09,2.18,2020-04-29,PI
1.6300000000000001,1.12,2.11,2020-04-30,PI
1.57,1.07,1.99,2020-05-01,PI
1.51,1.04,1.9000000000000001,2020-05-02,PI
1.46,1.02,1.83,2020-05-03,PI
1.43,1.03,1.79,2020-05-04,PI
1.43,1.05,1.77,2020-05-05,PI
1.4000000000000001,1.02,1.71,2020-05-06,PI
1.35,1.0,1.6600000000000001,2020-05-07,PI
1.3,0.96,1.6,2020-05-08,PI
1.3,0.99,1.6,2020-05-09,PI
1.33,1.02,1.61,2020-05-10,PI
1.37,1.07,1.6400000000000001,2020-05-11,PI
1.41,1.11,1.6600000000000001,2020-05-12,PI
1.43,1.1400000000000001,1.67,2020-05-13,PI
1.3900000000000001,1.1400000000000001,1.6400000000000001,2020-05-14,PI
1.34,1.08,1.57,2020-05-15,PI
1.3,1.05,1.52,2020-05-16,PI
1.28,1.04,1.5,2020-05-17,PI
1.3,1.05,1.5,2020-05-18,PI
1.31,1.07,1.51,2020-05-19,PI
1.32,1.08,1.51,2020-05-20,PI
1.3,1.09,1.5,2020-05-21,PI
1.26,1.03,1.44,2020-05-22,PI
1.23,1.01,1.41,2020-05-23,PI
1.23,1.02,1.41,2020-05-24,PI
1.24,1.04,1.42,2020-05-25,PI
1.26,1.05,1.43,2020-05-26,PI
1.27,1.07,1.44,2020-05-27,PI
1.25,1.06,1.42,2020-05-28,PI
1.24,1.04,1.4000000000000001,2020-05-29,PI
1.23,1.04,1.3900000000000001,2020-05-30,PI
1.23,1.03,1.3800000000000001,2020-05-31,PI
1.27,1.08,1.42,2020-06-01,PI
1.3,1.1300000000000001,1.46,2020-06-02,PI
1.33,1.16,1.48,2020-06-03,PI
1.31,1.1300000000000001,1.45,2020-06-04,PI
1.26,1.09,1.4000000000000001,2020-06-05,PI
1.21,1.04,1.35,2020-06-06,PI
1.18,1.02,1.32,2020-06-07,PI
1.17,1.01,1.31,2020-06-08,PI
1.2,1.04,1.34,2020-06-09,PI
1.22,1.07,1.36,2020-06-10,PI
1.21,1.05,1.34,2020-06-11,PI
1.18,1.02,1.31,2020-06-12,PI
1.16,1.02,1.3,2020-06-13,PI
1.16,1.01,1.29,2020-06-14,PI
1.18,1.03,1.31,2020-06-15,PI
1.25,1.09,1.37,2020-06-16,PI
1.28,1.1400000000000001,1.41,2020-06-17,PI
1.28,1.12,1.3900000000000001,2020-06-18,PI
1.25,1.11,1.37,2020-06-19,PI
1.22,1.07,1.33,2020-06-20,PI
1.21,1.06,1.32,2020-06-21,PI
1.23,1.1,1.35,2020-06-22,PI
1.23,1.09,1.34,2020-06-23,PI
1.23,1.09,1.34,2020-06-24,PI
1.2,1.07,1.31,2020-06-25,PI
1.1300000000000001,1.0,1.24,2020-06-26,PI
1.12,0.99,1.23,2020-06-27,PI
1.16,1.03,1.27,2020-06-28,PI
1.23,1.09,1.33,2020-06-29,PI
1.29,1.17,1.4000000000000001,2020-06-30,PI
1.29,1.16,1.3900000000000001,2020-07-01,PI
1.21,1.1,1.32,2020-07-02,PI
1.1300000000000001,1.01,1.23,2020-07-03,PI
1.04,0.92,1.1400000000000001,2020-07-04,PI
1.02,0.9,1.12,2020-07-05,PI
1.07,0.9500000000000001,1.17,2020-07-06,PI
1.1300000000000001,1.02,1.24,2020-07-07,PI
1.17,1.05,1.27,2020-07-08,PI
1.1400000000000001,1.02,1.24,2020-07-09,PI
1.06,0.9400000000000001,1.16,2020-07-10,PI
1.0,0.87,1.09,2020-07-11,PI
0.96,0.84,1.06,2020-07-12,PI
0.96,0.84,1.06,2020-07-13,PI
1.01,0.89,1.11,2020-07-14,PI
1.05,0.93,1.1500000000000001,2020-07-15,PI
1.04,0.92,1.1400000000000001,2020-07-16,PI
0.99,0.87,1.09,2020-07-17,PI
0.96,0.85,1.07,2020-07-18,PI
0.98,0.86,1.08,2020-07-19,PI
1.04,0.93,1.1500000000000001,2020-07-20,PI
1.09,0.97,1.19,2020-07-21,PI
1.12,1.0,1.22,2020-07-22,PI
1.09,0.97,1.19,2020-07-23,PI
1.03,0.9,1.12,2020-07-24,PI
0.97,0.85,1.07,2020-07-25,PI
0.98,0.85,1.07,2020-07-26,PI
1.03,0.9,1.12,2020-07-27,PI
1.08,0.9500000000000001,1.17,2020-07-28,PI
1.09,0.96,1.18,2020-07-29,PI
1.03,0.91,1.1300000000000001,2020-07-30,PI
0.97,0.84,1.06,2020-07-31,PI
0.92,0.79,1.01,2020-08-01,PI
0.9400000000000001,0.81,1.03,2020-08-02,PI
1.0,0.88,1.1,2020-08-03,PI
1.08,0.96,1.18,2020-08-04,PI
1.11,0.98,1.2,2020-08-05,PI
1.06,0.93,1.1500000000000001,2020-08-06,PI
0.96,0.84,1.06,2020-08-07,PI
0.9,0.78,1.0,2020-08-08,PI
0.89,0.77,0.99,2020-08-09,PI
0.9400000000000001,0.8200000000000001,1.04,2020-08-10,PI
1.0,0.89,1.11,2020-08-11,PI
1.03,0.92,1.1400000000000001,2020-08-12,PI
1.0,0.88,1.1,2020-08-13,PI
0.93,0.81,1.03,2020-08-14,PI
0.88,0.77,0.99,2020-08-15,PI
0.9,0.77,1.0,2020-08-16,PI
0.96,0.8300000000000001,1.06,2020-08-17,PI
1.02,0.89,1.12,2020-08-18,PI
1.04,0.91,1.1400000000000001,2020-08-19,PI
0.99,0.86,1.09,2020-08-20,PI
0.92,0.79,1.02,2020-08-21,PI
0.87,0.74,0.97,2020-08-22,PI
0.88,0.75,0.98,2020-08-23,PI
0.9400000000000001,0.8200000000000001,1.05,2020-08-24,PI
1.0,0.88,1.11,2020-08-25,PI
1.04,0.91,1.1400000000000001,2020-08-26,PI
0.99,0.87,1.1,2020-08-27,PI
0.91,0.78,1.01,2020-08-28,PI
0.84,0.72,0.9500000000000001,2020-08-29,PI
0.8200000000000001,0.6900000000000001,0.93,2020-08-30,PI
0.92,0.78,1.02,2020-08-31,PI
0.99,0.86,1.1,2020-09-01,PI
1.05,0.91,1.1500000000000001,2020-09-02,PI
1.03,0.89,1.1300000000000001,2020-09-03,PI
0.93,0.79,1.03,2020-09-04,PI
0.84,0.71,0.9500000000000001,2020-09-05,PI
0.8300000000000001,0.7000000000000001,0.9400000000000001,2020-09-06,PI
0.86,0.73,0.97,2020-09-07,PI
0.98,0.8300000000000001,1.08,2020-09-08,PI
1.02,0.9,1.1400000000000001,2020-09-09,PI
1.01,0.88,1.12,2020-09-10,PI
0.96,0.8300000000000001,1.07,2020-09-11,PI
0.9,0.78,1.02,2020-09-12,PI
0.88,0.74,0.99,2020-09-13,PI
0.92,0.78,1.03,2020-09-14,PI
0.97,0.8300000000000001,1.08,2020-09-15,PI
1.0,0.86,1.11,2020-09-16,PI
0.98,0.84,1.09,2020-09-17,PI
0.9400000000000001,0.8,1.05,2020-09-18,PI
0.91,0.77,1.02,2020-09-19,PI
0.92,0.78,1.03,2020-09-20,PI
0.9500000000000001,0.8200000000000001,1.07,2020-09-21,PI
1.0,0.87,1.12,2020-09-22,PI
1.03,0.89,1.1400000000000001,2020-09-23,PI
1.01,0.87,1.12,2020-09-24,PI
0.9500000000000001,0.81,1.06,2020-09-25,PI
0.92,0.79,1.04,2020-09-26,PI
0.93,0.79,1.04,2020-09-27,PI
0.97,0.8300000000000001,1.08,2020-09-28,PI
1.01,0.88,1.1300000000000001,2020-09-29,PI
1.03,0.89,1.1400000000000001,2020-09-30,PI
1.0,0.87,1.12,2020-10-01,PI
0.9500000000000001,0.8200000000000001,1.07,2020-10-02,PI
0.92,0.78,1.03,2020-10-03,PI
0.92,0.79,1.04,2020-10-04,PI
0.9500000000000001,0.8,1.06,2020-10-05,PI
1.0,0.86,1.12,2020-10-06,PI
1.03,0.9,1.1500000000000001,2020-10-07,PI
1.01,0.88,1.1300000000000001,2020-10-08,PI
0.96,0.8300000000000001,1.08,2020-10-09,PI
0.92,0.79,1.04,2020-10-10,PI
0.92,0.77,1.03,2020-10-11,PI
0.96,0.81,1.07,2020-10-12,PI
1.02,0.88,1.1400000000000001,2020-10-13,PI
1.08,0.93,1.19,2020-10-14,PI
1.07,0.9400000000000001,1.19,2020-10-15,PI
1.02,0.89,1.1400000000000001,2020-10-16,PI
0.97,0.8300000000000001,1.08,2020-10-17,PI
0.9400000000000001,0.81,1.06,2020-10-18,PI
0.97,0.84,1.09,2020-10-19,PI
1.03,0.88,1.1400000000000001,2020-10-20,PI
1.06,0.93,1.18,2020-10-21,PI
1.04,0.91,1.16,2020-10-22,PI
1.0,0.86,1.11,2020-10-23,PI
0.9500000000000001,0.8200000000000001,1.07,2020-10-24,PI
0.9400000000000001,0.81,1.06,2020-10-25,PI
0.96,0.81,1.07,2020-10-26,PI
0.99,0.84,1.1,2020-10-27,PI
1.0,0.86,1.12,2020-10-28,PI
0.98,0.8300000000000001,1.09,2020-10-29,PI
0.91,0.77,1.03,2020-10-30,PI
0.87,0.72,0.98,2020-10-31,PI
0.85,0.71,0.97,2020-11-01,PI
0.89,0.73,1.0,2020-11-02,PI
0.96,0.81,1.08,2020-11-03,PI
1.02,0.87,1.1400000000000001,2020-11-04,PI
1.04,0.89,1.16,2020-11-05,PI
1.04,0.9,1.16,2020-11-06,PI
1.01,0.87,1.1300000000000001,2020-11-07,PI
1.0,0.86,1.12,2020-11-08,PI
1.0,0.86,1.12,2020-11-09,PI
1.02,0.88,1.1400000000000001,2020-11-10,PI
1.02,0.87,1.1300000000000001,2020-11-11,PI
0.97,0.8300000000000001,1.09,2020-11-12,PI
0.9,0.76,1.02,2020-11-13,PI
0.85,0.71,0.97,2020-11-14,PI
0.8300000000000001,0.68,0.9500000000000001,2020-11-15,PI
0.86,0.71,0.98,2020-11-16,PI
0.92,0.78,1.05,2020-11-17,PI
0.98,0.8200000000000001,1.1,2020-11-18,PI
0.99,0.85,1.12,2020-11-19,PI
0.97,0.8300000000000001,1.1,2020-11-20,PI
0.96,0.8200000000000001,1.09,2020-11-21,PI
0.96,0.8,1.08,2020-11-22,PI
0.99,0.8300000000000001,1.11,2020-11-23,PI
1.04,0.9,1.17,2020-11-24,PI
1.11,0.97,1.24,2020-11-25,PI
1.1400000000000001,0.99,1.26,2020-11-26,PI
1.1400000000000001,1.01,1.27,2020-11-27,PI
1.1300000000000001,0.98,1.24,2020-11-28,PI
1.11,0.96,1.22,2020-11-29,PI
3.0,0.65,7.86,2020-03-31,PR
2.75,1.29,4.1,2020-04-01,PR
2.39,1.35,3.36,2020-04-02,PR
2.13,1.3,2.91,2020-04-03,PR
1.87,1.16,2.5300000000000002,2020-04-04,PR
1.6500000000000001,1.0,2.22,2020-04-05,PR
1.51,0.92,2.0300000000000002,2020-04-06,PR
1.41,0.87,1.9000000000000001,2020-04-07,PR
1.34,0.84,1.81,2020-04-08,PR
1.32,0.8300000000000001,1.76,2020-04-09,PR
1.29,0.85,1.73,2020-04-10,PR
1.24,0.79,1.6400000000000001,2020-04-11,PR
1.19,0.76,1.58,2020-04-12,PR
1.1300000000000001,0.71,1.51,2020-04-13,PR
1.11,0.7000000000000001,1.48,2020-04-14,PR
1.11,0.7000000000000001,1.47,2020-04-15,PR
1.1300000000000001,0.74,1.49,2020-04-16,PR
1.16,0.76,1.5,2020-04-17,PR
1.16,0.77,1.49,2020-04-18,PR
1.1400000000000001,0.75,1.46,2020-04-19,PR
1.1,0.74,1.43,2020-04-20,PR
1.07,0.72,1.4000000000000001,2020-04-21,PR
1.05,0.68,1.36,2020-04-22,PR
1.04,0.6900000000000001,1.36,2020-04-23,PR
1.04,0.68,1.35,2020-04-24,PR
1.06,0.71,1.37,2020-04-25,PR
1.09,0.75,1.4000000000000001,2020-04-26,PR
1.1400000000000001,0.81,1.45,2020-04-27,PR
1.17,0.84,1.47,2020-04-28,PR
1.19,0.85,1.47,2020-04-29,PR
1.17,0.8300000000000001,1.44,2020-04-30,PR
1.1400000000000001,0.81,1.41,2020-05-01,PR
1.09,0.78,1.37,2020-05-02,PR
1.07,0.77,1.35,2020-05-03,PR
1.06,0.74,1.32,2020-05-04,PR
1.06,0.74,1.32,2020-05-05,PR
1.07,0.77,1.34,2020-05-06,PR
1.09,0.78,1.35,2020-05-07,PR
1.09,0.8,1.36,2020-05-08,PR
1.1,0.79,1.35,2020-05-09,PR
1.1,0.81,1.36,2020-05-10,PR
1.11,0.8300000000000001,1.37,2020-05-11,PR
1.12,0.8300000000000001,1.37,2020-05-12,PR
1.1500000000000001,0.87,1.4000000000000001,2020-05-13,PR
1.16,0.89,1.41,2020-05-14,PR
1.17,0.88,1.4000000000000001,2020-05-15,PR
1.17,0.89,1.4000000000000001,2020-05-16,PR
1.18,0.91,1.41,2020-05-17,PR
1.21,0.9500000000000001,1.44,2020-05-18,PR
1.25,0.99,1.47,2020-05-19,PR
1.28,1.03,1.5,2020-05-20,PR
1.29,1.04,1.5,2020-05-21,PR
1.28,1.03,1.48,2020-05-22,PR
1.25,1.01,1.45,2020-05-23,PR
1.24,1.0,1.43,2020-05-24,PR
1.25,1.02,1.44,2020-05-25,PR
1.28,1.06,1.47,2020-05-26,PR
1.3,1.09,1.49,2020-05-27,PR
1.32,1.11,1.5,2020-05-28,PR
1.3,1.1,1.48,2020-05-29,PR
1.28,1.09,1.46,2020-05-30,PR
1.27,1.06,1.43,2020-05-31,PR
1.27,1.07,1.43,2020-06-01,PR
1.3,1.11,1.46,2020-06-02,PR
1.32,1.1400000000000001,1.48,2020-06-03,PR
1.33,1.16,1.49,2020-06-04,PR
1.29,1.11,1.44,2020-06-05,PR
1.23,1.06,1.3800000000000001,2020-06-06,PR
1.2,1.02,1.34,2020-06-07,PR
1.2,1.04,1.35,2020-06-08,PR
1.21,1.05,1.36,2020-06-09,PR
1.26,1.09,1.4000000000000001,2020-06-10,PR
1.27,1.11,1.41,2020-06-11,PR
1.24,1.07,1.37,2020-06-12,PR
1.22,1.06,1.35,2020-06-13,PR
1.2,1.04,1.33,2020-06-14,PR
1.23,1.07,1.36,2020-06-15,PR
1.3,1.1400000000000001,1.42,2020-06-16,PR
1.35,1.21,1.48,2020-06-17,PR
1.3800000000000001,1.23,1.5,2020-06-18,PR
1.37,1.22,1.48,2020-06-19,PR
1.31,1.18,1.43,2020-06-20,PR
1.28,1.1400000000000001,1.3900000000000001,2020-06-21,PR
1.25,1.11,1.36,2020-06-22,PR
1.24,1.11,1.35,2020-06-23,PR
1.25,1.12,1.36,2020-06-24,PR
1.25,1.12,1.36,2020-06-25,PR
1.23,1.11,1.34,2020-06-26,PR
1.22,1.1,1.33,2020-06-27,PR
1.22,1.09,1.32,2020-06-28,PR
1.27,1.16,1.3800000000000001,2020-06-29,PR
1.34,1.22,1.44,2020-06-30,PR
1.42,1.31,1.52,2020-07-01,PR
1.43,1.31,1.52,2020-07-02,PR
1.3900000000000001,1.28,1.48,2020-07-03,PR
1.29,1.18,1.3800000000000001,2020-07-04,PR
1.19,1.08,1.28,2020-07-05,PR
1.12,1.02,1.21,2020-07-06,PR
1.11,0.99,1.19,2020-07-07,PR
1.1,1.0,1.19,2020-07-08,PR
1.1300000000000001,1.03,1.22,2020-07-09,PR
1.11,1.01,1.2,2020-07-10,PR
1.08,0.98,1.17,2020-07-11,PR
1.06,0.96,1.1500000000000001,2020-07-12,PR
1.06,0.96,1.1500000000000001,2020-07-13,PR
1.09,0.99,1.18,2020-07-14,PR
1.1400000000000001,1.04,1.23,2020-07-15,PR
1.1400000000000001,1.04,1.23,2020-07-16,PR
1.12,1.01,1.2,2020-07-17,PR
1.05,0.9400000000000001,1.1300000000000001,2020-07-18,PR
1.01,0.9,1.09,2020-07-19,PR
1.0,0.9,1.09,2020-07-20,PR
1.05,0.9400000000000001,1.1300000000000001,2020-07-21,PR
1.08,0.97,1.16,2020-07-22,PR
1.1,0.99,1.18,2020-07-23,PR
1.04,0.93,1.12,2020-07-24,PR
0.96,0.85,1.04,2020-07-25,PR
0.89,0.78,0.97,2020-07-26,PR
0.89,0.78,0.97,2020-07-27,PR
0.9500000000000001,0.85,1.04,2020-07-28,PR
1.06,0.9500000000000001,1.1400000000000001,2020-07-29,PR
1.12,1.02,1.21,2020-07-30,PR
1.1300000000000001,1.03,1.22,2020-07-31,PR
1.08,0.97,1.16,2020-08-01,PR
1.04,0.93,1.12,2020-08-02,PR
1.01,0.92,1.1,2020-08-03,PR
1.05,0.9400000000000001,1.1300000000000001,2020-08-04,PR
1.08,0.98,1.16,2020-08-05,PR
1.08,0.98,1.16,2020-08-06,PR
1.04,0.9400000000000001,1.12,2020-08-07,PR
0.97,0.88,1.06,2020-08-08,PR
0.92,0.8300000000000001,1.01,2020-08-09,PR
0.92,0.81,1.0,2020-08-10,PR
0.9400000000000001,0.8300000000000001,1.02,2020-08-11,PR
0.99,0.89,1.08,2020-08-12,PR
1.01,0.9,1.09,2020-08-13,PR
1.0,0.89,1.08,2020-08-14,PR
0.98,0.87,1.06,2020-08-15,PR
0.9400000000000001,0.8300000000000001,1.02,2020-08-16,PR
0.9500000000000001,0.84,1.03,2020-08-17,PR
0.99,0.88,1.07,2020-08-18,PR
1.06,0.9500000000000001,1.1400000000000001,2020-08-19,PR
1.09,0.98,1.17,2020-08-20,PR
1.06,0.9500000000000001,1.1400000000000001,2020-08-21,PR
