date,state,newCases,mortes,TOTAL,totalCasesPred,residuo_quadratico,res_quad_padronizado,mortes_pred,sucetivel,exposto,Infectado_assintomatico,Infectado_sintomatico,Hospitalizado,UTI,recuperado
2020-06-16,MS,379,36,4164,4026.1624052841516,9653.574580118131,170.5420081262714,53.54840856561628,2754012.7980262735,4825.405336395289,2792.07760194247,778.399497285961,55.30061543623011,35.221952880022464,16433.248561221793
2020-06-17,MS,110,39,4274,4274.778185797577,159.29578538626046,20.91170598735842,56.83216188904112,2752473.114489137,5122.009970964272,2964.4252695269347,826.4659702267038,58.73501345738391,37.407597100621885,17447.009527698534
2020-06-18,MS,392,40,4666,4538.660877332057,8314.069673137197,146.69565579610915,60.319625597754055,2750839.37665497,5436.334347459443,3147.130243605788,877.4243302759604,62.379168657854144,39.72648634078329,18523.309143093476
2020-06-19,MS,324,43,4990,4818.722810597439,14888.925959014796,238.68513496978855,64.02323258656641,2749106.0586516433,5769.34268445952,3340.8000151331075,931.4435221720502,66.2453191559962,42.18631940263261,19665.900255448178
2020-06-20,MS,247,45,5237,5115.924302341859,7593.15412926303,134.1967065361812,67.95612543789971,2747267.3194948146,6122.074382565623,3546.051397939701,988.696281943265,70.34644991547121,44.79531455926066,20878.76055282504
2020-06-21,MS,154,47,5391,5431.278566088413,1126.995261798985,47.935722996327854,72.13220319548863,2745317.015839354,6495.606719293352,3763.5370085592417,1049.3650572540591,74.69619864691757,47.56208165181655,22166.084892045877
2020-06-22,MS,393,55,5784,5765.852800820145,397.20992085316107,28.57288329273601,76.56615412244336,2743248.680666489,6891.070718500077,3993.935663723968,1113.6399300327726,79.30892796741867,50.4956941689032,23532.30224499655
2020-06-23,MS,417,56,6201,6120.7734482889,3537.5254870625436,76.34131161880713,81.2735311080839,2741055.5037815715,7309.644366073608,4237.960650873351,1181.7205745427345,84.19975136592112,53.605687767636645,24982.091656698107
2020-06-24,MS,322,61,6523,6497.229103110243,651.3763542913352,38.299503604102874,86.2708049353437,2738730.312974815,7752.556898723934,4496.358450207223,1253.8160399339242,89.38457842146352,56.902093179347226,26520.398159785247
2020-06-25,MS,0,61,6523,6896.465648563268,70205.71981395363,888.2853565127259,91.5753000169275,2736265.603988249,8221.083158024363,4769.905218602872,1330.1437818861684,94.88004834869396,60.39539476763929,28152.41311010537
