date,state,newCases,mortes,TOTAL,totalCasesPred,residuo_quadratico,res_quad_padronizado,sucetivel,exposto,infectado,recuperado
2020-03-31,MT,7,0,25,23.403284101702013,2.5495016598775466,0.5160967937971555,3484426.197711109,16.400341944187176,11.621580765589496,11.78170333611252
2020-04-01,MT,3,0,28,27.299183312975053,0.49114402881262226,0.09232555291094087,3484421.6167237097,17.08590885898439,12.651616579817032,14.647566733158019
2020-04-02,MT,13,0,41,31.3815183544012,92.51518916672097,16.257899582421523,3484416.658494612,17.962390749073148,13.63205116868511,17.749467185716092
2020-04-03,MT,3,1,44,35.683629598852086,69.16201664908911,11.419090062792149,3484411.330334386,18.98914417153336,14.600788482398007,21.08284111645408
2020-04-04,MT,16,1,60,40.23779221853857,390.5448563976546,60.81675158036685,3484405.631890744,20.134254693103596,15.58987385672324,24.647918361815332
2020-04-05,MT,0,1,60,45.07077407110042,222.88178683612742,32.836875488716146,3484399.55408732,21.380039244259283,16.620389292522468,28.450384778577956
2020-04-06,MT,16,1,76,50.2058950618177,665.3358495619606,92.9781592158583,3484393.0787394335,22.721371585915115,17.704271802135082,32.50162325968262
2020-04-07,MT,2,1,78,55.66482094290407,498.86022351253655,66.27078524338826,3484386.1833654903,24.159076806401814,18.84911656180565,36.81570438109842
2020-04-08,MT,12,1,90,61.47062846291371,813.9250403011094,102.97847881300126,3484378.8426786847,25.69537502715649,20.06217429998991,41.4084541629238
2020-04-09,MT,18,2,108,67.6461172792984,1628.4358506361395,196.5453013671042,3484371.030393114,27.333762646164274,21.349793579089287,46.29632370020911
2020-04-10,MT,4,2,112,74.21561182719331,1427.6599895933339,164.61552531576197,3484362.717355084,29.079079930451158,22.718053061246014,51.4975587659473
2020-04-11,MT,9,3,121,81.20183416114165,1583.8940041372718,174.69696527960554,3484353.87554612,30.936633712775414,24.172139431998396,57.02969472914325
2020-04-12,MT,2,3,123,88.63292151042847,1181.0960839083698,124.7531308047033,3484344.469902233,32.91336370312245,25.718244877762483,62.91467663266599
2020-04-13,MT,11,4,134,96.53989910993641,1403.2591586937426,142.0845101684419,3484334.4620759212,35.01660639920575,27.363394788866934,69.17650432106949
2020-04-14,MT,4,4,138,104.95365399528862,1092.0609842631038,106.09353547087017,3484323.8138708356,37.253685283891066,29.114570916415445,75.83908307887317
2020-04-15,MT,13,4,151,113.90875206193164,1375.7606736032606,128.34127127022566,3484312.4816884603,39.633648972435566,30.979051626843244,82.92970043508839
2020-04-16,MT,5,5,156,123.43954755117923,1060.1830636719185,95.0389545739326,3484300.4222410824,42.16544682885612,32.96409822155355,90.47544932962568
2020-04-17,MT,6,5,162,133.5793090511602,807.735674009464,69.62739018433359,3484287.5938351974,44.8575191204481,35.07688446901954,98.50242458214068
2020-04-18,MT,9,5,171,144.36527465792426,709.4085940478117,58.83911187095332,3484273.9492609743,47.71985485329014,37.32510040559234,107.04017425233192
2020-04-19,MT,3,5,174,155.8448824354603,329.6082937822577,26.31861036558948,3484259.4271339397,50.76642264157621,39.71776265920766,116.12711977625266
2020-04-20,MT,7,6,181,168.05934358659056,167.46058840991492,12.879322664324947,3484243.9747229344,54.00876163429222,42.263078002155446,125.7962655844351
2020-04-21,MT,0,6,181,181.35315791916304,0.12472051586756724,0.009235943216800636,3484227.149043488,57.54551729996304,45.02826852579615,136.32488939336687
2020-04-22,MT,24,6,205,194.97423683003112,100.5159271403045,7.180180995487553,3484209.9177559786,61.160766708069445,47.866937349888,147.10729948014313
2020-04-23,MT,16,7,221,209.59804962722043,130.0044723033281,8.958413825247915,3484191.4114733404,65.04874304974321,50.910373013090656,158.68767661412977
2020-04-24,MT,20,8,241,225.22459631073093,248.86336155940415,16.545925029141365,3484171.6301955725,69.2094463249843,54.15857551540411,171.06602079532684
2020-04-25,MT,6,9,247,241.86923777326967,26.32472102724273,1.6891861916203432,3484150.5544135515,73.64703189707836,57.61469253021155,184.25454524305812
2020-04-26,MT,3,9,250,259.5790854916297,91.75887885595084,5.684317410020232,3484128.1245416794,78.37399572486935,61.28853336963199,198.29055212199773
2020-04-27,MT,7,10,257,278.4281531971109,459.16574943885297,27.46846590535071,3484104.253953675,83.40298353996576,65.19988064819414,213.22827254891672
2020-04-28,MT,6,11,263,298.47381573493567,1258.3916027961695,72.71707201447411,3484078.873600252,88.74569581172277,69.3628818529913,229.1109338819444
2020-04-29,MT,29,11,292,319.8136569059957,773.5995104844415,43.19065222340917,3484051.8610302387,94.42704498663957,73.79846171970934,246.01519518628632
2020-04-30,MT,10,11,302,342.49211051035576,1639.6110135828633,88.46723293381417,3484023.158382496,100.46047927258607,78.51482740865491,263.97728310170083
2020-05-01,MT,18,11,320,366.6205881876582,2173.4792429632153,113.35888986790926,3483992.623692073,106.87660379410693,83.53451166132407,283.0860765263341
2020-05-02,MT,13,12,333,392.3012381335014,3516.636844166239,177.3229162718075,3483960.1270027854,113.70327401529894,88.87830156645862,303.42293656704277
2020-05-03,MT,4,12,337,419.63149124406567,6827.9633452181015,332.9203090792987,3483925.5425335425,120.96888571905467,94.56487013680568,325.06662110726
2020-05-04,MT,7,13,344,448.7097469806023,10964.13111274175,517.0208651687045,3483888.743646013,128.70172374896313,100.61332445129808,348.0964225293042
2020-05-05,MT,22,13,366,479.64041232688663,12914.143313824807,589.054475315385,3483849.5967159565,136.9310540267814,107.0444034605386,372.59600886634803
2020-05-06,MT,19,13,385,512.5528391908376,16269.726785643685,717.939242842696,3483807.9381598975,145.69116810721883,113.88501735431875,398.6678218365189
2020-05-07,MT,34,14,419,547.5668441186975,16529.43340664147,705.7374919029347,3483763.6158464756,155.0144364636627,121.15971732557277,426.4071267931248
2020-05-08,MT,45,15,464,585.0168106355748,14645.06845640656,604.9735242542387,3483716.210413531,164.98599225705098,128.94025133674418,456.0765592988306
2020-05-09,MT,38,16,502,624.4736468633494,14999.794176008405,599.7645488028347,3483666.2600049223,175.4965852130577,137.13455291979693,487.3390939435525
2020-05-10,MT,17,18,519,666.6112109531862,21789.06959906603,843.2898548541104,3483612.922044277,186.71524456310058,145.88878198713402,520.7224289660521
2020-05-11,MT,26,19,545,711.4826775947677,27716.481939123354,1038.3671717904701,3483556.135994922,198.6493558905885,155.2181837162746,556.2644938784931
2020-05-12,MT,59,20,604,759.2271818306331,24095.47797908042,873.9042449622123,3483495.7249381677,211.3367675628818,165.15106119027183,594.0761206403612
2020-05-13,MT,69,21,673,810.0219528540435,18775.015563935733,659.2710429761738,3483431.450936465,224.83827239902405,175.71559480233302,634.3063580517105
2020-05-14,MT,61,24,734,864.0333922332776,16908.683095693417,574.9013763225494,3483363.102461476,239.19907457494182,186.94566288155204,677.0877293517256
2020-05-15,MT,58,26,792,921.4885128434461,16767.2749584073,552.0545615442338,3483290.3937193123,254.47806026351955,198.88921638006562,722.5992964633805
2020-05-16,MT,65,27,857,982.6299616275423,15782.887258537761,503.23469997194275,3483213.018111667,270.7392934188126,211.59680181807752,771.0331598094648
2020-05-17,MT,44,27,901,1047.6854405385304,21516.618465982745,664.4333145213568,3483130.6909212945,288.03989454672717,225.1176905038187,822.5677500347117
2020-05-18,MT,40,30,941,1116.8935428919315,30938.538431075736,925.3362362574362,3483043.112349689,306.4411793121868,239.50260108699734,877.3909418049342
2020-05-19,MT,64,32,1005,1190.5297304476862,34421.280879991114,997.1823561971114,3482949.9342060713,326.01600466120215,254.80874856649837,935.720981881188
2020-05-20,MT,85,32,1090,1268.864980219088,31992.681148774744,897.7840064350393,3482850.8141042674,346.83590557064,271.0925057868617,997.7724744322262
2020-05-21,MT,97,34,1187,1352.2089452597613,27293.995593842814,741.9671661361615,3482745.3580783135,368.98533922262965,288.41653603810573,1063.7924092216556
2020-05-22,MT,84,37,1271,1440.8711882787425,28856.22060723197,759.9345985157847,3482633.1724083237,392.54860700409034,306.84356603048866,1134.0276222482537
2020-05-23,MT,92,37,1363,1535.2028731758435,29653.829530015635,756.5828630456101,3482513.812446027,417.61935663080885,326.44592153792627,1208.7569516379172
2020-05-24,MT,101,40,1464,1635.5622760961614,29433.61457929553,727.5742672509548,3482386.824735979,444.29293403287704,347.2975070117135,1288.264769084448
2020-05-25,MT,130,42,1594,1742.3148365497084,21997.290740766715,526.8430821899512,3482251.7472809576,472.6660668235186,369.4740133722681,1372.8408231774404
2020-05-26,MT,150,43,1744,1855.8987300774704,12521.325792950583,290.5736347851999,3482108.0291796937,502.85168409228015,393.0679732129865,1462.8307568644839
2020-05-27,MT,165,47,1909,1976.7238205470571,4586.515869489997,103.13357642956153,3481955.15410365,534.9564408531511,418.16534302903636,1558.5584775180207
2020-05-28,MT,176,54,2085,2105.2654592920876,410.6888403192596,8.948625824649689,3481792.5228353357,569.1044242429075,444.86541435036946,1660.4000449417183
2020-05-29,MT,177,57,2262,2242.0228885406054,399.0849822610736,8.426525371809873,3481619.505974038,605.4260248927666,473.2723795470675,1768.7505089935378
2020-05-30,MT,151,58,2413,2387.508904867205,649.7959310692141,13.295771879262855,3481435.4556339663,644.0565707524433,503.4923280898183,1884.0165767773865
2020-05-31,MT,72,63,2485,2542.2612343638966,3278.848960877095,65.01685017306534,3481239.691562096,685.1388393014671,535.6358974029058,2006.6253369609908
2020-06-01,MT,151,67,2636,2706.8933960644163,5025.873605546191,96.58190802839525,3481031.435102774,728.8382536216176,569.8275538636383,2137.065842200778
2020-06-02,MT,181,75,2817,2882.000962562604,4225.12513406504,78.68957181575716,3480809.9329271084,775.3128477035402,606.1896961577095,2275.8112664048945
2020-06-03,MT,212,79,3029,3068.267373325729,1541.9266079021609,27.832123407388966,3480574.319653224,824.7448830201588,644.8619608195838,2423.4054125061452
2020-06-04,MT,359,84,3388,3266.4083252898117,14784.535358828238,258.64612403738624,3480323.6880731625,877.3262049383255,685.989902144084,2580.4184231457275
2020-06-05,MT,205,91,3593,3477.181105464774,13414.01633136176,227.44832085355839,3480057.081604959,933.256461886546,729.7294034609594,2747.4517020038147
2020-06-06,MT,195,101,3788,3701.385566938821,7502.060014509488,123.29336674870447,3479773.492780317,992.743642171184,776.2467100132759,2925.138856925545
2020-06-07,MT,245,113,4033,3939.877493341533,8671.801246356239,138.13789959405509,3479471.8425567085,1056.0114041563484,825.7188908374904,3114.1586025040424
2020-06-08,MT,210,126,4243,4193.56865487202,2443.457881161514,37.72777590089912,3479150.985089663,1123.2942474756396,878.3366131924888,3315.2320416795305
2020-06-09,MT,261,140,4504,4463.426038226179,1646.2463740234782,24.638372402709617,3478809.7083001044,1194.8377154432499,934.3037594893657,3529.1222787368138
2020-06-10,MT,258,153,4762,4750.466937007983,133.01154197783723,1.9296363532280811,3478446.7374572027,1270.8997197261338,993.8349651442863,3756.631971863696
2020-06-11,MT,330,163,5092,5055.780419829849,1311.8579877019918,18.448020652299107,3478060.707407826,1351.7568532975206,1057.15926138191,3998.621158447939
2020-06-12,MT,298,181,5390,5380.520759522789,89.8560000247883,1.2248829006296185,3477650.133746723,1437.7397941502095,1124.495279232532,4256.025480290257
2020-06-13,MT,349,199,5739,5725.913826828126,171.2479282842795,2.2628981222150686,3477213.4672899805,1529.1724307696,1196.0920343173937,4529.821792510732
2020-06-14,MT,369,213,6108,6093.270985238078,216.94387585692715,2.778986993397004,3476749.0620610416,1626.3899903980816,1272.2224259926722,4821.048559245405
2020-06-15,MT,282,223,6390,6483.980014604663,8832.243145092625,109.67728604804402,3476255.1688411892,1729.7545636554357,1353.1700864702627,5130.8099281344
2020-06-16,MT,487,250,6877,6899.516327451309,506.98500189456337,6.103153850047534,3475729.9326083357,1839.646452937705,1439.2388335675657,5460.277493883743
2020-06-17,MT,484,272,7361,7341.446505007907,382.33916640580463,4.461987953303833,3475171.382065675,1956.4711105089025,1530.7494777484967,5810.697027259411
2020-06-18,MT,805,295,8166,7811.434793622848,125716.48557327254,1422.3256069660117,3474577.422622756,2080.6596640369467,1628.0417361157079,6183.39305750714
2020-06-19,MT,559,322,8725,8311.248864006602,171190.0025358272,1877.6694043549435,3473945.831061493,2212.6684938982426,1731.4764595178883,6579.772404488714
2020-06-20,MT,537,341,9262,8842.765884033268,175757.2439904074,1868.9367989698487,3473274.2472122563,2352.981487449621,1841.4362588804172,7001.329625152851
2020-06-21,MT,514,370,9776,9407.979063010127,135439.4100629041,1396.2841314808363,3472560.16583999,2502.1116119236895,1958.326708025683,7449.652354984443
2020-06-22,MT,494,394,10270,10009.006477415163,68117.61883124165,680.8356351642142,3471800.9260231727,2660.602714144447,2082.578134232726,7926.428343182438
2020-06-23,MT,722,423,10992,10648.094472337289,118271.01195696795,1146.098575752564,3470993.7069750982,2829.0302995814377,2214.6461984088996,8433.448273928389
2020-06-24,MT,579,445,11571,11327.616394024128,59235.579657818686,556.5372107669486,3470135.52967403,3008.0011689726116,2355.011720585356,8972.604673438771
2020-06-25,MT,1030,476,12601,12050.107133206064,303482.9506844416,2764.526926279379,3469223.214731298,3198.161024456821,2504.1871426386165,9545.919990567447
2020-06-26,MT,NA,NA,NA,12818.259386897958,NA,NA,3468253.386310393,3400.1942862065443,2662.7160681152104,10155.543318782748
2020-06-27,MT,NA,NA,NA,13634.92720576246,NA,NA,3467222.468828854,3614.8238462539143,2831.1732341866064,10803.753971575854
2020-06-28,MT,NA,NA,NA,14503.125406103341,NA,NA,3466126.687441387,3842.8111727655028,3010.164579328982,11492.960826774359
2020-06-29,MT,NA,NA,NA,15426.051710997057,NA,NA,3464962.0408651102,4084.961354821362,3200.33139053181,12225.720320465247
2020-06-30,MT,NA,NA,NA,16407.114085037938,NA,NA,3463724.2684787875,4342.1286830108475,3402.3549865317163,13004.759098506222
2020-07-01,MT,NA,NA,NA,17449.89783728587,NA,NA,3462408.890295372,4615.2095567522465,3616.950941441681,13832.946895844187
2020-07-02,MT,NA,NA,NA,18558.23825565625,NA,NA,3461011.1201841994,4905.156666402998,3844.8819032821316,14713.35635237412
2020-07-03,MT,NA,NA,NA,19736.162233975014,NA,NA,3459525.935421195,5212.967784835493,4086.9472573826256,15649.21497659239
2020-07-04,MT,NA,NA,NA,20987.960124385303,NA,NA,3457947.991421536,5539.699221727587,4343.995090350606,16643.965034034696
2020-07-05,MT,NA,NA,NA,22318.169559011236,NA,NA,3456271.6409084126,5886.462824189688,4616.919562099128,17701.24999691211
2020-03-17,AC,3,0,3,3,0,0,881932,0,3,0
2020-03-18,AC,0,0,3,3.1295378629286823,0.016780057932130086,0.008257388719735545,881930.6394235785,1.231050292220075,2.5001212079261768,0.6294166550025053
2020-03-19,AC,1,0,4,3.4647506370579126,0.28649188052991037,0.1355856458501351,881929.4555952834,2.079698829541407,2.287652677073984,1.1770979599839289
2020-03-20,AC,3,0,7,3.9447951071934795,9.334276937028903,4.197652967597724,881928.3290893531,2.7262124916677335,2.246511319811471,1.6982837873820085
2020-03-21,AC,4,0,11,4.539202642688572,41.74190249224233,17.735711372821026,881927.1872518564,3.2737135933233876,2.3126215478634364,2.226581094825135
2020-03-22,AC,0,0,11,5.238883583184771,33.19046236809794,13.288007408835261,881926.0000535143,3.761321522523269,2.4630026769338027,2.775880906250969
2020-03-23,AC,6,0,17,6.034472883630144,120.24278493984261,45.336004886706064,881924.718894278,4.247002939627661,2.6658071368963143,3.36866574673383
2020-03-24,AC,4,0,21,6.928423507345513,198.00926498862634,70.32214209928486,881923.325633019,4.746447529706266,2.915094677783645,4.013328829561868
2020-03-25,AC,2,0,23,7.924923825335257,227.25792167194462,76.07058771580752,881921.79797758325,5.2777611278028616,3.2047396980976597,4.720184127237597
2020-03-26,AC,1,0,24,9.031991031538748,224.04129247993646,70.73502344379266,881920.114601959,5.854255145682173,3.5328916607259115,5.499099370812837
2020-03-27,AC,1,0,25,10.258591601834482,217.30912156150487,64.76433691673141,881918.2580575214,6.484414232326906,3.9004429317197964,6.358148670114686
2020-03-28,AC,0,0,25,11.614331842467852,179.17611202357008,50.44846804500266,881916.2109741947,7.176004753976753,4.308961893508927,7.3053699489589246
2020-03-29,AC,9,0,34,13.119775215944205,435.9837870326979,116.0263013009684,881913.9400327747,7.941787767899486,4.763593117989987,8.35618209795422
2020-03-30,AC,8,0,42,14.77895486958236,740.9852979922339,186.5393564545466,881911.4393552539,8.783609135934489,5.265649433895991,9.51330543568637
2020-03-31,AC,0,0,42,16.61384005931247,644.4571165341683,153.55607389673557,881908.6747044288,9.713742400237244,5.82125600070415,10.79258405860832
2020-04-01,AC,1,0,43,18.644267154196378,593.2017224561574,133.83955609551302,881905.6154137469,10.743022779969744,6.436057328452551,12.208209825743827
2020-04-02,AC,2,0,45,20.89053730157953,581.266191606528,124.23582632923109,881902.2311585256,11.881478898449762,7.116320364900057,13.774216936679474
2020-04-03,AC,1,0,46,23.37384633640863,511.9428296084492,103.69538541749631,881898.4899658635,13.139893153402705,7.868444047509536,15.505402288899093
2020-04-04,AC,0,0,46,26.121154539230297,395.16849685316424,75.8801583126583,881894.3518668952,14.531280867860193,8.700890523233268,17.420264015997027
2020-04-05,AC,2,0,48,29.190983785061217,353.7790909738301,64.38630896021226,881889.7290198575,16.084976624299497,9.63152679930652,19.559456985754696
2020-04-06,AC,2,1,50,32.52141026614885,305.50109908428686,52.76569178457145,881884.7147998977,17.769513507602312,10.641645351221193,21.879764914927655
2020-04-07,AC,0,2,50,36.2333090031284,189.52178100334564,31.059417864997556,881879.1266250458,19.646628890261923,11.7676174270658,24.4656915760626
2020-04-08,AC,8,2,58,40.34351019019839,311.7516324036282,48.484739083206854,881872.9379556281,21.726036557702834,13.01398902453648,27.32952116566191
2020-04-09,AC,4,2,62,44.881759513433664,293.03415735591886,43.26116538701318,881866.1039374672,24.022852483989183,14.389744555424615,30.49201495800905
2020-04-10,AC,8,2,70,49.915048891576404,403.40526102776624,56.53514042303534,881858.524567295,26.570104807582794,15.915586900789435,33.99946199078697
2020-04-11,AC,2,2,72,55.465532337432975,273.3886208844746,36.382180214614934,881850.1664261061,29.379064095029744,17.598200019350525,37.86733231808245
2020-04-12,AC,5,2,77,61.603455819787655,237.05357269323062,29.960382333241977,881840.9239223611,32.4850935686764,19.458951902409606,42.144503917378046
2020-04-13,AC,13,3,90,68.39449914347973,466.7976672610979,56.035874541874975,881830.6982277703,35.92135822431435,21.517773121579427,46.87672602190031
2020-04-14,AC,9,3,99,75.90614363329502,533.3262018860003,60.81523697680561,881819.3875170286,39.722219025696745,23.79500477802518,52.11113885526983
2020-04-15,AC,2,4,101,84.21046077457011,281.88862740224897,30.537332514007247,881806.8831848265,43.924227927327166,26.312438875377385,57.89802189919273
2020-04-16,AC,14,5,115,93.39606995640727,466.7297933284484,48.03840374185436,881793.0517044277,48.57231457051981,29.0968715417901,64.29919841461718
2020-04-17,AC,20,5,135,103.55230890424127,988.9572752542628,96.71875904365415,881777.7585550394,53.711684493273175,32.17535581543766,71.3769530888036
2020-04-18,AC,7,6,142,114.78132593176875,740.8562180326044,68.8517004903685,881760.8500974232,59.39385430487859,35.57889756184932,79.20242836991943
2020-04-19,AC,21,6,163,127.19633321601277,1281.9025551787902,113.21845172403863,881742.156151115,65.67582075454028,39.34190237144652,87.85443084456625
2020-04-20,AC,13,8,176,140.9217821470793,1230.4813677369636,103.28815357632837,881721.4894691254,72.6204107451485,43.50210184691116,97.41968030016815
2020-04-21,AC,19,8,195,156.09799899511765,1513.3656821838674,120.74205267512485,881698.639015989,80.29836876507387,48.10207924971692,107.99591974540073
2020-04-22,AC,19,8,214,172.87947119821817,1690.897888938169,128.23105830252084,881673.3724159679,88.78762197627785,53.18868544486072,119.69078575335745
2020-04-23,AC,13,10,227,191.43631818309632,1264.7754643739656,91.17376987628117,881645.4334682608,98.1742945770992,58.813347779788614,132.6229704033077
2020-04-24,AC,7,11,234,211.95566503503136,485.95270404773896,33.30039647448943,881614.5404518635,108.55302958681605,65.03267201968983,146.92299301534152
2020-04-25,AC,24,11,258,234.64616999722494,545.4013757985164,35.52924971276482,881580.3791576823,120.02943039574632,71.90971507008291,162.73645492714203
2020-04-26,AC,21,11,279,259.7367592117943,371.0724456643909,22.980399533180154,881542.6047977272,132.71941650811405,79.51360969932965,180.2231495124647
2020-04-27,AC,22,14,301,287.4762958193806,182.89057476490277,10.768030037082855,881500.8426342445,146.748925217645,87.91953010470853,199.55676571467205
2020-04-28,AC,16,16,317,318.1499735141936,1.3224390833468205,0.07402497502290699,881454.6639495045,162.2615523744259,97.21389853168087,220.93607498251274
2020-04-29,AC,37,18,354,352.0650217840245,3.7441406962996937,0.1992621505420621,881403.6069397882,179.41194957932422,107.48981593712327,244.57520584690124
2020-04-30,AC,50,19,404,389.55056689440346,208.7861170731093,10.564841386993535,881347.1769950392,198.36568351893234,118.84702790330213,270.7035389911013
2020-05-01,AC,83,19,487,431.0248709963065,3133.215066980129,150.74254100228762,881284.7461354821,219.3325772044105,131.41240122325763,299.6124697730489
2020-05-02,AC,66,22,553,476.8657857017821,5796.418586806966,265.1592438704811,881215.746770574,242.50246476166703,145.3004715123564,331.5653141894257
2020-05-03,AC,105,25,658,527.5477825576711,17017.78103562066,740.2199807127326,881139.4647925826,268.1151020941091,160.65422248619652,366.89356007147455
2020-05-04,AC,75,28,733,583.5838238084351,22325.19370770876,923.3616625842058,881055.1281739757,296.429683973693,177.62812447847372,405.9556993299614
2020-05-05,AC,84,29,817,645.5383006309838,29399.11435051088,1156.2110583421759,880961.88914371,327.7297326931418,196.39277092963258,449.1455297013513
2020-05-06,AC,126,35,943,714.0309129190127,52426.84283870073,1960.6103734162543,880858.8172284617,362.3261781173501,217.13548702365057,496.8954258953621
2020-05-07,AC,71,36,1014,789.7533086655244,50286.57857445957,1788.2637745039087,880744.8737946452,400.5661805623113,240.0650369784217,549.6882716871028
2020-05-08,AC,163,38,1177,873.4641949142201,92133.98496907255,3115.651254597872,880618.9196010353,442.83046597124667,265.4102481749863,608.0539467392339
2020-05-09,AC,158,40,1335,966.0050464104761,136157.2757745349,4378.511384469693,880479.6917414558,489.5406785901873,293.4248319749183,672.5802144355579
2020-05-10,AC,112,41,1447,1068.3073577585396,143408.1172878187,4385.533741032144,880325.7927184929,541.1630569418895,324.3895317115397,743.917826047
2020-05-11,AC,13,45,1460,1181.3996219671287,77618.17064005879,2257.2583158758616,880155.6804276131,598.2114730162378,358.6141934302153,822.7854285369134
2020-05-12,AC,130,51,1590,1306.4090357073087,80423.8350284585,2224.2266377276846,879967.6654390495,661.2484455540916,396.4382320383348,909.9708036689739
2020-05-13,AC,104,52,1694,1444.5914162507042,62204.64164782948,1636.0629588038648,879759.866195923,730.9000327688777,438.23922960480485,1006.3521866458995
2020-05-14,AC,46,55,1740,1597.311990734198,20359.867988237616,509.2654095754213,879530.2379216386,807.8461307341934,484.4273654043293,1112.8846253298686
2020-05-15,AC,45,57,1785,1766.132284861404,355.9906745512024,8.468453180089373,879276.4437185887,892.8625084334346,535.4711006440548,1230.6611842173493
2020-05-16,AC,82,59,1867,1952.6979040928409,7344.130765905752,166.15434234579857,878996.022006166,986.7655597061962,591.8640054995905,1360.8338985932505
2020-05-17,AC,130,62,1997,2158.8808145783028,26205.398128534838,563.8659486826787,878686.1759218452,1090.4806580136446,654.1669515852169,1504.7138629930857
2020-05-18,AC,237,67,2234,2386.729614575363,23326.335168338945,477.3686985904269,878343.846104138,1205.0190894652965,722.9925702252896,1663.7370443500733
2020-05-19,AC,248,73,2482,2638.4962228653894,24491.067771133636,476.70224547530097,877965.6727118995,1331.489352081835,799.0134806836022,1839.4827421817872
2020-05-20,AC,335,76,2817,2916.671867360539,9934.481143136916,183.91915622187156,877547.9428013723,1471.11379974798,882.9725442154187,2033.6993231451204
2020-05-21,AC,286,78,3103,3224.0008778740207,14641.212446283676,257.8173402706317,877086.5705103277,1625.2346690732518,975.686724313105,2248.3141535609157
2020-05-22,AC,240,80,3343,3563.5157258266945,48627.1853368739,814.47707488456,876577.0483116833,1795.327795608377,1078.056996021131,2485.4587298055635
2020-05-23,AC,524,87,3867,3911.2635114679506,1959.2584474733937,31.32403340036255,876338.60642688,1686.1166995233846,1165.62128632361,2745.6422251443405
2020-05-24,AC,293,92,4160,4235.595534081157,5714.684773015367,87.79782903382996,876116.6888993023,1583.8067533277729,1214.3104812451245,3021.2850528360327
2020-05-25,AC,341,97,4501,4542.164963300407,1694.55420352387,25.140633208457594,875888.3456978226,1505.6952362428594,1237.1801568115784,3304.9848064888283
2020-05-26,AC,280,105,4781,4834.937053460489,2909.2057359996097,41.83445499817616,875657.5029503435,1443.8909627548103,1243.0643786196413,3591.872674840847
2020-05-27,AC,470,113,5251,5116.5965508819845,18064.287134818976,252.51536279031808,875426.7410937011,1393.128803094484,1237.850430597956,3878.7461202840286
2020-05-28,AC,349,122,5600,5388.9621232662275,44536.98541629894,606.6356948033934,875197.7319167429,1349.9182587826913,1225.4341125307308,4163.5280107354965
2020-05-29,AC,241,135,5841,5653.296316490053,35232.67280320237,468.55039524574687,874971.565389868,1311.9067121694382,1208.4342313080108,4444.862085182042
2020-05-30,AC,231,142,6072,5910.462110003958,26094.489904373495,339.39180887552567,874748.9147468341,1277.557807316679,1188.5534769056842,4721.908633098274
2020-05-31,AC,147,148,6219,6161.077261223597,3355.0436673594304,42.740008818531926,874530.1991489213,1245.8344592713127,1166.9342363001278,4994.143024923469
2020-06-01,AC,107,161,6326,6405.591791436752,6334.853264111416,79.14491794777724,874315.6653380503,1216.0397239509075,1144.3372062135875,5261.254585223164
2020-06-02,AC,139,165,6465,6644.338687601337,32162.364870570076,394.53852303741286,874105.4410403749,1187.7126985539676,1121.2582420225458,5523.080445578791
2020-06-03,AC,214,171,6679,6877.576639323361,39432.681684960095,475.4523767833518,873899.5799465969,1160.540809149848,1098.026868062724,5779.549771260637
2020-06-04,AC,342,181,7021,7105.512838796767,7142.41992148833,84.7260788182909,873698.0856838075,1134.3130414592322,1074.8587942594081,6030.654044537359
2020-06-05,AC,263,190,7284,7328.319941857505,1964.2572462526239,22.943862109232327,873500.9296243975,1108.885172771811,1051.894967071994,6276.424974785511
2020-06-06,AC,241,201,7525,7546.14626053756,447.1643347223678,5.1472560673187004,873308.061679432,1084.158787243622,1029.225152591987,6516.921107945574
2020-06-07,AC,458,207,7983,7759.123866522319,50120.523140916404,568.9593890638482,873119.4185710816,1060.0649006472638,1006.9063220849716,6752.217544437348
2020-06-08,AC,145,211,8128,7967.373727276401,25800.79948907599,289.0335893647221,872934.9292339588,1036.5534234848517,984.9744985186485,6982.399228757752
2020-06-09,AC,329,223,8457,8171.008047502365,81791.39689340944,904.7805012765599,872754.5172376228,1013.5883972336369,963.4501087769771,7207.557938725388
2020-06-10,AC,289,237,8746,8370.132214216575,141276.59238973432,1544.1095552953836,872578.1027945775,991.1440414436495,942.3424289591985,7427.789785257377
2020-06-11,AC,345,245,9091,8564.847269826876,276836.69546863216,2991.1520709169863,872405.605419024,969.1996222422382,921.6553644720626,7643.191905354814
2020-06-12,AC,204,254,9295,8755.250966465386,291329.01920154964,3113.3263434179466,872236.9447841964,947.7375405033548,901.3895842971191,7853.861382168267
2020-06-13,AC,239,256,9534,8941.437652059967,351130.1361962046,3713.129914360609,872072.0407147727,926.7434534615722,881.5423960755958,8059.895255984371
2020-06-14,AC,108,259,9642,9123.499021377866,268843.2648321111,2814.457185204151,871910.8137277721,906.2049825796934,862.1091833302369,8261.38983804763
2020-06-15,AC,129,265,9771,9301.524493861667,220407.25086384395,2285.2065834345854,871753.1853562505,886.1110119750006,843.08419184564,8458.440302016026
2020-06-16,AC,232,271,10003,9475.601309704527,278149.3785253802,2857.273340232422,871599.0785417793,866.4512001762811,824.4611074472676,8651.14020225726
2020-06-17,AC,336,281,10339,9645.814753452836,480505.78603065235,4892.227585822541,871448.4175194274,847.2158711810137,806.2331529905048,8839.581600462332
2020-06-18,AC,325,287,10664,9812.248232246986,725481.0738703844,7323.517013365094,871301.1278818069,828.395872152421,788.3932498328771,9023.854982414108
