day,state,suscetivel,exposto,infectado,recuperado
2020-07-30,SC,0.9930443584053593,0.0006641237337181249,0.0012472992340454034,0.005051197200423303
2020-07-31,SC,0.9927958441611736,0.0006874038728539216,0.0012912266250933453,0.005232503914425246
2020-08-01,SC,0.9925386481289978,0.0007114756907864267,0.0013366624961928606,0.005420192257569046
2020-08-02,SC,0.9922724770294662,0.0007363643012636058,0.0013836558978684668,0.0056144813449479115
2020-08-03,SC,0.9919970278276686,0.000762095541434764,0.0014322573993159017,0.005815597805126882
2020-08-04,SC,0.9917119877378763,0.0007886959920322711,0.001482519095034532,0.006023775748603016
2020-08-05,SC,0.9914170348209418,0.0008161928457825687,0.0015344944071718231,0.006239256499649926
2020-08-06,SC,0.9911118381586593,0.0008446138759779298,0.00158823803052934,0.006462288508379518
2020-08-07,SC,0.9907960569691265,0.0008739875959313031,0.0016438062115812337,0.006693127796907024
2020-08-08,SC,0.9904693402736273,0.0009043432412864853,0.001701256666559965,0.0069320383920723145
2020-08-09,SC,0.9901313243277011,0.0009357109496910081,0.0017606487100810479,0.0071792945860729524
2020-08-10,SC,0.989781636130168,0.0009681215152944618,0.0018220430792610118,0.007435177848822619
2020-08-11,SC,0.9894199320956517,0.0010016037944506197,0.0018854965187597595,0.007699946164683894
2020-08-12,SC,0.9890457047506128,0.0010361975110745882,0.0019510882100519293,0.00797398810180672
2020-08-13,SC,0.988658641842872,0.001071929316143394,0.0020188704278492316,0.008257536986681406
2020-08-14,SC,0.9882583081401813,0.0011088341261162053,0.0020889124394385893,0.00855092386780991
2020-08-15,SC,0.9878442658475592,0.0011469464713573976,0.0021612841803358377,0.008854482074293547
2020-08-16,SC,0.9874160715803765,0.0011863004764746336,0.0022360567389916063,0.009168549777703278
2020-08-17,SC,0.9869732689896263,0.0012269319215651416,0.0023133020657032494,0.009493475596651306
2020-08-18,SC,0.9865153904493786,0.001268877374530422,0.002393093345473808,0.009829617404163238
2020-08-19,SC,0.9860419549368253,0.0013121741450953502,0.00247550538448792,0.010177344107137483
2020-08-20,SC,0.9855524681566306,0.0013568597671203859,0.0025606150053889957,0.010537035644406138
2020-08-21,SC,0.9850464228278263,0.0014029724178524895,0.002648500455006378,0.010909082872860939
2020-08-22,SC,0.9845232983410476,0.001450550833450507,0.0027392415974307614,0.0112938878016173
2020-08-23,SC,0.9839825603854618,0.0014996341475909235,0.0028329202238809616,0.011691863816612401
2020-08-24,SC,0.9834236613649922,0.0015502620782889573,0.002929619191486664,0.012103435938778379
2020-08-25,SC,0.9828460390093798,0.001602474927002182,0.003029422858393463,0.012529041778770669
2020-08-26,SC,0.9822491141570991,0.0016563135792643472,0.0031324177741453296,0.012969133063037309
2020-08-27,SC,0.9816322963418124,0.0017118196465717571,0.0032386906515408545,0.013424171933621163
2020-08-28,SC,0.9809949821337587,0.0017690354132095546,0.003348328991005283,0.013894632035572622
2020-08-29,SC,0.9803365526881678,0.0018280037455086664,0.0034614219978065432,0.014381000142063059
2020-08-30,SC,0.9796563745484552,0.0018887673787493188,0.003578059935076842,0.014883776711264663
2020-08-31,SC,0.9789537998414459,0.0019513692185173998,0.0036983341879649745,0.015403475325617772
2020-09-01,SC,0.9782282035923872,0.0020158536042675914,0.003822333788898906,0.015940587587992435
2020-09-02,SC,0.9774788051689627,0.0020822598724590446,0.003950163148184174,0.016495750383940164
2020-09-03,SC,0.976705006814848,0.002150631359356117,0.0040819091888142514,0.01706943121052769
2020-09-04,SC,0.9759060857093905,0.0022210088502521972,0.004217670744692685,0.017662213269210685
2020-09-05,SC,0.9750813184398975,0.0022934302925430384,0.00435754808090282,0.01827468176020274
2020-09-06,SC,0.9742299730714632,0.002367937587771157,0.0045016371640788444,0.018907430750232965
2020-09-07,SC,0.9733513012197793,0.002444580940994476,0.004650026621277294,0.019561069791494974
2020-09-08,SC,0.9724445434346614,0.002523402097132334,0.004802812304000749,0.02023622073775152
2020-09-09,SC,0.9715089286054127,0.002604438595103363,0.004960093150563422,0.02093351822246637
2020-09-10,SC,0.9705436726530673,0.002687729125345172,0.005121966004366743,0.021653610790766536
2020-09-11,SC,0.9695479781947809,0.0027733132680051926,0.005288525447208726,0.0223971616635509
2020-09-12,SC,0.9685210361150097,0.0028612290099519558,0.005459865637918771,0.0231648478106653
2020-09-13,SC,0.9674620284089429,0.002951512653791686,0.005636080526668191,0.023957356984142968
2020-09-14,SC,0.9663701238832021,0.0030441989076114176,0.005817262117516125,0.024775393665216014
2020-09-15,SC,0.9652444832819318,0.0031393214048827823,0.006003500832721452,0.025619673054009657
2020-09-16,SC,0.9640842564922281,0.003236912223249253,0.006194885647620082,0.0264909242104482
2020-09-17,SC,0.9628885879028201,0.0033370008824110146,0.006391502598125606,0.027389887190188984
2020-09-18,SC,0.9616566105435808,0.0034396149562579558,0.0065934356569592985,0.028317317416747548
2020-09-19,SC,0.9603874520767107,0.003544779591002944,0.006800765712422113,0.029273981193409855
2020-09-20,SC,0.9590802380455332,0.0036525172294960668,0.0070135700270256,0.03026065327149074
2020-09-21,SC,0.9577340856998982,0.0037628480146424327,0.007231923096178677,0.031278121762826384
2020-09-22,SC,0.9563481129045037,0.0038757884494524573,0.007455893738937954,0.032327183480651486
2020-09-23,SC,0.9549214317147852,0.003991352579268729,0.007685547522374211,0.0334086467571174
