reproductionNumber,reproductionNumberLow,reproductionNumberHigh,date,state
0.96,0.8200000000000001,1.07,2020-06-22,PB
1.0,0.86,1.11,2020-06-23,PB
1.06,0.93,1.18,2020-06-24,PB
1.11,0.97,1.22,2020-06-25,PB
1.08,0.9400000000000001,1.19,2020-06-26,PB
1.03,0.9,1.1500000000000001,2020-06-27,PB
1.01,0.87,1.12,2020-06-28,PB
1.01,0.87,1.12,2020-06-29,PB
1.03,0.89,1.1400000000000001,2020-06-30,PB
1.08,0.9500000000000001,1.2,2020-07-01,PB
1.09,0.96,1.21,2020-07-02,PB
1.04,0.9,1.1500000000000001,2020-07-03,PB
0.98,0.84,1.09,2020-07-04,PB
0.96,0.8200000000000001,1.07,2020-07-05,PB
0.97,0.8300000000000001,1.08,2020-07-06,PB
1.03,0.9,1.1500000000000001,2020-07-07,PB
1.09,0.9500000000000001,1.2,2020-07-08,PB
1.1,0.96,1.21,2020-07-09,PB
1.03,0.89,1.1400000000000001,2020-07-10,PB
0.9400000000000001,0.8,1.05,2020-07-11,PB
0.89,0.76,1.01,2020-07-12,PB
0.91,0.78,1.03,2020-07-13,PB
0.96,0.8300000000000001,1.08,2020-07-14,PB
1.0,0.87,1.12,2020-07-15,PB
1.0,0.86,1.11,2020-07-16,PB
0.92,0.79,1.04,2020-07-17,PB
0.8300000000000001,0.6900000000000001,0.9500000000000001,2020-07-18,PB
0.8300000000000001,0.6900000000000001,0.9500000000000001,2020-07-19,PB
0.93,0.79,1.05,2020-07-20,PB
1.1,0.96,1.22,2020-07-21,PB
1.23,1.09,1.35,2020-07-22,PB
1.25,1.11,1.36,2020-07-23,PB
1.16,1.02,1.27,2020-07-24,PB
1.04,0.9,1.1500000000000001,2020-07-25,PB
0.9500000000000001,0.81,1.06,2020-07-26,PB
0.9500000000000001,0.81,1.06,2020-07-27,PB
1.02,0.88,1.1300000000000001,2020-07-28,PB
1.07,0.93,1.18,2020-07-29,PB
1.07,0.93,1.18,2020-07-30,PB
0.99,0.85,1.1,2020-07-31,PB
0.9,0.76,1.01,2020-08-01,PB
0.85,0.72,0.97,2020-08-02,PB
0.86,0.73,0.98,2020-08-03,PB
0.91,0.76,1.02,2020-08-04,PB
0.96,0.8200000000000001,1.08,2020-08-05,PB
0.9500000000000001,0.81,1.07,2020-08-06,PB
0.9,0.75,1.01,2020-08-07,PB
0.8300000000000001,0.6900000000000001,0.9500000000000001,2020-08-08,PB
0.81,0.67,0.93,2020-08-09,PB
0.85,0.7000000000000001,0.97,2020-08-10,PB
0.9,0.75,1.02,2020-08-11,PB
0.96,0.81,1.08,2020-08-12,PB
0.98,0.8300000000000001,1.1,2020-08-13,PB
0.93,0.78,1.05,2020-08-14,PB
0.87,0.72,0.99,2020-08-15,PB
0.86,0.71,0.98,2020-08-16,PB
0.88,0.74,1.01,2020-08-17,PB
0.9400000000000001,0.79,1.06,2020-08-18,PB
0.97,0.8300000000000001,1.1,2020-08-19,PB
0.96,0.8200000000000001,1.09,2020-08-20,PB
0.9,0.76,1.03,2020-08-21,PB
0.8200000000000001,0.68,0.9500000000000001,2020-08-22,PB
0.77,0.61,0.89,2020-08-23,PB
0.75,0.6,0.88,2020-08-24,PB
0.77,0.6,0.89,2020-08-25,PB
3.0,0.65,7.86,2020-04-04,PE
2.7800000000000002,1.1500000000000001,4.46,2020-04-05,PE
3.0700000000000003,1.78,4.29,2020-04-06,PE
2.99,1.97,3.93,2020-04-07,PE
2.81,1.96,3.5700000000000003,2020-04-08,PE
2.64,1.94,3.3000000000000003,2020-04-09,PE
2.48,1.84,3.0300000000000002,2020-04-10,PE
2.2600000000000002,1.69,2.75,2020-04-11,PE
2.14,1.6500000000000001,2.6,2020-04-12,PE
2.0100000000000002,1.57,2.44,2020-04-13,PE
1.98,1.54,2.35,2020-04-14,PE
1.93,1.53,2.2800000000000002,2020-04-15,PE
1.8900000000000001,1.52,2.22,2020-04-16,PE
1.83,1.47,2.13,2020-04-17,PE
1.76,1.42,2.04,2020-04-18,PE
1.7,1.3800000000000001,1.97,2020-04-19,PE
1.6600000000000001,1.36,1.92,2020-04-20,PE
1.6500000000000001,1.35,1.8900000000000001,2020-04-21,PE
1.67,1.4000000000000001,1.9100000000000001,2020-04-22,PE
1.68,1.41,1.9000000000000001,2020-04-23,PE
1.68,1.42,1.8900000000000001,2020-04-24,PE
1.6500000000000001,1.4000000000000001,1.85,2020-04-25,PE
1.6,1.37,1.8,2020-04-26,PE
1.57,1.34,1.76,2020-04-27,PE
1.54,1.33,1.73,2020-04-28,PE
1.55,1.34,1.73,2020-04-29,PE
1.55,1.34,1.72,2020-04-30,PE
1.5,1.3,1.67,2020-05-01,PE
1.44,1.24,1.6,2020-05-02,PE
1.37,1.18,1.53,2020-05-03,PE
1.34,1.16,1.5,2020-05-04,PE
1.35,1.16,1.5,2020-05-05,PE
1.3900000000000001,1.22,1.55,2020-05-06,PE
1.44,1.26,1.59,2020-05-07,PE
1.45,1.28,1.6,2020-05-08,PE
1.41,1.24,1.55,2020-05-09,PE
1.33,1.16,1.47,2020-05-10,PE
1.25,1.1,1.4000000000000001,2020-05-11,PE
1.21,1.05,1.35,2020-05-12,PE
1.27,1.11,1.41,2020-05-13,PE
1.35,1.18,1.48,2020-05-14,PE
1.42,1.27,1.56,2020-05-15,PE
1.46,1.31,1.59,2020-05-16,PE
1.44,1.28,1.56,2020-05-17,PE
1.3900000000000001,1.25,1.52,2020-05-18,PE
1.3900000000000001,1.24,1.51,2020-05-19,PE
1.36,1.22,1.48,2020-05-20,PE
1.36,1.22,1.48,2020-05-21,PE
1.31,1.16,1.42,2020-05-22,PE
1.2,1.07,1.32,2020-05-23,PE
1.09,0.96,1.21,2020-05-24,PE
1.01,0.86,1.12,2020-05-25,PE
0.99,0.84,1.1,2020-05-26,PE
1.03,0.89,1.1500000000000001,2020-05-27,PE
1.09,0.9500000000000001,1.21,2020-05-28,PE
1.11,0.97,1.23,2020-05-29,PE
1.09,0.9400000000000001,1.2,2020-05-30,PE
1.02,0.88,1.1400000000000001,2020-05-31,PE
0.98,0.84,1.1,2020-06-01,PE
0.9500000000000001,0.81,1.07,2020-06-02,PE
0.97,0.8300000000000001,1.09,2020-06-03,PE
1.0,0.85,1.12,2020-06-04,PE
1.01,0.85,1.12,2020-06-05,PE
0.97,0.81,1.08,2020-06-06,PE
0.92,0.76,1.03,2020-06-07,PE
0.89,0.74,1.01,2020-06-08,PE
0.9,0.75,1.02,2020-06-09,PE
0.9400000000000001,0.8,1.07,2020-06-10,PE
0.97,0.8300000000000001,1.1,2020-06-11,PE
0.97,0.8300000000000001,1.1,2020-06-12,PE
0.9500000000000001,0.81,1.08,2020-06-13,PE
0.92,0.76,1.04,2020-06-14,PE
0.9400000000000001,0.78,1.06,2020-06-15,PE
1.0,0.84,1.12,2020-06-16,PE
1.09,0.93,1.21,2020-06-17,PE
1.16,1.02,1.29,2020-06-18,PE
1.16,1.02,1.29,2020-06-19,PE
1.1,0.9400000000000001,1.21,2020-06-20,PE
1.03,0.87,1.1400000000000001,2020-06-21,PE
0.97,0.8200000000000001,1.09,2020-06-22,PE
0.9500000000000001,0.8,1.07,2020-06-23,PE
0.98,0.8300000000000001,1.1,2020-06-24,PE
1.03,0.88,1.1500000000000001,2020-06-25,PE
1.05,0.9,1.17,2020-06-26,PE
1.02,0.87,1.1400000000000001,2020-06-27,PE
0.96,0.81,1.08,2020-06-28,PE
0.9400000000000001,0.79,1.06,2020-06-29,PE
0.97,0.8200000000000001,1.09,2020-06-30,PE
1.02,0.87,1.1400000000000001,2020-07-01,PE
1.12,0.97,1.24,2020-07-02,PE
1.17,1.02,1.29,2020-07-03,PE
1.16,1.02,1.28,2020-07-04,PE
1.11,0.97,1.23,2020-07-05,PE
1.06,0.92,1.18,2020-07-06,PE
1.05,0.91,1.17,2020-07-07,PE
1.08,0.9400000000000001,1.2,2020-07-08,PE
1.1,0.96,1.22,2020-07-09,PE
1.11,0.96,1.22,2020-07-10,PE
1.06,0.92,1.18,2020-07-11,PE
1.0,0.85,1.11,2020-07-12,PE
0.97,0.8200000000000001,1.08,2020-07-13,PE
0.98,0.84,1.1,2020-07-14,PE
1.02,0.88,1.1400000000000001,2020-07-15,PE
1.06,0.91,1.17,2020-07-16,PE
1.06,0.92,1.18,2020-07-17,PE
1.01,0.86,1.12,2020-07-18,PE
0.93,0.79,1.05,2020-07-19,PE
0.92,0.78,1.04,2020-07-20,PE
0.97,0.8300000000000001,1.09,2020-07-21,PE
1.08,0.9400000000000001,1.2,2020-07-22,PE
1.22,1.07,1.33,2020-07-23,PE
1.27,1.1400000000000001,1.3900000000000001,2020-07-24,PE
1.23,1.09,1.34,2020-07-25,PE
1.1500000000000001,1.01,1.26,2020-07-26,PE
1.08,0.9400000000000001,1.19,2020-07-27,PE
1.08,0.9500000000000001,1.19,2020-07-28,PE
1.12,1.0,1.24,2020-07-29,PE
1.16,1.04,1.28,2020-07-30,PE
1.1500000000000001,1.02,1.26,2020-07-31,PE
1.07,0.9400000000000001,1.18,2020-08-01,PE
0.96,0.8300000000000001,1.07,2020-08-02,PE
0.88,0.75,0.99,2020-08-03,PE
0.87,0.72,0.97,2020-08-04,PE
0.9,0.76,1.01,2020-08-05,PE
0.97,0.8300000000000001,1.08,2020-08-06,PE
0.98,0.85,1.1,2020-08-07,PE
0.9400000000000001,0.81,1.06,2020-08-08,PE
0.88,0.74,0.99,2020-08-09,PE
0.86,0.72,0.97,2020-08-10,PE
0.89,0.74,1.0,2020-08-11,PE
0.98,0.84,1.1,2020-08-12,PE
1.07,0.92,1.18,2020-08-13,PE
1.09,0.96,1.21,2020-08-14,PE
1.03,0.89,1.1400000000000001,2020-08-15,PE
0.9500000000000001,0.81,1.06,2020-08-16,PE
0.89,0.76,1.01,2020-08-17,PE
0.89,0.74,1.0,2020-08-18,PE
0.91,0.76,1.02,2020-08-19,PE
0.9400000000000001,0.79,1.05,2020-08-20,PE
0.93,0.78,1.04,2020-08-21,PE
0.88,0.74,1.0,2020-08-22,PE
0.8200000000000001,0.68,0.9400000000000001,2020-08-23,PE
0.77,0.64,0.9,2020-08-24,PE
0.74,0.59,0.86,2020-08-25,PE
3.0,0.65,7.86,2020-04-22,PI
2.4,0.8200000000000001,4.18,2020-04-23,PI
2.13,0.87,3.49,2020-04-24,PI
1.99,0.89,3.12,2020-04-25,PI
1.93,0.93,2.91,2020-04-26,PI
1.94,1.02,2.81,2020-04-27,PI
1.93,1.1,2.72,2020-04-28,PI
1.94,1.18,2.66,2020-04-29,PI
1.8800000000000001,1.16,2.52,2020-04-30,PI
1.79,1.16,2.41,2020-05-01,PI
1.72,1.1,2.27,2020-05-02,PI
1.6500000000000001,1.07,2.17,2020-05-03,PI
1.61,1.06,2.1,2020-05-04,PI
1.61,1.08,2.07,2020-05-05,PI
1.56,1.06,2.0,2020-05-06,PI
1.5,1.02,1.92,2020-05-07,PI
1.44,1.0,1.86,2020-05-08,PI
1.43,1.0,1.83,2020-05-09,PI
1.47,1.06,1.86,2020-05-10,PI
1.53,1.1,1.8800000000000001,2020-05-11,PI
1.58,1.19,1.93,2020-05-12,PI
1.6,1.22,1.93,2020-05-13,PI
1.55,1.19,1.87,2020-05-14,PI
1.49,1.1300000000000001,1.79,2020-05-15,PI
1.43,1.08,1.72,2020-05-16,PI
1.41,1.07,1.69,2020-05-17,PI
1.43,1.11,1.71,2020-05-18,PI
1.45,1.1400000000000001,1.72,2020-05-19,PI
1.45,1.16,1.72,2020-05-20,PI
1.43,1.1300000000000001,1.68,2020-05-21,PI
1.3800000000000001,1.11,1.6400000000000001,2020-05-22,PI
1.34,1.07,1.59,2020-05-23,PI
1.34,1.07,1.58,2020-05-24,PI
1.35,1.09,1.59,2020-05-25,PI
1.3800000000000001,1.11,1.6,2020-05-26,PI
1.3800000000000001,1.12,1.6,2020-05-27,PI
1.36,1.1,1.57,2020-05-28,PI
1.35,1.1,1.56,2020-05-29,PI
1.33,1.09,1.54,2020-05-30,PI
1.33,1.1,1.54,2020-05-31,PI
1.3800000000000001,1.1500000000000001,1.58,2020-06-01,PI
1.42,1.2,1.62,2020-06-02,PI
1.45,1.23,1.6400000000000001,2020-06-03,PI
1.43,1.21,1.61,2020-06-04,PI
1.37,1.17,1.56,2020-06-05,PI
1.31,1.1,1.49,2020-06-06,PI
1.28,1.08,1.46,2020-06-07,PI
1.27,1.06,1.44,2020-06-08,PI
1.3,1.1,1.47,2020-06-09,PI
1.32,1.11,1.48,2020-06-10,PI
1.31,1.11,1.47,2020-06-11,PI
1.28,1.07,1.43,2020-06-12,PI
1.25,1.07,1.42,2020-06-13,PI
1.25,1.06,1.41,2020-06-14,PI
1.27,1.07,1.42,2020-06-15,PI
1.34,1.1500000000000001,1.49,2020-06-16,PI
1.3800000000000001,1.21,1.54,2020-06-17,PI
1.37,1.19,1.52,2020-06-18,PI
1.34,1.17,1.49,2020-06-19,PI
1.31,1.1300000000000001,1.45,2020-06-20,PI
1.3,1.1400000000000001,1.45,2020-06-21,PI
1.32,1.1500000000000001,1.46,2020-06-22,PI
1.32,1.17,1.47,2020-06-23,PI
1.32,1.16,1.46,2020-06-24,PI
1.29,1.12,1.42,2020-06-25,PI
1.21,1.06,1.35,2020-06-26,PI
1.2,1.05,1.34,2020-06-27,PI
1.24,1.08,1.37,2020-06-28,PI
1.31,1.1500000000000001,1.44,2020-06-29,PI
1.3800000000000001,1.23,1.51,2020-06-30,PI
1.3800000000000001,1.22,1.5,2020-07-01,PI
1.3,1.16,1.43,2020-07-02,PI
1.21,1.06,1.33,2020-07-03,PI
1.11,0.96,1.23,2020-07-04,PI
1.09,0.9400000000000001,1.21,2020-07-05,PI
1.1300000000000001,0.98,1.25,2020-07-06,PI
1.2,1.05,1.32,2020-07-07,PI
1.24,1.08,1.35,2020-07-08,PI
1.21,1.07,1.33,2020-07-09,PI
1.12,0.98,1.24,2020-07-10,PI
1.05,0.91,1.17,2020-07-11,PI
1.01,0.87,1.1300000000000001,2020-07-12,PI
1.0,0.87,1.1300000000000001,2020-07-13,PI
1.05,0.9,1.17,2020-07-14,PI
1.09,0.93,1.2,2020-07-15,PI
1.07,0.92,1.19,2020-07-16,PI
1.02,0.89,1.1500000000000001,2020-07-17,PI
1.0,0.84,1.11,2020-07-18,PI
1.01,0.85,1.12,2020-07-19,PI
1.07,0.92,1.19,2020-07-20,PI
1.11,0.96,1.23,2020-07-21,PI
1.1500000000000001,1.01,1.27,2020-07-22,PI
1.12,0.98,1.24,2020-07-23,PI
1.05,0.91,1.17,2020-07-24,PI
1.0,0.86,1.12,2020-07-25,PI
1.0,0.86,1.12,2020-07-26,PI
1.05,0.91,1.17,2020-07-27,PI
1.1,0.96,1.22,2020-07-28,PI
1.11,0.96,1.22,2020-07-29,PI
1.05,0.91,1.17,2020-07-30,PI
0.98,0.84,1.1,2020-07-31,PI
0.93,0.79,1.05,2020-08-01,PI
0.9500000000000001,0.81,1.07,2020-08-02,PI
1.01,0.87,1.1300000000000001,2020-08-03,PI
1.09,0.9500000000000001,1.21,2020-08-04,PI
1.12,0.98,1.24,2020-08-05,PI
1.07,0.93,1.19,2020-08-06,PI
0.98,0.8300000000000001,1.09,2020-08-07,PI
0.91,0.77,1.03,2020-08-08,PI
0.9,0.76,1.02,2020-08-09,PI
0.9400000000000001,0.8,1.06,2020-08-10,PI
1.0,0.87,1.1300000000000001,2020-08-11,PI
1.04,0.9,1.16,2020-08-12,PI
1.0,0.86,1.12,2020-08-13,PI
0.93,0.79,1.05,2020-08-14,PI
0.88,0.73,1.0,2020-08-15,PI
0.9,0.75,1.02,2020-08-16,PI
0.9500000000000001,0.8,1.07,2020-08-17,PI
1.02,0.87,1.1400000000000001,2020-08-18,PI
1.04,0.88,1.1500000000000001,2020-08-19,PI
0.99,0.84,1.11,2020-08-20,PI
0.91,0.76,1.03,2020-08-21,PI
0.86,0.71,0.98,2020-08-22,PI
0.85,0.7000000000000001,0.97,2020-08-23,PI
0.89,0.75,1.02,2020-08-24,PI
0.9400000000000001,0.78,1.06,2020-08-25,PI
3.0,0.65,7.86,2020-03-31,PR
3.25,1.4000000000000001,5.14,2020-04-01,PR
2.87,1.47,4.2,2020-04-02,PR
2.54,1.4000000000000001,3.6,2020-04-03,PR
2.2,1.23,3.1,2020-04-04,PR
1.9000000000000001,1.04,2.69,2020-04-05,PR
1.72,0.93,2.43,2020-04-06,PR
1.59,0.87,2.2600000000000002,2020-04-07,PR
1.49,0.8,2.11,2020-04-08,PR
1.47,0.8200000000000001,2.07,2020-04-09,PR
1.43,0.81,2.0,2020-04-10,PR
1.36,0.76,1.9000000000000001,2020-04-11,PR
1.29,0.71,1.81,2020-04-12,PR
1.22,0.67,1.73,2020-04-13,PR
1.19,0.64,1.68,2020-04-14,PR
1.19,0.65,1.67,2020-04-15,PR
1.21,0.6900000000000001,1.69,2020-04-16,PR
1.24,0.74,1.72,2020-04-17,PR
1.24,0.74,1.7,2020-04-18,PR
1.21,0.72,1.6600000000000001,2020-04-19,PR
1.16,0.68,1.6,2020-04-20,PR
1.1300000000000001,0.64,1.55,2020-04-21,PR
1.1,0.64,1.53,2020-04-22,PR
1.09,0.64,1.52,2020-04-23,PR
1.09,0.62,1.5,2020-04-24,PR
1.11,0.65,1.52,2020-04-25,PR
1.1500000000000001,0.7000000000000001,1.56,2020-04-26,PR
1.21,0.76,1.61,2020-04-27,PR
1.25,0.8300000000000001,1.6600000000000001,2020-04-28,PR
1.27,0.8300000000000001,1.6500000000000001,2020-04-29,PR
1.24,0.8200000000000001,1.62,2020-04-30,PR
1.2,0.78,1.57,2020-05-01,PR
1.1500000000000001,0.76,1.53,2020-05-02,PR
1.12,0.71,1.48,2020-05-03,PR
1.1,0.7000000000000001,1.46,2020-05-04,PR
1.11,0.71,1.46,2020-05-05,PR
1.12,0.71,1.46,2020-05-06,PR
1.1400000000000001,0.74,1.48,2020-05-07,PR
1.1500000000000001,0.76,1.49,2020-05-08,PR
1.1500000000000001,0.78,1.5,2020-05-09,PR
1.16,0.79,1.5,2020-05-10,PR
1.16,0.78,1.49,2020-05-11,PR
1.18,0.8,1.5,2020-05-12,PR
1.21,0.84,1.53,2020-05-13,PR
1.22,0.86,1.54,2020-05-14,PR
1.23,0.87,1.54,2020-05-15,PR
1.23,0.88,1.54,2020-05-16,PR
1.24,0.89,1.54,2020-05-17,PR
1.29,0.9400000000000001,1.58,2020-05-18,PR
1.33,1.0,1.62,2020-05-19,PR
1.37,1.04,1.6500000000000001,2020-05-20,PR
1.3900000000000001,1.08,1.67,2020-05-21,PR
1.37,1.05,1.6300000000000001,2020-05-22,PR
1.34,1.05,1.61,2020-05-23,PR
1.32,1.04,1.59,2020-05-24,PR
1.33,1.05,1.59,2020-05-25,PR
1.37,1.09,1.62,2020-05-26,PR
1.41,1.12,1.6400000000000001,2020-05-27,PR
1.43,1.16,1.6600000000000001,2020-05-28,PR
1.41,1.1400000000000001,1.6300000000000001,2020-05-29,PR
1.3800000000000001,1.12,1.6,2020-05-30,PR
1.37,1.11,1.58,2020-05-31,PR
1.37,1.12,1.58,2020-06-01,PR
1.41,1.16,1.61,2020-06-02,PR
1.44,1.19,1.6300000000000001,2020-06-03,PR
1.44,1.21,1.6400000000000001,2020-06-04,PR
1.4000000000000001,1.17,1.59,2020-06-05,PR
1.33,1.11,1.52,2020-06-06,PR
1.29,1.08,1.48,2020-06-07,PR
1.3,1.08,1.48,2020-06-08,PR
1.31,1.1,1.49,2020-06-09,PR
1.36,1.16,1.54,2020-06-10,PR
1.37,1.16,1.54,2020-06-11,PR
1.33,1.1300000000000001,1.5,2020-06-12,PR
1.31,1.1300000000000001,1.49,2020-06-13,PR
1.29,1.1,1.46,2020-06-14,PR
1.33,1.1400000000000001,1.49,2020-06-15,PR
1.4000000000000001,1.21,1.56,2020-06-16,PR
1.46,1.27,1.61,2020-06-17,PR
1.49,1.31,1.6400000000000001,2020-06-18,PR
1.49,1.31,1.6300000000000001,2020-06-19,PR
1.43,1.26,1.57,2020-06-20,PR
1.3900000000000001,1.22,1.53,2020-06-21,PR
1.36,1.2,1.5,2020-06-22,PR
1.35,1.18,1.48,2020-06-23,PR
1.36,1.21,1.5,2020-06-24,PR
1.36,1.2,1.49,2020-06-25,PR
1.33,1.19,1.47,2020-06-26,PR
1.33,1.17,1.45,2020-06-27,PR
1.32,1.16,1.44,2020-06-28,PR
1.3800000000000001,1.23,1.5,2020-06-29,PR
1.45,1.3,1.57,2020-06-30,PR
1.54,1.4000000000000001,1.6600000000000001,2020-07-01,PR
1.56,1.42,1.67,2020-07-02,PR
1.52,1.3800000000000001,1.6300000000000001,2020-07-03,PR
1.41,1.28,1.52,2020-07-04,PR
1.31,1.17,1.41,2020-07-05,PR
1.23,1.09,1.33,2020-07-06,PR
1.21,1.07,1.31,2020-07-07,PR
1.19,1.06,1.3,2020-07-08,PR
1.22,1.1,1.33,2020-07-09,PR
1.19,1.07,1.3,2020-07-10,PR
1.16,1.04,1.27,2020-07-11,PR
1.1300000000000001,1.01,1.24,2020-07-12,PR
1.1300000000000001,1.01,1.24,2020-07-13,PR
1.1500000000000001,1.02,1.25,2020-07-14,PR
1.21,1.08,1.31,2020-07-15,PR
1.2,1.07,1.3,2020-07-16,PR
1.17,1.04,1.27,2020-07-17,PR
1.11,0.99,1.21,2020-07-18,PR
1.06,0.93,1.16,2020-07-19,PR
1.05,0.92,1.1500000000000001,2020-07-20,PR
1.09,0.96,1.19,2020-07-21,PR
1.12,1.0,1.22,2020-07-22,PR
1.1400000000000001,1.02,1.24,2020-07-23,PR
1.08,0.96,1.18,2020-07-24,PR
0.99,0.88,1.1,2020-07-25,PR
0.91,0.78,1.01,2020-07-26,PR
0.91,0.77,1.0,2020-07-27,PR
0.97,0.84,1.07,2020-07-28,PR
1.07,0.9400000000000001,1.17,2020-07-29,PR
1.1400000000000001,1.01,1.24,2020-07-30,PR
1.1500000000000001,1.04,1.26,2020-07-31,PR
1.11,0.99,1.21,2020-08-01,PR
1.07,0.9500000000000001,1.17,2020-08-02,PR
1.04,0.92,1.1400000000000001,2020-08-03,PR
1.07,0.9500000000000001,1.17,2020-08-04,PR
1.1,0.98,1.2,2020-08-05,PR
1.1,0.98,1.2,2020-08-06,PR
1.06,0.9400000000000001,1.16,2020-08-07,PR
0.99,0.87,1.09,2020-08-08,PR
0.9400000000000001,0.81,1.03,2020-08-09,PR
0.93,0.81,1.03,2020-08-10,PR
0.9400000000000001,0.8200000000000001,1.04,2020-08-11,PR
1.0,0.88,1.1,2020-08-12,PR
1.01,0.9,1.12,2020-08-13,PR
1.0,0.89,1.11,2020-08-14,PR
0.98,0.86,1.08,2020-08-15,PR
0.9400000000000001,0.8300000000000001,1.05,2020-08-16,PR
0.9500000000000001,0.8300000000000001,1.05,2020-08-17,PR
0.99,0.85,1.08,2020-08-18,PR
1.05,0.9400000000000001,1.16,2020-08-19,PR
1.09,0.97,1.19,2020-08-20,PR
1.07,0.9500000000000001,1.17,2020-08-21,PR
1.0,0.88,1.1,2020-08-22,PR
0.93,0.81,1.03,2020-08-23,PR
0.86,0.74,0.96,2020-08-24,PR
0.8200000000000001,0.6900000000000001,0.92,2020-08-25,PR
3.0,0.65,7.86,2020-03-20,RJ
2.97,1.27,4.8,2020-03-21,RJ
2.69,1.37,4.0,2020-03-22,RJ
2.5,1.4000000000000001,3.54,2020-03-23,RJ
2.2600000000000002,1.31,3.13,2020-03-24,RJ
2.08,1.24,2.84,2020-03-25,RJ
1.86,1.1,2.54,2020-03-26,RJ
1.73,1.04,2.36,2020-03-27,RJ
1.6,0.9500000000000001,2.18,2020-03-28,RJ
1.57,0.96,2.12,2020-03-29,RJ
1.62,1.05,2.15,2020-03-30,RJ
1.67,1.12,2.16,2020-03-31,RJ
1.75,1.24,2.22,2020-04-01,RJ
1.81,1.32,2.24,2020-04-02,RJ
1.76,1.31,2.17,2020-04-03,RJ
1.73,1.32,2.13,2020-04-04,RJ
1.71,1.3,2.07,2020-04-05,RJ
1.73,1.34,2.07,2020-04-06,RJ
1.78,1.41,2.1,2020-04-07,RJ
1.76,1.41,2.06,2020-04-08,RJ
1.72,1.3800000000000001,2.0,2020-04-09,RJ
1.69,1.37,1.96,2020-04-10,RJ
1.62,1.32,1.8800000000000001,2020-04-11,RJ
1.58,1.29,1.83,2020-04-12,RJ
1.55,1.27,1.79,2020-04-13,RJ
1.53,1.26,1.76,2020-04-14,RJ
1.5,1.23,1.72,2020-04-15,RJ
1.45,1.2,1.67,2020-04-16,RJ
1.3800000000000001,1.1400000000000001,1.6,2020-04-17,RJ
1.35,1.11,1.56,2020-04-18,RJ
1.32,1.08,1.52,2020-04-19,RJ
1.35,1.12,1.55,2020-04-20,RJ
1.35,1.11,1.54,2020-04-21,RJ
1.3900000000000001,1.16,1.58,2020-04-22,RJ
1.4000000000000001,1.17,1.58,2020-04-23,RJ
1.43,1.21,1.61,2020-04-24,RJ
1.45,1.23,1.62,2020-04-25,RJ
1.46,1.26,1.6400000000000001,2020-04-26,RJ
1.46,1.26,1.6300000000000001,2020-04-27,RJ
1.47,1.27,1.6300000000000001,2020-04-28,RJ
1.42,1.23,1.58,2020-04-29,RJ
1.3900000000000001,1.19,1.54,2020-04-30,RJ
1.35,1.16,1.5,2020-05-01,RJ
1.33,1.16,1.49,2020-05-02,RJ
1.34,1.16,1.49,2020-05-03,RJ
1.36,1.19,1.51,2020-05-04,RJ
1.43,1.25,1.57,2020-05-05,RJ
1.51,1.34,1.6500000000000001,2020-05-06,RJ
1.51,1.34,1.6400000000000001,2020-05-07,RJ
1.47,1.32,1.61,2020-05-08,RJ
1.37,1.21,1.5,2020-05-09,RJ
1.23,1.07,1.36,2020-05-10,RJ
1.1300000000000001,0.99,1.27,2020-05-11,RJ
1.05,0.89,1.18,2020-05-12,RJ
1.07,0.91,1.2,2020-05-13,RJ
1.1400000000000001,0.98,1.27,2020-05-14,RJ
1.37,1.2,1.49,2020-05-15,RJ
1.56,1.4000000000000001,1.68,2020-05-16,RJ
1.74,1.59,1.86,2020-05-17,RJ
1.78,1.6400000000000001,1.9000000000000001,2020-05-18,RJ
1.71,1.59,1.83,2020-05-19,RJ
1.54,1.4000000000000001,1.6400000000000001,2020-05-20,RJ
1.45,1.32,1.55,2020-05-21,RJ
1.31,1.18,1.41,2020-05-22,RJ
1.26,1.1300000000000001,1.36,2020-05-23,RJ
1.23,1.09,1.32,2020-05-24,RJ
1.22,1.09,1.32,2020-05-25,RJ
1.25,1.1300000000000001,1.35,2020-05-26,RJ
1.36,1.24,1.46,2020-05-27,RJ
1.3900000000000001,1.26,1.48,2020-05-28,RJ
1.3900000000000001,1.28,1.49,2020-05-29,RJ
1.32,1.2,1.41,2020-05-30,RJ
1.19,1.07,1.28,2020-05-31,RJ
1.07,0.96,1.17,2020-06-01,RJ
1.02,0.91,1.12,2020-06-02,RJ
0.98,0.87,1.08,2020-06-03,RJ
1.05,0.93,1.1400000000000001,2020-06-04,RJ
1.06,0.9500000000000001,1.16,2020-06-05,RJ
1.1,0.99,1.2,2020-06-06,RJ
1.11,1.0,1.21,2020-06-07,RJ
1.1,0.99,1.2,2020-06-08,RJ
1.06,0.9400000000000001,1.1500000000000001,2020-06-09,RJ
0.98,0.87,1.08,2020-06-10,RJ
0.86,0.75,0.96,2020-06-11,RJ
0.79,0.66,0.88,2020-06-12,RJ
0.75,0.63,0.85,2020-06-13,RJ
0.84,0.73,0.9500000000000001,2020-06-14,RJ
0.92,0.79,1.02,2020-06-15,RJ
1.1300000000000001,1.01,1.23,2020-06-16,RJ
1.27,1.1500000000000001,1.37,2020-06-17,RJ
1.31,1.18,1.4000000000000001,2020-06-18,RJ
1.24,1.1300000000000001,1.34,2020-06-19,RJ
