date,state,newCases,mortes,TOTAL,totalCasesPred,residuo_quadratico,res_quad_padronizado,suscetivel,infectado,recuperado
2020-06-06,RS,454,283,12037,11664.175066341577,138998.43115740758,11.915674678425564,11365574.82493366,5932.83974353853,5731.335322803047
2020-06-07,RS,98,286,12135,12116.481322553609,342.9414143634684,0.028301377591164117,11365122.518677447,6098.693518900123,6017.787803653485
2020-06-08,RS,115,291,12250,12581.412427342499,109834.19699704694,8.729184298423508,11364657.587572658,6269.1647506855625,6312.247676656935
2020-06-09,RS,552,302,12802,13059.318763418378,66212.94600716307,5.06978024094051,11364179.681236584,6444.380913662674,6614.937849755705
2020-06-10,RS,817,316,13619,13550.560384728993,4683.980938443443,0.3456414468493042,11363688.439615272,6624.472961892183,6926.087422836811
2020-06-11,RS,549,323,14168,14055.507080170395,12654.657011789925,0.9002703829347429,11363183.49291983,6809.575351167682,7245.931729002714
2020-06-12,RS,216,337,14384,14574.538716690588,36305.00255809598,2.4908172015983725,11362664.461283311,6999.826159318671,7574.712557371918
2020-06-13,RS,243,344,14627,15108.04574602298,231405.00976680624,15.315660145361392,11362130.954253979,7195.367263797969,7912.678482225016
2020-06-14,RS,34,350,14661,15656.429340509665,990879.5719475067,63.284946104393704,11361582.57065949,7396.34438975326,8260.084950756405
2020-06-15,RS,777,360,15438,16220.10148458847,611682.7321954876,37.70907498338766,11361018.89851541,7602.907140162786,8617.194344425685
2020-06-16,RS,1033,374,16471,16799.485444523052,107902.68726350716,6.422593419684987,11360439.514555477,7815.209161547379,8984.27628297567
2020-06-17,RS,657,387,17128,17395.016059585585,71297.57607661269,4.09850024467678,11359843.983940415,8033.408244240663,9361.60781534492
2020-06-18,RS,694,406,17822,18007.14001527283,34276.825255224125,1.903407305038372,11359231.859984728,8257.666417508424,9749.473597764407
2020-06-19,RS,765,423,18587,18636.31615500954,2432.0831449249,0.13049535269439416,11358602.68384499,8488.150058263918,10148.166096745617
2020-06-20,RS,551,430,19138,19283.015851373326,21029.597149530535,1.09051959465346,11357955.984148627,8725.030018449826,10557.985832923498
2020-06-21,RS,210,434,19348,19947.723258856746,359667.9872137554,18.02962437979942,11357291.276741143,8968.481713938998,10979.241544917742
2020-06-22,RS,362,458,19710,20630.935720567242,848122.6014167056,41.107272381197006,11356608.064279431,9218.68526316546,11412.250457401778
2020-06-23,RS,1154,477,20864,21333.164063235603,220114.91823174086,10.317485024456944,11355905.835936764,9475.825589954951,11857.338473280652
2020-06-24,RS,1145,500,22009,22054.933011710644,2109.8415648101377,0.09565868574636643,11355184.06698829,9740.092564216704,12314.84044749394
2020-06-25,RS,1051,500,23060,22796.781528409087,69283.96378665649,3.0390660468572075,11354442.218471592,10011.68111896224,12785.100409446846
2020-06-26,RS,1054,540,24114,23559.26307630068,307733.05451538716,13.061528791880788,11353679.736923698,10290.791343111425,13268.471733189252
2020-06-27,RS,886,554,25000,24342.94601716738,431719.93635620654,17.734180648106808,11352896.053982833,10577.62861712242,13765.31740004496
2020-06-28,RS,243,559,25243,25148.414057080194,8946.500598028848,0.3557339577663115,11352090.58594292,10872.403762916923,14276.010294163274
2020-06-29,RS,416,582,25659,25976.266869333973,100658.26637698022,3.874859771941858,11351262.733130665,11175.33324856791,14800.933620766062
2020-06-30,RS,1282,614,26941,26827.1201969044,12968.609553092312,0.48339613278565496,11350411.879803095,11486.639232771226,15340.480964133181
2020-07-01,RS,1230,636,28171,27701.606375097133,220330.375099453,7.953416805485706,11349537.393624904,11806.549738846808,15895.05663625033
2020-07-02,RS,1024,663,29195,28600.37477937314,353579.1530055398,12.362313201130998,11348638.625220627,12135.29880540018,16465.075973972962
2020-07-03,RS,1176,690,30371,29524.09211250086,717252.9699082546,24.292996857563445,11347714.9078875,12473.126580238868,17050.965532261995
2020-07-04,RS,1248,715,31619,30473.442975934802,1312300.8953851121,43.06234231816528,11346765.557024065,12820.27951430951,17653.16346162529
2020-07-05,RS,336,727,31955,31449.130357121998,255904.09558551747,8.136821459233381,11345789.869642878,13177.010525409909,18272.11983171209
2020-07-06,RS,446,759,32401,32451.87606899748,2588.374396636408,0.07975793551034771,11344787.123931002,13543.579144499405,18908.296924498074
2020-07-07,RS,1399,793,33800,33482.42118726312,100856.30229936606,3.0121265606434253,11343756.578812737,13920.251657274426,19562.169529988692
2020-07-08,RS,1757,825,35557,34541.52650970443,1031186.4094930629,29.852663186155763,11342697.473490296,14307.301253902202,20234.22525580223
